doc_id,doc_name,alt_id,alt_name,doc_session,doc_type,doc_area_major,doc_area_minor,doc_description,doc_url
13hcr0009,HCR 0009 of 2013,NA,NA,2013-2014,HCR,NA,NA,"A concurrent resolution relative to secondary road patrol funds for counties providing road patrol services to cities and villages.

Last Action: adopted by Senate - referred to the Clerk for record",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-HCR-0009
13hcr0010,HCR 0010 of 2013,NA,NA,2013-2014,HCR,NA,NA,"A concurrent resolution to urge the Congress of the United States to maintain its commitment to the Great Lakes and restore funding for the Great Lakes Restoration Initiative to the fiscal year 2010 level of $475 million.

Last Action: referred to Committee on Natural Resources",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-HCR-0010
13scr0010,SCR 0010 of 2013,NA,NA,2013-2014,SCR,NA,NA,"A concurrent resolution providing for the final adjournment of the Legislature.

Last Action: NOT ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SCR-0010
13scr0011,SCR 0011 of 2013,NA,NA,2013-2014,SCR,NA,NA,"A concurrent resolution of tribute offered as a memorial for Robert D. Young, former member of the House of Representatives and the Senate.
Last Action: REFERRED TO SECRETARY FOR RECORD",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SCR-0011
13hcr0011,HCR 0011 of 2013,NA,NA,2013-2014,HCR,NA,NA,"A concurrent resolution to authorize the State Board of Education and the Michigan Department of Education to move forward and expend resources to implement the use of the Common Core State Standards so long as the conditions of this concurrent resolution are met.
Last Action: referred to Clerk",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-HCR-0011
13hcr0012,HCR 0012 of 2013,NA,NA,2013-2014,HCR,NA,NA,"A concurrent resolution to encourage the Food and Drug Administration to examine the potential health risks associated with spray tanning products and draft guidelines and make recommendations on the safe use of these products.

Last Action: referred to Committee on Regulatory Reform",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-HCR-0012
13scr0012,SCR 0012 of 2013,NA,NA,2013-2014,SCR,NA,NA,"A concurrent resolution to authorize the State Board of Education and the Michigan Department of Education to move forward and expend resources to implement the use of the Common Core State Standards so long as the conditions of this concurrent resolution are met.

Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SCR-0012
13scr0013,SCR 0013 of 2013,NA,NA,2013-2014,SCR,NA,NA,A concurrent resolution providing for the final adjournment of the Legislature.Last Action: REFERRED TO SECRETARY FOR RECORD,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SCR-0013
13hcr0013,HCR 0013 of 2013,NA,NA,2013-2014,HCR,NA,NA,"A concurrent resolution to memorialize the Congress of the United States to adopt and present to the states for ratification an amendment to the United States Constitution that would establish a fundamental parental right.

Last Action: referred to Committee on Judiciary",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-HCR-0013
13hcr0014,HCR 0014 of 2013,NA,NA,2013-2014,HCR,NA,NA,A concurrent resolution prescribing the legislative schedule.Last Action: adopted by Senate - referred to the Clerk for record,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-HCR-0014
13hcr0015,HCR 0015 of 2013,NA,NA,2013-2014,HCR,NA,NA,"A concurrent resolution to memorialize the Congress of the United States to extend the Emergency Unemployment Compensation program.

Last Action: referred to Committee on Commerce",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-HCR-0015
13hcr0016,HCR 0016 of 2013,NA,NA,2013-2014,HCR,NA,NA,"A concurrent resolution to support and endorse the proposal submitted by the Michigan Advanced Aerial Systems Consortium requesting that Michigan be named one of six federally identified unmanned aircraft system test sites

Last Action: REFERRED TO COMMITTEE ON ECONOMIC DEVELOPMENT",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-HCR-0016
13hcr0017,HCR 0017 of 2013,NA,NA,2013-2014,HCR,NA,NA,"A concurrent resolution to support and endorse the proposal submitted by the Michigan Advanced Aerial Systems Consortium requesting that Michigan be named one of six federally identified UAS test sites.

Last Action: per Rule 41 referred to Committee on Commerce",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-HCR-0017
13hcr0018,HCR 0018 of 2013,NA,NA,2013-2014,HCR,NA,NA,"A concurrent resolution to urge Governor Snyder to uphold Michigan's commitment to the principles of the Great Lakes-St. Lawrence River Basin Water Resources Compact and to veto the city of Waukesha's request for a diversion from Lake Michigan.

Last Action: referred to Committee on Natural Resources",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-HCR-0018
13hcr0019,HCR 0019 of 2013,NA,NA,2013-2014,HCR,NA,NA,"A concurrent resolution to urge the Congress of the United States to repeal section 1502 of the Dodd-Frank Wall Street Reform and Consumer Protection Act.

Last Action: adopted by Senate - referred to the Clerk for record",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-HCR-0019
14scr0014,SCR 0014 of 2014,NA,NA,2013-2014,SCR,NA,NA,"A concurrent resolution to urge the United States Environmental Protection Agency to forgo its recent proposal to tighten emission limits on wood stoves.Last Action: REFERRED TO SECRETARY FOR RECORD",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2014-SCR-0014
14scr0015,SCR 0015 of 2014,NA,NA,2013-2014,SCR,NA,NA,"A concurrent resolution to call on the U.S. Environmental Protection Agency and the U.S. Army Corps of Engineers to withdraw their proposed rule expanding the definition of ""waters of the United States"" under the Clean Water Act.Last Action: referred to Committee on Natural Resources",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2014-SCR-0015
14scr0016,SCR 0016 of 2014,NA,NA,2013-2014,SCR,NA,NA,"A concurrent resolution urging the President of the United States, the Secretary of State, and the Congress of the United States to invoke the participation of the International Joint Commission under Article IX, Article X, or both, of the Boundary Waters Treaty to evaluate the proposed underground nuclear waste repository in Ontario, Canada, and similar facilities.Last Action: referred to Committee on Energy and Technology",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2014-SCR-0016
14scr0017,SCR 0017 of 2014,NA,NA,2013-2014,SCR,NA,NA,"A concurrent resolution to urge the Great Lakes Commission to study and take a formal position on the proposed underground nuclear waste repository in Ontario, Canada, and to study the potential impacts of this facility and similar facilities on the Great Lakes and on the people who depend on the lakes.
Last Action: referred to Committee on Energy and Technology",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2014-SCR-0017
14scr0018,SCR 0018 of 2014,NA,NA,2013-2014,SCR,NA,NA,"A concurrent resolution of tribute offered as a memorial for Connie Berube Binsfeld, former Lieutenant Governor and member of the Senate and House of Representatives.
Last Action: REFERRED TO SECRETARY FOR RECORD",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2014-SCR-0018
14scr0019,SCR 0019 of 2014,NA,NA,2013-2014,SCR,NA,NA,A concurrent resolution prescribing the legislative schedule.Last Action: REFERRED TO SECRETARY FOR RECORD,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2014-SCR-0019
14scr0020,SCR 0020 of 2014,NA,NA,2013-2014,SCR,NA,NA,"A concurrent resolution to oppose the U.S. Environmental Protection Agency's proposal to garnish wages without a court order.Last Action: REFERRED TO COMMITTEE ON NATURAL RESOURCES, ENVIRONMENT AND GREAT LAKES",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2014-SCR-0020
14hcr0020,HCR 0020 of 2014,NA,NA,2013-2014,HCR,NA,NA,"A concurrent resolution providing for a joint convention of the House of Representatives and the Senate.Last Action: adopted by Senate - referred to the Clerk for record",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2014-HCR-0020
14hcr0021,HCR 0021 of 2014,NA,NA,2013-2014,HCR,NA,NA,"A concurrent resolution to urge the President and Congress of the United States to take a comprehensive, sustainable, and workable approach to improving our nation’s immigration system in an effort to better serve the unique needs of our local and state economies.

Last Action: referred to Committee on Agriculture",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2014-HCR-0021
14scr0021,SCR 0021 of 2014,NA,NA,2013-2014,SCR,NA,NA,"A concurrent resolution to urge the Congress of the United States to enact legislation that will extend the MotorCities National Heritage Area Partnership in Michigan.Last Action: REFERRED TO SECRETARY FOR RECORD",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2014-SCR-0021
14scr0022,SCR 0022 of 2014,NA,NA,2013-2014,SCR,NA,NA,"A concurrent resolution to oppose the current proposal to designate the northern long-eared bat as a threatened or endangered species.Last Action: referred to Committee on Natural Resources",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2014-SCR-0022
14hcr0022,HCR 0022 of 2014,NA,NA,2013-2014,HCR,NA,NA,"A concurrent resolution to urge complete hydrologic separation of the Great Lakes and Mississippi River basins, to call for the formation of a regional body to negotiate terms of hydrologic separation, and to urge Congress and other entities to take interim steps to prevent Asian carp movement into the Great Lakes.

Last Action: REFERRED TO COMMITTEE ON NATURAL RESOURCES, ENVIRONMENT AND GREAT LAKES",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2014-HCR-0022
14hcr0023,HCR 0023 of 2014,NA,NA,2013-2014,HCR,NA,NA,"A concurrent resolution to condemn the boycott of Israeli universities by the American Studies Association.

Last Action: referred to Committee on Education",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2014-HCR-0023
14scr0023,SCR 0023 of 2014,NA,NA,2013-2014,SCR,NA,NA,"A concurrent resolution to request that the United States Congress enact legislation and that the U.S. Department of Health and Human Services promulgate rules that would promote the opportunity for consumers to choose Direct Primary Care Services as an integral part of their health care plan.Last Action: referred to Committee on Health Policy",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2014-SCR-0023
14scr0024,SCR 0024 of 2014,NA,NA,2013-2014,SCR,NA,NA,"A concurrent resolution of tribute offered as a memorial for George C. Steeh, former member of the Senate and the House of Representatives.Last Action: REFERRED TO SECRETARY FOR RECORD",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2014-SCR-0024
14hcr0024,HCR 0024 of 2014,NA,NA,2013-2014,HCR,NA,NA,A concurrent resolution prescribing the legislative schedule.Last Action: adopted by Senate - referred to the Clerk for record,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2014-HCR-0024
14hcr0025,HCR 0025 of 2014,NA,NA,2013-2014,HCR,NA,NA,"A concurrent resolution to call on Governor Snyder to recognize the more than 300 marriage licenses issued to same-sex couples on Saturday, March 22, 2014, and to exercise his executive authority and demand that Attorney General Schuette withdraw his request before the U.S. Appeals Court for a stay and appeal.

Last Action: referred to Committee on Judiciary",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2014-HCR-0025
14scr0025,SCR 0025 of 2014,NA,NA,2013-2014,SCR,NA,NA,A concurrent resolution prescribing the legislative schedule.Last Action: REFERRED TO SECRETARY FOR RECORD,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2014-SCR-0025
14hcr0026,HCR 0026 of 2014,NA,NA,2013-2014,HCR,NA,NA,"A concurrent resolution to memorialize the Congress of the United States to support investment in low-income and rural communities by extending and expanding the New Markets Tax Credit Program.

Last Action: referred to Committee on Tax Policy",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2014-HCR-0026
14hcr0027,HCR 0027 of 2014,NA,NA,2013-2014,HCR,NA,NA,"A concurrent resolution to urge the President of the United States and the United States Department of Agriculture (USDA) to reverse their decision to exclude fresh white potatoes from Women, Infants, and Children (WIC) program eligibility.
Last Action: referred to Committee on Families, Children, and Seniors",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2014-HCR-0027
14hcr0028,HCR 0028 of 2014,NA,NA,2013-2014,HCR,NA,NA,"A concurrent resolution to appoint Doug A. Ringler, C.P.A., C.I.A., as Auditor General.Last Action: adopted by Senate - referred to the Clerk for record",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2014-HCR-0028
14hcr0029,HCR 0029 of 2014,NA,NA,2013-2014,HCR,NA,NA,"A concurrent resolution urging the United States President to request that the Secretary of State invoke the participation of the International Joint Commission under Article IX, Article X, or both of the Boundary Waters Treaty to evaluate the proposed underground nuclear waste repository in Ontario, Canada and similar facilities and urging the United States Congress to support the request.

Last Action: referred to Committee on Energy and Technology",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2014-HCR-0029
14hcr0030,HCR 0030 of 2014,NA,NA,2013-2014,HCR,NA,NA,"A concurrent resolution to urge the Great Lakes Commission to study and take a formal position on the proposed underground nuclear waste repository in Ontario, Canada and to study the potential impacts of this facility and similar facilities on the Great Lakes and on the people that depend on the lakes.

Last Action: referred to Committee on Energy and Technology",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2014-HCR-0030
14hcr0031,HCR 0031 of 2014,NA,NA,2013-2014,HCR,NA,NA,"A concurrent resolution to call on the U.S. Environmental Protection Agency and the U.S. Army Corps of Engineers to withdraw their proposed rule expanding the definition of ""waters of the United States"" under the Clean Water Act.Last Action: adopted by Senate - referred to the Clerk for record",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2014-HCR-0031
14hcr0032,HCR 0032 of 2014,NA,NA,2013-2014,HCR,NA,NA,"A concurrent resolution to urge the Congress of the United States to approve President Obama’s budget proposal to provide $35 million to help communities process evidence from untested sexual assault kits.

Last Action: REFERRED TO COMMITTEE ON JUDICIARY",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2014-HCR-0032
14hcr0033,HCR 0033 of 2014,NA,NA,2013-2014,HCR,NA,NA,"A concurrent resolution to urge the federal government to properly fund beach monitoring without additional new requirements and to support real-time monitoring of beaches.Last Action: referred to Committee on Natural Resources",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2014-HCR-0033
14hcr0034,HCR 0034 of 2014,NA,NA,2013-2014,HCR,NA,NA,"A concurrent resolution to urge the President and Congress of the United States to close the federal tax loophole encouraging ""tax inversions"" by U.S. corporations.Last Action: referred to Committee on Tax Policy",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2014-HCR-0034
14hcr0035,HCR 0035 of 2014,NA,NA,2013-2014,HCR,NA,NA,"A concurrent resolution relative to secondary road patrol funds for counties providing road patrol services to cities and villages.Last Action: adopted by Senate - referred to the Clerk for record",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2014-HCR-0035
14hcr0036,HCR 0036 of 2014,NA,NA,2013-2014,HCR,NA,NA,A concurrent resolution prescribing the legislative schedule.Last Action: adopted by Senate - referred to the Clerk for record,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2014-HCR-0036
14hcr0037,HCR 0037 of 2014,NA,NA,2013-2014,HCR,NA,NA,"A concurrent resolution to urge the Federal Energy Regulatory Commission to reverse its recent acceptance of the Midcontinent Independent System Operator’s proposed system support resource cost allocation tariff that would allocate approximately 99.5 percent of costs to utility customers in Michigan’s Upper Peninsula and to divide the costs in a more equitable manner.Last Action: REFERRED TO COMMITTEE ON ENERGY AND TECHNOLOGY",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2014-HCR-0037
14hcr0038,HCR 0038 of 2014,NA,NA,2013-2014,HCR,NA,NA,A concurrent resolution providing for the final adjournment of the Legislature.Last Action: adopted and transmitted,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2014-HCR-0038
14hcr0039,HCR 0039 of 2014,NA,NA,2013-2014,HCR,NA,NA,"A concurrent resolution to provide the Board of State Canvassers with proposed language for a statewide ballot proposal concerning a constitutional amendment to raise the state sales tax and state use tax.Last Action: adopted and transmitted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2014-HCR-0039
14hcr0040,HCR 0040 of 2014,NA,NA,2013-2014,HCR,NA,NA,A concurrent resolution providing for the final adjournment of the Legislature.Last Action: adopted by Senate - referred to the Clerk for record,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2014-HCR-0040
