doc_id,doc_name,alt_id,alt_name,doc_session,doc_type,doc_area_major,doc_area_minor,doc_description,doc_url
13sr0007,SR 0007 of 2013,NA,NA,2013-2014,SR,NA,NA,"A resolution to declare January 27 - February 2, 2013, as Catholic Schools Week in the state of Michigan.Last Action: ENTIRE MEMBERSHIP OF THE SENATE AND LIEUTENANT GOVERNOR NAMED CO-SPONSORS",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SR-0007
13sr0008,SR 0008 of 2013,NA,NA,2013-2014,SR,NA,NA,A resolution for the adoption of the Standing Rules of the Senate.Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SR-0008
13hr0008,HR 0008 of 2013,NA,NA,2013-2014,HR,NA,NA,A resolution to declare January 2013 as Blood Donor Month in the state of Michigan.Last Action: adopted,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-HR-0008
13hr0009,HR 0009 of 2013,NA,NA,2013-2014,HR,NA,NA,A resolution to declare January 2013 as School Board Recognition Month in the state of Michigan.Last Action: adopted,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-HR-0009
13sr0009,SR 0009 of 2013,NA,NA,2013-2014,SR,NA,NA,"A resolution designating January 2013 as Human Trafficking Awareness Month in the state of Michigan.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SR-0009
13sr0010,SR 0010 of 2013,NA,NA,2013-2014,SR,NA,NA,"A resolution recognizing January 27 - February 2, 2013, as Michigan School Choice Week.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SR-0010
13hr0010,HR 0010 of 2013,NA,NA,2013-2014,HR,NA,NA,"A resolution to declare February 4, 2013, as Rosa Parks Day of Courage in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-HR-0010
13hr0011,HR 0011 of 2013,NA,NA,2013-2014,HR,NA,NA,"A resolution to encourage the inclusion of syringe and scalpel safety scores in healthcare facility accreditation audits.

Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-HR-0011
13sr0011,SR 0011 of 2013,NA,NA,2013-2014,SR,NA,NA,"A resolution recognizing February 4, 2013, as Cancer Prevention Day.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SR-0011
13sr0012,SR 0012 of 2013,NA,NA,2013-2014,SR,NA,NA,"A resolution honoring Brad Keselowski, winner of the 2012 NASCAR Sprint Cup Series title, America's foremost automobile championship.Last Action: ENTIRE MEMBERSHIP OF THE SENATE AND LIEUTENANT GOVERNOR NAMED CO-SPONSORS",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SR-0012
13hr0012,HR 0012 of 2013,NA,NA,2013-2014,HR,NA,NA,A resolution to declare February 2013 as Heart Month in the state of Michigan.Last Action: adopted,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-HR-0012
13hr0013,HR 0013 of 2013,NA,NA,2013-2014,HR,NA,NA,"A resolution to declare February 1, 2013, as Wear Red Day in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-HR-0013
13sr0013,SR 0013 of 2013,NA,NA,2013-2014,SR,NA,NA,A resolution to recognize The Michigan World War II Legacy Memorial as the state's official tribute to Michigan's contributions during the Second World War.Last Action: ENTIRE MEMBERSHIP OF THE SENATE AND LIEUTENANT GOVERNOR NAMED CO-SPONSORS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SR-0013
13sr0014,SR 0014 of 2013,NA,NA,2013-2014,SR,NA,NA,"A resolution to amend the Standing Rules of the Senate.

Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SR-0014
13hr0014,HR 0014 of 2013,NA,NA,2013-2014,HR,NA,NA,"A resolution to declare January 27-February 2, 2013, as Catholic Schools Week in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-HR-0014
13hr0015,HR 0015 of 2013,NA,NA,2013-2014,HR,NA,NA,"A resolution to declare January 26, 2013, as Show Me The Money Day in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-HR-0015
13sr0015,SR 0015 of 2013,NA,NA,2013-2014,SR,NA,NA,"A resolution to observe February 17-23, 2013, as National Engineers Week.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SR-0015
13sr0016,SR 0016 of 2013,NA,NA,2013-2014,SR,NA,NA,"A resolution of tribute offered as a memorial for George Zaven Hart, former member of the Michigan Senate.Last Action: ENTIRE MEMBERSHIP OF THE SENATE AND LIEUTENANT GOVERNOR NAMED CO-SPONSORS",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SR-0016
13hr0016,HR 0016 of 2013,NA,NA,2013-2014,HR,NA,NA,A resolution to amend the Standing Rules of the House of Representatives.Last Action: adopted,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-HR-0016
13hr0017,HR 0017 of 2013,NA,NA,2013-2014,HR,NA,NA,"A resolution to urge the Governor to accept increased Medicaid funding available under the Affordable Care Act.

Last Action: referred to Committee on Financial Liability Reform",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-HR-0017
13sr0017,SR 0017 of 2013,NA,NA,2013-2014,SR,NA,NA,A resolution to memorialize the President and the Congress of the United States to pass the reauthorization legislation for the Violence Against Women Act expeditiously and without partisanship.Last Action: REFERRED TO COMMITTEE ON JUDICIARY,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SR-0017
13sr0018,SR 0018 of 2013,NA,NA,2013-2014,SR,NA,NA,A resolution commemorating March 2013 as Ethnic and Cultural Heritage Month in the state of Michigan.Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SR-0018
13hr0018,HR 0018 of 2013,NA,NA,2013-2014,HR,NA,NA,"A resolution to reaffirm the right to keep and bear arms under the Michigan Constitution, the supremacy of the Second Amendment over the Commerce Clause, the limitations of the Office of the President to ban firearms by use of executive order, and the intent of the Michigan Legislature to not recognize or enforce unconstitutional or otherwise unlawful firearm restrictions placed upon its citizens.

Last Action: referred to Committee on Judiciary",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-HR-0018
13hr0019,HR 0019 of 2013,NA,NA,2013-2014,HR,NA,NA,"A resolution to declare February 3-9, 2013, as Boy Scout Week in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-HR-0019
13sr0019,SR 0019 of 2013,NA,NA,2013-2014,SR,NA,NA,"A resolution to declare February 21, 2013, as Conductive Education Day in the state of Michigan.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SR-0019
13sr0020,SR 0020 of 2013,NA,NA,2013-2014,SR,NA,NA,"A resolution to memorialize the Congress of the United States to enact legislation to ensure that amounts credited to the Harbor Maintenance Trust Fund are used solely for the dredging, infrastructure, operation, and maintenance of federally-authorized ports, harbors, and waterways.
Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SR-0020
13hr0020,HR 0020 of 2013,NA,NA,2013-2014,HR,NA,NA,"A resolution to request that Governor Snyder demand a full investigation by the Michigan Department of Community Health's Crime Victims, EMS and Trauma Systems Division into emergency medical services (EMS) response and management in Detroit.

Last Action: referred to Committee on Local Government",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-HR-0020
13hr0021,HR 0021 of 2013,NA,NA,2013-2014,HR,NA,NA,A resolution to recognize the Michigan World War II Legacy Memorial and to acknowledge Michigan's contributions during the Second World War.Last Action: adopted,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-HR-0021
13sr0021,SR 0021 of 2013,NA,NA,2013-2014,SR,NA,NA,"A resolution to urge the Great Lakes governors to develop an agreement to coordinate the promotion and maintenance of ports and harbors.

Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SR-0021
13sr0022,SR 0022 of 2013,NA,NA,2013-2014,SR,NA,NA,"A resolution commemorating the work of musician Sixto Rodriguez and the documentary film about his life, “Searching for Sugar Man.”Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SR-0022
13hr0022,HR 0022 of 2013,NA,NA,2013-2014,HR,NA,NA,"A resolution to memorialize the Congress of the United States to halt the closure of the U.S. Postal Service's Processing and Distribution Center in Lansing, Michigan, until postal reform legislation is addressed at the federal level.

Last Action: referred to Committee on Local Government",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-HR-0022
13hr0023,HR 0023 of 2013,NA,NA,2013-2014,HR,NA,NA,A resolution to commemorate the Michigan Intercollegiate Athletic Association on its 125th anniversary.Last Action: adopted,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-HR-0023
13sr0023,SR 0023 of 2013,NA,NA,2013-2014,SR,NA,NA,"A resolution proclaiming March 24-30, 2013, as Michigan STEM Awareness Week.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SR-0023
13sr0024,SR 0024 of 2013,NA,NA,2013-2014,SR,NA,NA,A resolution designating April 2013 as Michigan Student Athlete Cardiac Awareness Month.Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SR-0024
13hr0024,HR 0024 of 2013,NA,NA,2013-2014,HR,NA,NA,"A resolution to demand quality health care for residents of the Grand Rapids Home for Veterans.

Last Action: referred to Committee on Government Operations",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-HR-0024
13hr0025,HR 0025 of 2013,NA,NA,2013-2014,HR,NA,NA,"A resolution to express support for pregnancy resource centers and to memorialize Congress and other state and federal agencies to support these facilities in a manner that does not compromise their mission or religious integrity.

Last Action: referred to Committee on Families, Children, and Seniors",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-HR-0025
13sr0025,SR 0025 of 2013,NA,NA,2013-2014,SR,NA,NA,A resolution proclaiming March 2013 as National Athletic Training Month in the state of Michigan.Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SR-0025
13sr0026,SR 0026 of 2013,NA,NA,2013-2014,SR,NA,NA,"A resolution recognizing March 18-22, 2013, Michigan School Counselors Week.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SR-0026
13hr0026,HR 0026 of 2013,NA,NA,2013-2014,HR,NA,NA,"A resolution to declare February 22, 2013, as Peace and Healing Day in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-HR-0026
13hr0027,HR 0027 of 2013,NA,NA,2013-2014,HR,NA,NA,A resolution to declare February 2013 as Cancer Prevention Month in the state of Michigan.Last Action: adopted,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-HR-0027
13sr0027,SR 0027 of 2013,NA,NA,2013-2014,SR,NA,NA,"A resolution acknowledging March 18, 2013, as Gideon Day in the state of Michigan.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SR-0027
13sr0028,SR 0028 of 2013,NA,NA,2013-2014,SR,NA,NA,A resolution designating April 2013 as Michigan Financial Literacy Month.Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SR-0028
13hr0028,HR 0028 of 2013,NA,NA,2013-2014,HR,NA,NA,A resolution to declare February 2013 as School Principals Month in the state of Michigan.Last Action: adopted,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-HR-0028
13hr0029,HR 0029 of 2013,NA,NA,2013-2014,HR,NA,NA,"A resolution to declare February 10-16, 2013, as School Principals Week in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-HR-0029
13sr0029,SR 0029 of 2013,NA,NA,2013-2014,SR,NA,NA,"A resolution to declare April 9, 2013, as Pay Equity Day in the state of Michigan.Last Action: REFERRED TO COMMITTEE ON ECONOMIC DEVELOPMENT",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SR-0029
13sr0030,SR 0030 of 2013,NA,NA,2013-2014,SR,NA,NA,"A resolution to urge the Congress of the United States to enact legislation that ensures pay equity between men and women.

Last Action: REFERRED TO COMMITTEE ON ECONOMIC DEVELOPMENT",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SR-0030
13hr0030,HR 0030 of 2013,NA,NA,2013-2014,HR,NA,NA,"A resolution to urge Congress to enact amendments to the federal Electronic Communications Privacy Act to require law enforcement authorities to have a warrant to access e-mail, no matter the age or location of the e-mail.

Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-HR-0030
13hr0031,HR 0031 of 2013,NA,NA,2013-2014,HR,NA,NA,"A resolution to urge the Speaker to recognize the Independent Urban Democracy Caucus, and provide it with the opportunity to negotiate the terms and privileges of the caucus, consistent with that of the two major party caucuses.

Last Action: referred to Committee on Government Operations",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-HR-0031
13sr0031,SR 0031 of 2013,NA,NA,2013-2014,SR,NA,NA,A resolution to memorialize the President and the United States Congress to support continued funding of the United States Department of Defense STARBASE youth science and technology program.Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SR-0031
13sr0032,SR 0032 of 2013,NA,NA,2013-2014,SR,NA,NA,A resolution of tribute for the Honorable Dennis O. Cawthorne.Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SR-0032
13hr0032,HR 0032 of 2013,NA,NA,2013-2014,HR,NA,NA,"A resolution to declare February 21, 2013, as Conductive Education Day in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-HR-0032
13hr0033,HR 0033 of 2013,NA,NA,2013-2014,HR,NA,NA,"A resolution to declare February 24-March 2, 2013, as Eating Disorder Awareness Week in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-HR-0033
13sr0033,SR 0033 of 2013,NA,NA,2013-2014,SR,NA,NA,A resolution in remembrance of the Holocaust.Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SR-0033
13sr0034,SR 0034 of 2013,NA,NA,2013-2014,SR,NA,NA,A resolution to declare any statement or comment by the Governor on legislative intent or enforceability that is expressed in a veto message that applies to a portion of law that is not vetoed to have no legal effect.Last Action: PLACED ON ORDER OF RESOLUTIONS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SR-0034
13hr0034,HR 0034 of 2013,NA,NA,2013-2014,HR,NA,NA,A resolution to declare March 2013 as Red Cross Month in the state of Michigan.Last Action: adopted,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-HR-0034
13hr0035,HR 0035 of 2013,NA,NA,2013-2014,HR,NA,NA,"A resolution to declare March 2013 as Colorectal Cancer Awareness Month in the state of Michigan.
Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-HR-0035
13sr0035,SR 0035 of 2013,NA,NA,2013-2014,SR,NA,NA,"A resolution recognizing April 20-27, 2013, as Money Smart Week in the state of Michigan.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SR-0035
13sr0036,SR 0036 of 2013,NA,NA,2013-2014,SR,NA,NA,"A resolution to support ending water diversions from the Great Lakes through Chicago.Last Action: REFERRED TO COMMITTEE ON NATURAL RESOURCES, ENVIRONMENT AND GREAT LAKES",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SR-0036
13hr0036,HR 0036 of 2013,NA,NA,2013-2014,HR,NA,NA,A resolution to declare March 2013 as Parenting Awareness Month in the state of Michigan.Last Action: adopted,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-HR-0036
13hr0037,HR 0037 of 2013,NA,NA,2013-2014,HR,NA,NA,"A resolution to urge Congress and the President of the United States to enact the 2013 Farm Bill as introduced in the United States Senate.

Last Action: referred to Committee on Agriculture",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-HR-0037
13sr0037,SR 0037 of 2013,NA,NA,2013-2014,SR,NA,NA,"A resolution to urge the Internal Revenue Service to adopt a formula for determining full-time employment that assumes that adjunct faculty work one hour outside the classroom for each hour that they teach for the purposes of the Patient Protection and Affordable Care Act.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SR-0037
13sr0038,SR 0038 of 2013,NA,NA,2013-2014,SR,NA,NA,"A resolution to commemorate April 21-27, 2013, as Crime Victims' Rights Week and reaffirm our commitment to the annual Crime Victims Vigil on April 24, 2013.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SR-0038
13hr0038,HR 0038 of 2013,NA,NA,2013-2014,HR,NA,NA,"A resolution to declare June 8, 2013, as Remember The USS Liberty Day in the state of Michigan.Last Action: referred to Committee on Government Operations",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-HR-0038
13hr0039,HR 0039 of 2013,NA,NA,2013-2014,HR,NA,NA,A resolution to declare March 2013 as Social Work Month in the state of MichiganLast Action: adopted,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-HR-0039
13sr0039,SR 0039 of 2013,NA,NA,2013-2014,SR,NA,NA,"A resolution to designate June 17-23, 2013, as Amateur Radio Week in the state of Michigan.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SR-0039
13sr0040,SR 0040 of 2013,NA,NA,2013-2014,SR,NA,NA,"A resolution recognizing May 24, 2013, as Public Service Chaplains Appreciation Day in the state of Michigan.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SR-0040
13hr0040,HR 0040 of 2013,NA,NA,2013-2014,HR,NA,NA,A resolution to declare March 2013 as Vitamin D Awareness Month in the state of Michigan.Last Action: adopted,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-HR-0040
13hr0041,HR 0041 of 2013,NA,NA,2013-2014,HR,NA,NA,"A resolution to declare September 9, 2013, as Fetal Alcohol Spectrum Disorders Awareness Day in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-HR-0041
13sr0041,SR 0041 of 2013,NA,NA,2013-2014,SR,NA,NA,"A resolution to commemorate May 11, 2013, as Train Day in the state of Michigan.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SR-0041
13sr0042,SR 0042 of 2013,NA,NA,2013-2014,SR,NA,NA,A resolution declaring May 2013 as Asian Pacific American Heritage Month in the state of Michigan.Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SR-0042
13hr0042,HR 0042 of 2013,NA,NA,2013-2014,HR,NA,NA,"A resolution to declare March 12, 2013, as Girl Scout Day in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-HR-0042
13hr0043,HR 0043 of 2013,NA,NA,2013-2014,HR,NA,NA,"A resolution to declare September 15-21, 2013, as Teen Cancer Awareness Week in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-HR-0043
13sr0043,SR 0043 of 2013,NA,NA,2013-2014,SR,NA,NA,"A resolution designating April 28, 2013, as Workers' Memorial Day in Michigan.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SR-0043
13sr0044,SR 0044 of 2013,NA,NA,2013-2014,SR,NA,NA,"A resolution recognizing April 2013 as Community Banking Month.
Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SR-0044
13hr0044,HR 0044 of 2013,NA,NA,2013-2014,HR,NA,NA,A resolution to declare March 2013 as Athletic Trainer Month in the state of Michigan.Last Action: adopted,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-HR-0044
13hr0045,HR 0045 of 2013,NA,NA,2013-2014,HR,NA,NA,"A resolution to declare March 20, 2013, as Agriculture Day in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-HR-0045
13sr0045,SR 0045 of 2013,NA,NA,2013-2014,SR,NA,NA,"A resolution to declare May 2, 2013, as Community College Day in the state of Michigan.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SR-0045
13sr0046,SR 0046 of 2013,NA,NA,2013-2014,SR,NA,NA,"A resolution to encourage the inclusion of syringe and scalpel safety scores in health care facility accreditation audits.
Last Action: ADOPTED AS SUBSTITUTED S-1",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SR-0046
13hr0046,HR 0046 of 2013,NA,NA,2013-2014,HR,NA,NA,"A resolution to declare May 30, 2013, as Silo Safety Awareness Day in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-HR-0046
13hr0047,HR 0047 of 2013,NA,NA,2013-2014,HR,NA,NA,A resolution to declare April 2013 as Youth Financial Literacy Month in the state of Michigan.Last Action: adopted,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-HR-0047
13sr0047,SR 0047 of 2013,NA,NA,2013-2014,SR,NA,NA,"A resolution to recognize Mrs. Jeralean Talley of Inkster, Michigan, the oldest person living in the United States.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SR-0047
13sr0048,SR 0048 of 2013,NA,NA,2013-2014,SR,NA,NA,"A resolution recognizing May 6-12, 2013, as National Nurses Week.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SR-0048
13hr0048,HR 0048 of 2013,NA,NA,2013-2014,HR,NA,NA,"A resolution to call for Michigan laborers and manufactured materials to be used in the design and construction of the New International Trade Crossing.

Last Action: referred to Committee on Transportation and Infrastructure",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-HR-0048
13hr0049,HR 0049 of 2013,NA,NA,2013-2014,HR,NA,NA,"A resolution of tribute offered as a memorial for John M. Maynard, former member of the House of Representatives.

Last Action: adopted by unanimous standing vote",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-HR-0049
13sr0049,SR 0049 of 2013,NA,NA,2013-2014,SR,NA,NA,"A resolution to recognize May 3, 2013, as Stand4Change Day in the state of Michigan.Last Action: ENTIRE MEMBERSHIP OF THE SENATE AND LIEUTENANT GOVERNOR NAMED CO-SPONSORS",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SR-0049
13sr0050,SR 0050 of 2013,NA,NA,2013-2014,SR,NA,NA,A resolution to commemorate the 100th Anniversary of the Michigan Historical Commission.Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SR-0050
13hr0050,HR 0050 of 2013,NA,NA,2013-2014,HR,NA,NA,"A resolution to declare March 25-29, 2013, as Graduate Education Week in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-HR-0050
13hr0051,HR 0051 of 2013,NA,NA,2013-2014,HR,NA,NA,A resolution to declare March 2013 as Women and Girls HIV/AIDS Awareness Month in the state of Michigan.Last Action: adopted,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-HR-0051
13sr0051,SR 0051 of 2013,NA,NA,2013-2014,SR,NA,NA,"A resolution recognizing May 5-11, 2013, as Michigan Charter Schools Week.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SR-0051
13sr0052,SR 0052 of 2013,NA,NA,2013-2014,SR,NA,NA,"A resolution proclaiming May 12-18, 2013, as InfantSEE® Week in the state of Michigan.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SR-0052
13hr0052,HR 0052 of 2013,NA,NA,2013-2014,HR,NA,NA,A resolution to declare May 2013 as Motorcycle Safety Awareness Month in the state of Michigan.Last Action: adopted,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-HR-0052
13hr0053,HR 0053 of 2013,NA,NA,2013-2014,HR,NA,NA,"A resolution to declare March 3-9, 2013, as School Social Work Week in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-HR-0053
