doc_id,doc_name,alt_id,alt_name,doc_session,doc_type,doc_area_major,doc_area_minor,doc_description,doc_url
12scr0037,SCR 0037 of 2012,NA,NA,2011-2012,SCR,NA,NA,"A concurrent resolution of tribute offered as a memorial for Philip O. Mastin, Jr., former member of the House of Representatives and the Senate.

Last Action: REFERRED TO SECRETARY FOR RECORD",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2012-SCR-0037
12scr0039,SCR 0039 of 2012,NA,NA,2011-2012,SCR,NA,NA,A concurrent resolution providing for the final adjournment of the Legislature.Last Action: REFERRED TO SECRETARY FOR RECORD,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2012-SCR-0039
12hcr0043,HCR 0043 of 2012,NA,NA,2011-2012,HCR,NA,NA,"A concurrent resolution to memorialize Congress to expand the use of Food Assistance Program dollars to include personal hygiene products and home cleaning supplies.

Last Action: referred to Committee on Families, Children, and Seniors",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2012-HCR-0043
12hcr0044,HCR 0044 of 2012,NA,NA,2011-2012,HCR,NA,NA,A concurrent resolution providing for a joint convention of the House of Representatives and the Senate.Last Action: adopted by Senate - referred to the Clerk for record,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2012-HCR-0044
12hcr0045,HCR 0045 of 2012,NA,NA,2011-2012,HCR,NA,NA,"A concurrent resolution to express support for the televising of the proceedings of the U.S. Supreme Court.

Last Action: referred to Committee on Judiciary",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2012-HCR-0045
12hcr0046,HCR 0046 of 2012,NA,NA,2011-2012,HCR,NA,NA,"A concurrent resolution to memorialize Congress to reconsider cuts to vocational education.

Last Action: REFERRED TO COMMITTEE ON EDUCATION",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2012-HCR-0046
12hcr0047,HCR 0047 of 2012,NA,NA,2011-2012,HCR,NA,NA,"A concurrent resolution to memorialize the Congress and the President of the United States to repeal the provisions within the recently signed National Defense Authorization Act that allow the detention without trial of U.S. citizens suspected of being terrorists.

Last Action: referred to Committee on Judiciary",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2012-HCR-0047
12hcr0048,HCR 0048 of 2012,NA,NA,2011-2012,HCR,NA,NA,"A concurrent resolution to memorialize Congress not to enact the Stop Online Piracy Act or the Protect Intellectual Property Act.

Last Action: referred to Committee on Energy and Technology",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2012-HCR-0048
12hcr0049,HCR 0049 of 2012,NA,NA,2011-2012,HCR,NA,NA,"A concurrent resolution approving the conveyance of property to the State Building Authority and approving a lease between the State of Michigan and the State Building Authority relative to the Department of State Police Bay City State Police Post.

Last Action: adopted by Senate - referred to the Clerk for record",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2012-HCR-0049
12hcr0050,HCR 0050 of 2012,NA,NA,2011-2012,HCR,NA,NA,"A concurrent resolution to memorialize Congress to maintain the current thresholds for Metropolitan Planning Organizations in federal surface transportation authorization legislation.

Last Action: referred to Committee on Transportation",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2012-HCR-0050
12hcr0051,HCR 0051 of 2012,NA,NA,2011-2012,HCR,NA,NA,"A concurrent resolution to memorialize Congress to fund the Facility for Rare Isotope Beams (FRIB) at Michigan State University to its full scheduled appropriation level.

Last Action: REFERRED TO COMMITTEE ON APPROPRIATIONS",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2012-HCR-0051
12hcr0052,HCR 0052 of 2012,NA,NA,2011-2012,HCR,NA,NA,A concurrent resolution prescribing the legislative schedule.Last Action: adopted by Senate - referred to the Clerk for record,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2012-HCR-0052
12hcr0053,HCR 0053 of 2012,NA,NA,2011-2012,HCR,NA,NA,"A concurrent resolution approving a lease between the State of Michigan and the State Building Authority relative to the Department of Technology, Management and Budget State Facility Preservation Projects-Phase I and III Group P State Surplus Facility Special Maintenance (the ""Facility"").

Last Action: adopted by Senate - referred to the Clerk for record",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2012-HCR-0053
12hcr0054,HCR 0054 of 2012,NA,NA,2011-2012,HCR,NA,NA,"A concurrent resolution approving the conveyance of property to the State Building Authority and approving a lease among the State of Michigan, the State Building Authority, and the Wayne County Community College District relative to the Wayne County Community College District Northwest Campus Replacement Construction Project.

Last Action: adopted by Senate - referred to the Clerk for record",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2012-HCR-0054
12hcr0055,HCR 0055 of 2012,NA,NA,2011-2012,HCR,NA,NA,"A concurrent resolution to memorialize the Congress of the United States to intervene to prevent the closure of the U.S. Postal Service's Processing and Distribution Center in Lansing, Michigan.

Last Action: referred to Committee on Government Operations",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2012-HCR-0055
12hcr0056,HCR 0056 of 2012,NA,NA,2011-2012,HCR,NA,NA,"A concurrent resolution to declare June 9-17, 2012, as Aquatic Invasive Species Awareness Week in the state of Michigan.Last Action: re-referred to Committee on Natural Resources, Tourism, and Outdoor Recreation [&]",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2012-HCR-0056
12hcr0057,HCR 0057 of 2012,NA,NA,2011-2012,HCR,NA,NA,"A concurrent resolution of tribute offered as a memorial for William Van Regenmorter, former member of the House of Representatives and the Senate.Last Action: adopted by Senate - referred to the Clerk for record",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2012-HCR-0057
12hcr0058,HCR 0058 of 2012,NA,NA,2011-2012,HCR,NA,NA,"A concurrent resolution to urge the Department of Natural Resources and the Michigan Attorney General to work with the appropriate federal authorities and employ all available resources to investigate alleged price fixing and collusion among natural gas developers, and vigorously pursue damages to which the State of Michigan and impacted citizens are entitled.

Last Action: referred to Committee on Energy and Technology",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2012-HCR-0058
12hcr0059,HCR 0059 of 2012,NA,NA,2011-2012,HCR,NA,NA,"A concurrent resolution to urge the Governor to formulate a comprehensive plan for improved pipeline oversight in Michigan.

Last Action: referred to Committee on Energy and Technology",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2012-HCR-0059
12hcr0060,HCR 0060 of 2012,NA,NA,2011-2012,HCR,NA,NA,A concurrent resolution prescribing the legislative schedule.Last Action: adopted by Senate - referred to the Clerk for record,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2012-HCR-0060
12hcr0061,HCR 0061 of 2012,NA,NA,2011-2012,HCR,NA,NA,"A concurrent resolution to urge the Federal Energy Regulatory Commission to deny Trunkline Gas Company's proposal to abandon a vitally important natural gas pipeline in Michigan.

Last Action: referred to Committee on Energy and Technology",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2012-HCR-0061
12hcr0062,HCR 0062 of 2012,NA,NA,2011-2012,HCR,NA,NA,"A concurrent resolution to memorialize the Congress of the United States to provide funding to the United States Army Corps of Engineers for dredging recreational harbors in Michigan, particularly Portage Lake Harbor located in Onekama, MI.

Last Action: REFERRED TO COMMITTEE ON NATURAL RESOURCES, ENVIRONMENT AND GREAT LAKES",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2012-HCR-0062
12hcr0063,HCR 0063 of 2012,NA,NA,2011-2012,HCR,NA,NA,"A concurrent resolution relative to secondary road patrol funds for counties providing road patrol services to cities and villages.

Last Action: adopted by Senate - referred to the Clerk for record",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2012-HCR-0063
12hcr0064,HCR 0064 of 2012,NA,NA,2011-2012,HCR,NA,NA,"A concurrent resolution approving the conveyance of property to the State Building Authority and approving a lease among the State of Michigan, the State Building Authority, and the Community College District of Monroe County relative to the Community College District of Monroe County Technology Center Project.

Last Action: adopted by Senate - referred to the Clerk for record",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2012-HCR-0064
12hcr0065,HCR 0065 of 2012,NA,NA,2011-2012,HCR,NA,NA,"A concurrent resolution approving the conveyance of property to the State Building Authority and approving a lease among the State of Michigan, the State Building Authority, and Montcalm Community College relative to the Montcalm Community College Advanced Technology Center.

Last Action: adopted by Senate - referred to the Clerk for record",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2012-HCR-0065
12hcr0066,HCR 0066 of 2012,NA,NA,2011-2012,HCR,NA,NA,A concurrent resolution prescribing the legislative schedule.Last Action: adopted by Senate - referred to the Clerk for record,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2012-HCR-0066
12hcr0067,HCR 0067 of 2012,NA,NA,2011-2012,HCR,NA,NA,"A concurrent resolution approving the conveyance of property to the State Building Authority and approving a lease among the State of Michigan, the State Building Authority, and Ferris State University relative to the Ferris State University College of Pharmacy.

Last Action:  ROLL CALL # 867 YEAS 38 NAYS 0 EXCUSED 0 NOT VOTING 0",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2012-HCR-0067
12hcr0068,HCR 0068 of 2012,NA,NA,2011-2012,HCR,NA,NA,"A concurrent resolution to urge the Congress of the United States to adopt stricter economic sanctions against Iran.

Last Action: referred to Committee on Banking and Financial Services",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2012-HCR-0068
