doc_id,doc_name,alt_id,alt_name,doc_session,doc_type,doc_area_major,doc_area_minor,doc_description,doc_url
15hr0010,HR 0010 of 2015,NA,NA,2015-2016,HR,NA,NA,"A resolution of tribute offered as a memorial for the Reverend Michael C. Murphy, former member of the House of Representatives.Last Action: adopted by unanimous standing vote",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-HR-0010
15sr0010,SR 0010 of 2015,NA,NA,2015-2016,SR,NA,NA,"A resolution recognizing February 4, 2015, as Cancer Prevention Day.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SR-0010
15sr0011,SR 0011 of 2015,NA,NA,2015-2016,SR,NA,NA,"A resolution to commemorate February 14, 2015, as Go Curling Day in the state of Michigan.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SR-0011
15hr0011,HR 0011 of 2015,NA,NA,2015-2016,HR,NA,NA,"A resolution to declare February 2015 as Heart Month and February 6, 2015, as Go Red for Women Day in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-HR-0011
15hr0012,HR 0012 of 2015,NA,NA,2015-2016,HR,NA,NA,"A resolution to declare February 8-14, 2015, as Boy Scout Week in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-HR-0012
15sr0012,SR 0012 of 2015,NA,NA,2015-2016,SR,NA,NA,"A resolution to support the recommendations of the Chicago Area Waterway System Advisory Committee to prevent Asian carp from entering the Great Lakes.Last Action: ADOPTED AS SUBSTITUTED S-3",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SR-0012
15sr0013,SR 0013 of 2015,NA,NA,2015-2016,SR,NA,NA,"A resolution designating February 15-21, 2015, as Michigan Court Reporting and Captioning Week.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SR-0013
15hr0013,HR 0013 of 2015,NA,NA,2015-2016,HR,NA,NA,"A resolution to support the Marquette County Road Commission’s appeal of the U.S. Environmental Protection Agency’s objection to the planned construction of County Road 595.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-HR-0013
15hr0014,HR 0014 of 2015,NA,NA,2015-2016,HR,NA,NA,"A resolution to urge all Michigan executive departments to provide paper options for submitting forms and documents.Last Action: referred to Committee on Government Operations",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-HR-0014
15sr0014,SR 0014 of 2015,NA,NA,2015-2016,SR,NA,NA,A resolution commemorating May 2015 as Motorcycle Safety Awareness Month in the state of Michigan.Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SR-0014
15sr0015,SR 0015 of 2015,NA,NA,2015-2016,SR,NA,NA,"A resolution to declare February 19, 2015, as Conductive Education Day in the state of Michigan.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SR-0015
15hr0015,HR 0015 of 2015,NA,NA,2015-2016,HR,NA,NA,"A resolution to encourage the U.S. Congress to reauthorize the Older Americans Act.Last Action: referred to Committee on Families, Children, and Seniors",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-HR-0015
15hr0016,HR 0016 of 2015,NA,NA,2015-2016,HR,NA,NA,"A resolution to urge the House of Representatives to recognize the Michigan Legislative Hispanic Caucus and urge the Speaker to provide it with the same rights, privileges, and responsibilities having been afforded the other recognized caucuses of the Michigan House of Representatives.Last Action: referred to Committee on Government Operations",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-HR-0016
15sr0016,SR 0016 of 2015,NA,NA,2015-2016,SR,NA,NA,"A resolution to memorialize the President of the United States, the U.S. Congress, and the U.S. Federal Communications Commission to refrain from regulating broadband Internet services as common carrier services under Title II of the Communications Act of 1934.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SR-0016
15sr0017,SR 0017 of 2015,NA,NA,2015-2016,SR,NA,NA,A resolution commemorating March 2015 as Ethnic and Cultural Heritage Month in the state of Michigan.Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SR-0017
15hr0017,HR 0017 of 2015,NA,NA,2015-2016,HR,NA,NA,"A resolution to memorialize the President of the United States, the U.S. Congress, and the U.S. Federal Communications Commission to rescind the ruling which regulates broadband Internet services as common carrier services under Title II of the Communications Act of 1934Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-HR-0017
15hr0018,HR 0018 of 2015,NA,NA,2015-2016,HR,NA,NA,"A resolution to declare February 22-28, 2015, as Family Medicine Week in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-HR-0018
15sr0018,SR 0018 of 2015,NA,NA,2015-2016,SR,NA,NA,A resolution commemorating March 2015 as Reading Month in the state of Michigan.Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SR-0018
15sr0019,SR 0019 of 2015,NA,NA,2015-2016,SR,NA,NA,A resolution to commemorate March 2015 as Women's History Month in the state of Michigan.Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SR-0019
15hr0019,HR 0019 of 2015,NA,NA,2015-2016,HR,NA,NA,"A resolution to urge the Congress of the United States to normalize relations with the Cuban government and lift the current embargo and other trade barriers with the Republic of Cuba.Last Action: referred to Committee on Commerce and Trade",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-HR-0019
15hr0020,HR 0020 of 2015,NA,NA,2015-2016,HR,NA,NA,"A resolution to encourage the Michigan Department of Education to allow local school districts the option to hold fundraisers, such as bake sales, during school hours that involve food that may not meet the new federal school nutrition standards.Last Action: referred to Committee on Education",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-HR-0020
15sr0020,SR 0020 of 2015,NA,NA,2015-2016,SR,NA,NA,A resolution to urge the Congress of the United States to oppose the fast-tracking of the proposed Trans-Pacific Partnership free trade agreement.Last Action: REFERRED TO COMMITTEE ON ECONOMIC DEVELOPMENT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SR-0020
15sr0021,SR 0021 of 2015,NA,NA,2015-2016,SR,NA,NA,"A resolution to urge the United States Congress to pass a Stop Corporate Inversions Act of 2015, H.R. 415 and S. 198.Last Action: REFERRED TO COMMITTEE ON ECONOMIC DEVELOPMENT",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SR-0021
15hr0021,HR 0021 of 2015,NA,NA,2015-2016,HR,NA,NA,"A resolution to memorialize the Congress of the United States to reinstate funding for the Yucca Mountain Nuclear Waste Repository.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-HR-0021
15hr0022,HR 0022 of 2015,NA,NA,2015-2016,HR,NA,NA,A resolution to declare February 2015 Self-Care Month in the state of Michigan.Last Action: adopted,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-HR-0022
15sr0022,SR 0022 of 2015,NA,NA,2015-2016,SR,NA,NA,"A resolution to encourage the Chicago Area Waterway System Advisory Committee to fully consider all options to protect the Great Lakes from Asian carp and to move as quickly as possible to determine the best long-term solution.Last Action: ADOPTED AS SUBSTITUTED S-1",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SR-0022
15sr0023,SR 0023 of 2015,NA,NA,2015-2016,SR,NA,NA,"A resolution to call on the Obama Administration and the Congress of the United States to direct the U.S. Army Corps of Engineers to fully support efforts to determine the best long-term solution for preventing Asian carp from entering the Great Lakes and to move decisively to implement a solution.Last Action: ADOPTED AS SUBSTITUTED S-1",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SR-0023
15hr0023,HR 0023 of 2015,NA,NA,2015-2016,HR,NA,NA,"A resolution to declare February 28, 2015, as Rare Disease Day in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-HR-0023
15hr0024,HR 0024 of 2015,NA,NA,2015-2016,HR,NA,NA,"A resolution to urge the U.S. Department of Defense Missile Defense Agency to select the Fort Custer Training Center as the location for a new ground based interceptor ballistic missile defense mission.Last Action: referred to Committee on Military and Veterans Affairs",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-HR-0024
15sr0024,SR 0024 of 2015,NA,NA,2015-2016,SR,NA,NA,A resolution honoring the accomplishments of women from the city of Detroit in observance of Women's History Month.Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SR-0024
15sr0025,SR 0025 of 2015,NA,NA,2015-2016,SR,NA,NA,"A resolution to memorialize the Congress of the United States to pass legislation that authorizes the U.S. Army Corps of Engineers to implement measures at the Brandon Road lock and dam to prevent Asian carp from entering the Great Lakes.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SR-0025
15hr0025,HR 0025 of 2015,NA,NA,2015-2016,HR,NA,NA,A resolution to declare March 2015 as Reading Month in the state of Michigan.Last Action: adopted,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-HR-0025
15hr0026,HR 0026 of 2015,NA,NA,2015-2016,HR,NA,NA,"A resolution to declare March 4, 2015, as Realtors Day in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-HR-0026
15sr0026,SR 0026 of 2015,NA,NA,2015-2016,SR,NA,NA,"A resolution to urge the Federal Aviation Administration to reconsider new policies that would prohibit offset loading of sea-land containers by the U.S. air cargo industry.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SR-0026
15sr0027,SR 0027 of 2015,NA,NA,2015-2016,SR,NA,NA,"A resolution designating September 6, 2015, as Michigan Mining Day.Last Action: ADOPTED AS AMENDED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SR-0027
15hr0027,HR 0027 of 2015,NA,NA,2015-2016,HR,NA,NA,"A resolution to memorialize the Congress of the United States to halt the closure of the U.S. Postal Service's Processing and Distribution Center in Lansing, Michigan, until postal reform legislation is addressed.Last Action: referred to Committee on Government Operations",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-HR-0027
15hr0028,HR 0028 of 2015,NA,NA,2015-2016,HR,NA,NA,A resolution to declare March 2015 as Eye Donor Month in the state of Michigan.Last Action: adopted,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-HR-0028
15sr0028,SR 0028 of 2015,NA,NA,2015-2016,SR,NA,NA,"A resolution to express support for the renewed growth of mining in Michigan.Last Action: ADOPTED AS SUBSTITUTED S-1",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SR-0028
15sr0029,SR 0029 of 2015,NA,NA,2015-2016,SR,NA,NA,A resolution commemorating the 50th Anniversary of the opening of the Michigan Court of Appeals.Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SR-0029
15hr0029,HR 0029 of 2015,NA,NA,2015-2016,HR,NA,NA,"A resolution to memorialize the Congress of the United States to require the U.S. Department of Defense to ensure that replacement aircraft are assigned to Selfridge Air National Guard Base to compensate for the proposed elimination of the A-10 fleet.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-HR-0029
15hr0030,HR 0030 of 2015,NA,NA,2015-2016,HR,NA,NA,"A resolution to urge the Congress of the United States to oppose the fast-tracking of the proposed Trans-Pacific Partnership free trade agreement.Last Action: referred to Committee on Commerce and Trade",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-HR-0030
15sr0030,SR 0030 of 2015,NA,NA,2015-2016,SR,NA,NA,A resolution of tribute honoring the 100th Anniversary of the founding of Kiwanis International.Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SR-0030
15sr0031,SR 0031 of 2015,NA,NA,2015-2016,SR,NA,NA,"A resolution to urge the adoption of Intelligent Transportation System technologies throughout the state, further research into vehicle communication systems, and the testing and operation of connected and automated vehicles.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SR-0031
15hr0031,HR 0031 of 2015,NA,NA,2015-2016,HR,NA,NA,A resolution to declare March 2015 as Multiple System Atrophy Awareness Month in the state of Michigan.Last Action: adopted,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-HR-0031
15hr0032,HR 0032 of 2015,NA,NA,2015-2016,HR,NA,NA,"A resolution to request that the Michigan Public Service Commission conduct a feasibility study on creating a publicly funded integrated resource plan to meet the electric energy needs of the Upper Peninsula and report to the Legislature.Last Action: referred to Committee on Energy Policy",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-HR-0032
15sr0032,SR 0032 of 2015,NA,NA,2015-2016,SR,NA,NA,A resolution to commemorate April 2015 as Sarcoidosis Awareness Month in the state of Michigan.Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SR-0032
15sr0033,SR 0033 of 2015,NA,NA,2015-2016,SR,NA,NA,A resolution to recognize DBA International for its efforts to protect consumers and creditors through a national receivables management certification program.Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SR-0033
15hr0033,HR 0033 of 2015,NA,NA,2015-2016,HR,NA,NA,"A resolution to urge the Governor to promote the use of energy-efficiency measures and LEED standards in the design, construction, and renovation of state-owned buildings.Last Action: referred to Committee on Appropriations",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-HR-0033
15hr0034,HR 0034 of 2015,NA,NA,2015-2016,HR,NA,NA,"A resolution to declare March 12, 2015, as Girl Scout Day in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-HR-0034
15sr0034,SR 0034 of 2015,NA,NA,2015-2016,SR,NA,NA,"A resolution to urge Michigan institutions of higher learning to improve policies, training, and victims services regarding cases of sexual assault and stalking.Last Action: REFERRED TO COMMITTEE ON EDUCATION",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SR-0034
15sr0035,SR 0035 of 2015,NA,NA,2015-2016,SR,NA,NA,A resolution to commemorate the 200th Anniversary of the ending of the War of 1812.Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SR-0035
15hr0035,HR 0035 of 2015,NA,NA,2015-2016,HR,NA,NA,"A resolution to declare March 2015 as Multiple Myeloma Awareness Month in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-HR-0035
15hr0036,HR 0036 of 2015,NA,NA,2015-2016,HR,NA,NA,"A resolution to declare March 2015 as Social Work Month in the state of Michigan.Last Action: referred to Committee on Families, Children, and Seniors",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-HR-0036
15sr0036,SR 0036 of 2015,NA,NA,2015-2016,SR,NA,NA,"A resolution to support the goals and ideals of the National Day of Silence in bringing attention to anti-lesbian, gay, bisexual, and transgender name-calling, bullying, and harassment faced by individuals in schools.Last Action: REFERRED TO COMMITTEE ON EDUCATION",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SR-0036
15sr0037,SR 0037 of 2015,NA,NA,2015-2016,SR,NA,NA,"A resolution to commemorate April 21, 2015, as Holocaust Remembrance Day in the state of Michigan.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SR-0037
15hr0037,HR 0037 of 2015,NA,NA,2015-2016,HR,NA,NA,"A resolution to urge the Governor and Department of Corrections to convert heating plants at the state's correctional facilities to combined heat and power plants.Last Action: referred to Committee on Appropriations",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-HR-0037
15hr0038,HR 0038 of 2015,NA,NA,2015-2016,HR,NA,NA,"A resolution to urge the Michigan Department of Natural Resources to acquire land surrounding Houghton-Douglass Falls in the Keweenaw Peninsula.Last Action: referred to Committee on Natural Resources",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-HR-0038
15sr0038,SR 0038 of 2015,NA,NA,2015-2016,SR,NA,NA,"A resolution to commemorate April 22, 2015, as Multiple Sclerosis State Action Day.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SR-0038
15sr0039,SR 0039 of 2015,NA,NA,2015-2016,SR,NA,NA,"A resolution to commemorate the week of April 19-25, 2015, as Crime Victims' Rights Week in the state of Michigan.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SR-0039
15hr0039,HR 0039 of 2015,NA,NA,2015-2016,HR,NA,NA,"A resolution to memorialize the President of the United States, the U.S. Congress, and the U.S. Federal Communications Commission to stand firm on the decision to regulate broadband Internet services as common carrier services under Title II of the Communications Act of 1934 in the interest of preserving net neutrality.Last Action: referred to Committee on Communications and Technology",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-HR-0039
15hr0040,HR 0040 of 2015,NA,NA,2015-2016,HR,NA,NA,A resolution to commemorate the 200th anniversary of the ending of the War of 1812.Last Action: adopted,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-HR-0040
15sr0040,SR 0040 of 2015,NA,NA,2015-2016,SR,NA,NA,A resolution marking the 100th Anniversary of the 1915 Armenian Genocide.Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SR-0040
15sr0041,SR 0041 of 2015,NA,NA,2015-2016,SR,NA,NA,"A resolution of tribute offered as a memorial for Robert P. Griffin, former U.S. Senator, U.S. Representative, and Michigan Supreme Court Justice.Last Action: ENTIRE MEMBERSHIP OF THE SENATE AND LIEUTENANT GOVERNOR NAMED CO-SPONSORS",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SR-0041
15hr0041,HR 0041 of 2015,NA,NA,2015-2016,HR,NA,NA,"A resolution to declare March 20, 2015, as Snowplow Driver Appreciation Day in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-HR-0041
15hr0042,HR 0042 of 2015,NA,NA,2015-2016,HR,NA,NA,A resolution to declare March 2015 as Brain Injury Awareness Month in the state of Michigan.Last Action: adopted,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-HR-0042
15sr0042,SR 0042 of 2015,NA,NA,2015-2016,SR,NA,NA,"A resolution to urge the Congress of the United States to restore Great Lakes Restoration Initiative funding to $300 million for fiscal year 2016.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SR-0042
15sr0043,SR 0043 of 2015,NA,NA,2015-2016,SR,NA,NA,A resolution to amend the Standing Rules of the Senate.Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SR-0043
15hr0043,HR 0043 of 2015,NA,NA,2015-2016,HR,NA,NA,A resolution to commemorate the 50th anniversary of the opening of the Michigan Court of Appeals.Last Action: adopted,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-HR-0043
15hr0044,HR 0044 of 2015,NA,NA,2015-2016,HR,NA,NA,"A resolution to declare April 5, 2015, as Gold Star Wives of America Day in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-HR-0044
15sr0044,SR 0044 of 2015,NA,NA,2015-2016,SR,NA,NA,"A resolution to commemorate April 28, 2015, as Workers' Memorial Day.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SR-0044
15sr0045,SR 0045 of 2015,NA,NA,2015-2016,SR,NA,NA,A resolution commemorating May 2015 as Asian Pacific American Heritage Month.Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SR-0045
15hr0045,HR 0045 of 2015,NA,NA,2015-2016,HR,NA,NA,"A resolution to declare April 7, 2015, as Multifamily Housing Day in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-HR-0045
15hr0046,HR 0046 of 2015,NA,NA,2015-2016,HR,NA,NA,A resolution to declare April 2015 as Junior Achievement Financial Literacy Month in the state of Michigan.Last Action: adopted,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-HR-0046
15sr0046,SR 0046 of 2015,NA,NA,2015-2016,SR,NA,NA,"A resolution to designate May 4-8, 2015, as InfantSEE® Week in the state of Michigan.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SR-0046
15sr0047,SR 0047 of 2015,NA,NA,2015-2016,SR,NA,NA,A resolution to commemorate May 2015 as Community Action Agency Month.Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SR-0047
15hr0047,HR 0047 of 2015,NA,NA,2015-2016,HR,NA,NA,"A resolution to declare April 2, 2015, as Autism Awareness Day in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-HR-0047
15hr0048,HR 0048 of 2015,NA,NA,2015-2016,HR,NA,NA,A resolution to declare April 2015 as Autism Awareness Month in the state of Michigan.Last Action: adopted,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-HR-0048
15sr0048,SR 0048 of 2015,NA,NA,2015-2016,SR,NA,NA,A resolution in support and recognition of National Train Day.Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SR-0048
15sr0049,SR 0049 of 2015,NA,NA,2015-2016,SR,NA,NA,"A resolution to recognize and designate June 22-28, 2015, as Amateur Radio Week.Last Action: RULES SUSPENDED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SR-0049
15hr0049,HR 0049 of 2015,NA,NA,2015-2016,HR,NA,NA,"A resolution to urge Michigan institutions of higher learning to improve policies, training, and victims' services regarding cases of sexual assault and stalking.Last Action: referred to Committee on Education",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-HR-0049
15hr0050,HR 0050 of 2015,NA,NA,2015-2016,HR,NA,NA,"A resolution to urge the government of the Islamic Republic of Iran to release American citizen and Michigan resident, Amir Hekmati, after more than 1,000 days of unjust and unlawful imprisonment.Last Action: referred to Committee on Military and Veterans Affairs",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-HR-0050
15sr0050,SR 0050 of 2015,NA,NA,2015-2016,SR,NA,NA,"A resolution to proclaim May 17-23, 2015, as AMBER Alert Awareness Week.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SR-0050
15sr0051,SR 0051 of 2015,NA,NA,2015-2016,SR,NA,NA,A resolution to recognize Iosco County as a premier birding destination in the state of Michigan.Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SR-0051
15hr0051,HR 0051 of 2015,NA,NA,2015-2016,HR,NA,NA,"A resolution to declare April 14, 2015, as Pay Equity Day in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-HR-0051
15hr0052,HR 0052 of 2015,NA,NA,2015-2016,HR,NA,NA,"A resolution to memorialize the President and Congress of the United States to take a comprehensive, sustainable, and workable approach that allows states to tax remote purchases made by consumers of their state.Last Action: referred to Committee on Commerce and Trade",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-HR-0052
