doc_id,doc_name,alt_id,alt_name,doc_session,doc_type,doc_area_major,doc_area_minor,doc_description,doc_url
24hcr0013,HCR 0013 of 2024,NA,NA,2023-2024,HCR,NA,NA,A concurrent resolution to waive the legislative notice requirement for increases in rates of compensation for certain employees in the state classified service.Last Action: adopted by Senate - referred to the Clerk for record,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2024-HCR-0013
24scr0013,SCR 0013 of 2024,NA,NA,2023-2024,SCR,NA,NA,A concurrent resolution providing for a joint convention of the Senate and House of Representatives.Last Action: REFERRED TO SECRETARY FOR RECORD,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2024-SCR-0013
24scr0014,SCR 0014 of 2024,NA,NA,2023-2024,SCR,NA,NA,A concurrent resolution to vehemently oppose the transfer of mail processing operations from the Iron Mountain Processing and Distribution Center to the Green Bay Processing and Distribution Center in Wisconsin.Last Action: referred to Committee on Government Operations,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2024-SCR-0014
24hcr0014,HCR 0014 of 2024,NA,NA,2023-2024,HCR,NA,NA,A concurrent resolution to urge the federal government to increase funding for Double Up Food Bucks programs.Last Action: adopted by Senate - referred to the Clerk for record,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2024-HCR-0014
24hcr0015,HCR 0015 of 2024,NA,NA,2023-2024,HCR,NA,NA,A concurrent resolution prescribing the legislative schedule.Last Action: adopted by Senate - referred to the Clerk for record,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2024-HCR-0015
24scr0015,SCR 0015 of 2024,NA,NA,2023-2024,SCR,NA,NA,A concurrent resolution to prescribe the legislative schedule.Last Action: REFERRED TO SECRETARY FOR RECORD,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2024-SCR-0015
24scr0016,SCR 0016 of 2024,NA,NA,2023-2024,SCR,NA,NA,"A concurrent resolution of tribute offered as a memorial for Michael L. Green, former member of the Michigan Senate and Michigan House of Representatives.Last Action: REFERRED TO SECRETARY FOR RECORD",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2024-SCR-0016
24hcr0016,HCR 0016 of 2024,NA,NA,2023-2024,HCR,NA,NA,A concurrent resolution prescribing the legislative schedule.Last Action: referred to Committee on Government Operations,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2024-HCR-0016
24scr0017,SCR 0017 of 2024,NA,NA,2023-2024,SCR,NA,NA,A concurrent resolution to approve the State Officers Compensation Commission determinations.Last Action: REFERRED TO COMMITTEE ON APPROPRIATIONS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2024-SCR-0017
24scr0018,SCR 0018 of 2024,NA,NA,2023-2024,SCR,NA,NA,A concurrent resolution to prescribe the legislative schedule.Last Action: REFERRED TO SECRETARY FOR RECORD,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2024-SCR-0018
24scr0019,SCR 0019 of 2024,NA,NA,2023-2024,SCR,NA,NA,"A concurrent resolution offered as a memorial for Nancy C. Cassis, former member of the Michigan Senate and Michigan House of Representatives.Last Action: REFERRED TO SECRETARY FOR RECORD",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2024-SCR-0019
24scr0020,SCR 0020 of 2024,NA,NA,2023-2024,SCR,NA,NA,A concurrent resolution to amend the Joint Rules of the Senate and House of Representatives.Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2024-SCR-0020
24scr0021,SCR 0021 of 2024,NA,NA,2023-2024,SCR,NA,NA,A concurrent resolution to prescribe the legislative schedule.Last Action: referred to Committee on Government Operations,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2024-SCR-0021
24scr0022,SCR 0022 of 2024,NA,NA,2023-2024,SCR,NA,NA,A concurrent resolution to prescribe the legislative schedule.Last Action: REFERRED TO SECRETARY FOR RECORD,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2024-SCR-0022
24scr0023,SCR 0023 of 2024,NA,NA,2023-2024,SCR,NA,NA,A concurrent resolution to provide for the final adjournment of the legislature.Last Action: referred to Committee on Government Operations,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2024-SCR-0023
