doc_id,doc_name,alt_id,alt_name,doc_session,doc_type,doc_area_major,doc_area_minor,doc_description,doc_url
07scr0006,SCR 0006 of 2007,NA,NA,2007-2008,SCR,NA,NA,"A concurrent resolution to express the sense of the Michigan Legislature that all future State of the State addresses be interpreted for the deaf and hard of hearing by qualified interpreters.

Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS AND REFORM",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SCR-0006
07scr0007,SCR 0007 of 2007,NA,NA,2007-2008,SCR,NA,NA,"A concurrent resolution to reject the compensation increase authorized for Civil Service employees by the Civil Service Commission for the 2007-2008 Fiscal Year.

Last Action: REFERRED TO COMMITTEE ON APPROPRIATIONS",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SCR-0007
07hcr0007,HCR 0007 of 2007,NA,NA,2007-2008,HCR,NA,NA,"A concurrent resolution to reject the proposed increase in rates of compensation recommended by the Civil Service Commission and contained in the Executive Budget for Fiscal Year 2007-2008.

Last Action: motion to discharge committee postponed for day",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HCR-0007
07hcr0008,HCR 0008 of 2007,NA,NA,2007-2008,HCR,NA,NA,"A concurrent resolution approving a lease between the State of Michigan and the State Building Authority relative to the Department of Management and Budget State Facility Preservation Projects, Phase I, Phase II, Group A, Special Maintenance Roof Repairs (the ""Facility"").

Last Action: adopted by Senate - referred to the Clerk for record",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HCR-0008
07scr0008,SCR 0008 of 2007,NA,NA,2007-2008,SCR,NA,NA,"A concurrent resolution to urge the President of the United States, the United States Congress, and the United States Department of Energy to restore funding for the Weatherization Assistance Program in Fiscal Year 2008 and to consider increasing future funding for this important federal program.

Last Action: referred to Committee on Energy and Technology",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SCR-0008
07scr0009,SCR 0009 of 2007,NA,NA,2007-2008,SCR,NA,NA,"A concurrent resolution to memorialize the Congress of the United States to enact legislation to provide funding for the continuing restoration and protection of the Great Lakes.

Last Action: REFERRED TO COMMITTEE ON NATURAL RESOURCES AND ENVIRONMENTAL AFFAIRS",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SCR-0009
07hcr0009,HCR 0009 of 2007,NA,NA,2007-2008,HCR,NA,NA,"A concurrent resolution approving the conveyance of property to the State Building Authority and approving a lease between the State of Michigan and the State Building Authority relative to the Department of Management and Budget State Facility Preservation Phase I, Phase II, Group D, Joint Operations Center.

Last Action: adopted by Senate - referred to the Clerk for record",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HCR-0009
07hcr0010,HCR 0010 of 2007,NA,NA,2007-2008,HCR,NA,NA,"A concurrent resolution approving the conveyance of property to the State Building Authority and approving a lease among the State of Michigan, the State Building Authority, and Bay de Noc Community College relative to the Bay de Noc Community College West Campus Facility.

Last Action: adopted by Senate - referred to the Clerk for record",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HCR-0010
07scr0010,SCR 0010 of 2007,NA,NA,2007-2008,SCR,NA,NA,"A concurrent resolution to memorialize the Congress of the United States to provide funding for the Saginaw Bay Coastal Initiative.

Last Action: REFERRED TO SECRETARY FOR RECORD",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SCR-0010
07scr0011,SCR 0011 of 2007,NA,NA,2007-2008,SCR,NA,NA,"A concurrent resolution to urge the United States Congress to oppose the South Korea Free Trade Agreement.

Last Action: REFERRED TO COMMITTEE ON COMMERCE AND TOURISM",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SCR-0011
07hcr0011,HCR 0011 of 2007,NA,NA,2007-2008,HCR,NA,NA,"A concurrent resolution approving the conveyance of property to the State Building Authority and approving a lease among the State of Michigan, the State Building Authority, and Southwestern Michigan College relative to the Southwestern Michigan College Information Technology Center Renovations.

Last Action: adopted by Senate - referred to the Clerk for record",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HCR-0011
07hcr0012,HCR 0012 of 2007,NA,NA,2007-2008,HCR,NA,NA,"A concurrent resolution approving the conveyance of property to the State Building Authority and approving a lease among the State of Michigan, the State Building Authority, and Lansing Community College relative to the Lansing Community College University Center.

Last Action: adopted by Senate - referred to the Clerk for record",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HCR-0012
07scr0012,SCR 0012 of 2007,NA,NA,2007-2008,SCR,NA,NA,"A concurrent resolution to urge Michigan's congressional delegation to secure supplemental funding to control the spread of viral hemorrhagic septicemia in fish populations.

Last Action: REFERRED TO SECRETARY FOR RECORD",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SCR-0012
07scr0013,SCR 0013 of 2007,NA,NA,2007-2008,SCR,NA,NA,"A concurrent resolution to memorialize the Congress of the United States to enact the Hearing Aid Assistance Tax Credit Act.

Last Action: REFERRED TO COMMITTEE ON FINANCE",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SCR-0013
07hcr0013,HCR 0013 of 2007,NA,NA,2007-2008,HCR,NA,NA,"A concurrent resolution approving the conveyance of property to the State Building Authority and approving a lease among the State of Michigan, the State Building Authority, and Mid Michigan Community College relative to the Mid Michigan Community College Science and Technology Center.

Last Action: adopted by Senate - referred to the Clerk for record",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HCR-0013
07hcr0014,HCR 0014 of 2007,NA,NA,2007-2008,HCR,NA,NA,"A concurrent resolution approving the conveyance of property to the State Building Authority and approving a lease among the State of Michigan, the State Building Authority, and Montcalm Community College relative to the Montcalm Community College Life Science Training Facility.

Last Action: adopted by Senate - referred to the Clerk for record",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HCR-0014
07scr0014,SCR 0014 of 2007,NA,NA,2007-2008,SCR,NA,NA,"A concurrent resolution to memorialize Congress to enact the Protecting Children's Health in Schools Act.

Last Action: REFERRED TO COMMITTEE ON HEALTH POLICY",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SCR-0014
07scr0015,SCR 0015 of 2007,NA,NA,2007-2008,SCR,NA,NA,"A concurrent resolution to request the congressional Joint Committee on the Library to approve the replacement of Michigan's statue of Zachariah Chandler with an image of President Gerald R. Ford as part of the National Statuary Hall Collection and to take other actions related to this undertaking.

Last Action: REFERRED TO COMMITTEE ON COMMERCE AND TOURISM",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SCR-0015
07hcr0015,HCR 0015 of 2007,NA,NA,2007-2008,HCR,NA,NA,"A concurrent resolution approving the conveyance of property to the State Building Authority and approving a lease among the State of Michigan, the State Building Authority, and Saginaw Valley State University relative to the Saginaw Valley State University Pioneer Hall Renovations.

Last Action: adopted by Senate - referred to the Clerk for record",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HCR-0015
07hcr0016,HCR 0016 of 2007,NA,NA,2007-2008,HCR,NA,NA,"A concurrent resolution approving the conveyance of property to the State Building Authority and approving a lease among the State of Michigan, the State Building Authority, and Schoolcraft College relative to the Schoolcraft College Technical Services Facility.

Last Action: adopted by Senate - referred to the Clerk for record",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HCR-0016
07scr0016,SCR 0016 of 2007,NA,NA,2007-2008,SCR,NA,NA,"A concurrent resolution to urge the Honorable John Conyers, Jr., Chairman of the Committee on the Judiciary in the United States House of Representatives, to conduct hearings on the fitness of United States District Court Judge Richard Enslen to serve.

Last Action: REFERRED TO COMMITTEE ON JUDICIARY",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SCR-0016
07scr0017,SCR 0017 of 2007,NA,NA,2007-2008,SCR,NA,NA,"A concurrent resolution to memorialize the Congress of the United States to enact the Homeownership Protection and Enhancement Act.

Last Action: REFERRED TO COMMITTEE ON BANKING AND FINANCIAL INSTITUTIONS",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SCR-0017
07hcr0017,HCR 0017 of 2007,NA,NA,2007-2008,HCR,NA,NA,"A concurrent resolution approving the conveyance of property to the State Building Authority and approving a lease among the State of Michigan, the State Building Authority, and Ferris State University relative to the Ferris State University Instructional Resource Center.

Last Action: adopted by Senate - referred to the Clerk for record",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HCR-0017
07hcr0018,HCR 0018 of 2007,NA,NA,2007-2008,HCR,NA,NA,"A concurrent resolution to ask the Governor to require the approximately 53,000 state employees to forgo the scheduled pay increase as well to contribute more to the cost of their fringe benefits.

Last Action: referred to Committee on Government Operations",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HCR-0018
07scr0018,SCR 0018 of 2007,NA,NA,2007-2008,SCR,NA,NA,"A concurrent resolution to express support for Northwest Airlines' application to provide nonstop service to Shanghai and Beijing, China, from Detroit.

Last Action: referred to Committee on Transportation",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SCR-0018
07scr0019,SCR 0019 of 2007,NA,NA,2007-2008,SCR,NA,NA,"A concurrent resolution to encourage the Civil Service Commission and the Department of Management and Budget to limit meal reimbursement to trips requiring overnight lodging.

Last Action: referred to Committee on Government Operations",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SCR-0019
07hcr0019,HCR 0019 of 2007,NA,NA,2007-2008,HCR,NA,NA,"A concurrent resolution approving the conveyance of property to the State Building Authority and approving a lease among the State of Michigan, the State Building Authority, and the Board of Trustees of Michigan State University relative to the Michigan State University Chemistry Building Renovations/Cooling Towers.

Last Action: adopted by Senate - referred to the Clerk for record",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HCR-0019
07hcr0020,HCR 0020 of 2007,NA,NA,2007-2008,HCR,NA,NA,"A resolution to memorialize the Congress of the United States to enact the Prevention First Act to increase access to birth control to prevent unintended pregnancies and reduce the need for abortions.

Last Action: referred to Committee on Judiciary",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HCR-0020
07scr0020,SCR 0020 of 2007,NA,NA,2007-2008,SCR,NA,NA,"A concurrent resolution to urge the Michigan Office of Financial and Insurance Services to continue its participation in the states-based development of the Nationwide Mortgage Licensing System.

Last Action: laid over one day under the rules",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SCR-0020
07scr0021,SCR 0021 of 2007,NA,NA,2007-2008,SCR,NA,NA,"A concurrent resolution to urge state departments, public universities, public community colleges, and local units of government not to invest or deposit any funds in any business, legal, or governmental entity or institution that is engaged in business with known state sponsors of terror or has facilities in these countries.
Last Action: referred to Committee on Government Operations",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SCR-0021
07hcr0021,HCR 0021 of 2007,NA,NA,2007-2008,HCR,NA,NA,"A concurrent resolution to memorialize the Congress of the United States to adopt and submit to the states for ratification an amendment to the United States Constitution to provide for equal rights for women.

Last Action: referred to Committee on Judiciary",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HCR-0021
07hcr0022,HCR 0022 of 2007,NA,NA,2007-2008,HCR,NA,NA,"A concurrent resolution to express the commitment of the Michigan Legislature to the development of a health care system that provides comprehensive coverage to all residents.

Last Action: REFERRED TO COMMITTEE ON HEALTH POLICY",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HCR-0022
07scr0022,SCR 0022 of 2007,NA,NA,2007-2008,SCR,NA,NA,"A concurrent resolution to request the State Officers Compensation Commission to recommend a 5 percent reduction in salaries of the members of the Legislature, the Governor, the Lieutenant Governor, the Attorney General, the Secretary of State, and the Justices of the Supreme Court the next time the commission meets and to urge the commission to ensure that none of its future recommendations exceed the change in the Consumer Price Index or the average increase in state employee pay.Last Action: LAID OVER ONE DAY UNDER THE RULES",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SCR-0022
07scr0023,SCR 0023 of 2007,NA,NA,2007-2008,SCR,NA,NA,"A concurrent resolution to urge that, beginning immediately, all light bulb replacements in state-owned buildings be compact fluorescent light bulbs.

Last Action: REFERRED TO COMMITTEE ON ENERGY POLICY AND PUBLIC UTILITIES",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SCR-0023
07hcr0023,HCR 0023 of 2007,NA,NA,2007-2008,HCR,NA,NA,"A concurrent resolution approving the conveyance of property to the State Building Authority and approving a lease between the State of Michigan and the State Building Authority relative to the Department of Management and Budget State Facility Preservation Projects-Phase I and II Group B General Office Building Renovations.

Last Action: adopted by Senate - referred to the Clerk for record",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HCR-0023
07hcr0024,HCR 0024 of 2007,NA,NA,2007-2008,HCR,NA,NA,"A concurrent resolution approving the conveyance of property to the State Building Authority and approving a lease between the State of Michigan and the State Building Authority relative to the Department of Management and Budget State Facility Preservation Projects-Phase I and II Group C Grand Rapids State Office Building Renovations.

Last Action: adopted by Senate - referred to the Clerk for record",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HCR-0024
07scr0024,SCR 0024 of 2007,NA,NA,2007-2008,SCR,NA,NA,A concurrent resolution prescribing the legislative schedule.Last Action: REFERRED TO SECRETARY FOR RECORD,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SCR-0024
07hcr0025,HCR 0025 of 2007,NA,NA,2007-2008,HCR,NA,NA,"A concurrent resolution to memorialize Congress to reject the Real ID Act of 2005 and to express the intent of the Michigan Legislature regarding this act.

Last Action: referred to Committee on New Economy and Quality of Life",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HCR-0025
07hcr0026,HCR 0026 of 2007,NA,NA,2007-2008,HCR,NA,NA,"A concurrent resolution to request the State Officers Compensation Commission to recommend a 5 percent reduction in the salaries of the members of the Legislature the next time the commission meets in 2008.

Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS AND REFORM",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HCR-0026
07hcr0027,HCR 0027 of 2007,NA,NA,2007-2008,HCR,NA,NA,"A concurrent resolution to revise the total project cost of the Technical and Industrial Building Renovations project at Washtenaw Community College.

Last Action: adopted by Senate - referred to the Clerk for record",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HCR-0027
07hcr0028,HCR 0028 of 2007,NA,NA,2007-2008,HCR,NA,NA,"A concurrent resolution to urge the United States Department of Homeland Security to continue to work with the states to coordinate driver's licenses with the new passport requirements to reenter the country from Canada.

Last Action: REFERRED TO COMMITTEE ON HOMELAND SECURITY AND EMERGING TECHNOLOGIES",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HCR-0028
07hcr0029,HCR 0029 of 2007,NA,NA,2007-2008,HCR,NA,NA,"A concurrent resolution to urge Michigan's state executive departments to transmit required reports electronically.

Last Action: referred to Committee on Government Operations",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HCR-0029
07hcr0030,HCR 0030 of 2007,NA,NA,2007-2008,HCR,NA,NA,"A concurrent resolution approving the conveyance of property to the State Building Authority and approving a lease among the State of Michigan, the State Building Authority, and the Board of Trustees of Western Michigan University relative to the Western Michigan University Brown Hall Renovations/Addition.

Last Action: adopted by Senate - referred to the Clerk for record",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HCR-0030
07hcr0031,HCR 0031 of 2007,NA,NA,2007-2008,HCR,NA,NA,"A concurrent resolution approving the conveyance of property to the State Building Authority and approving a lease among the State of Michigan, the State Building Authority, and Macomb Community College relative to the Macomb Community College Health Sciences and Technology Classroom Building.

Last Action: adopted by Senate - referred to the Clerk for record",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HCR-0031
07hcr0032,HCR 0032 of 2007,NA,NA,2007-2008,HCR,NA,NA,"A concurrent resolution approving the conveyance of property to the State Building Authority and approving a lease among the State of Michigan, the State Building Authority, and Macomb Community College relative to the Macomb Community College Emergency Services Training Center.

Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HCR-0032
07hcr0033,HCR 0033 of 2007,NA,NA,2007-2008,HCR,NA,NA,"A concurrent resolution to create an ad hoc committee to study and recommend standards regarding the use of policy advocacy Internet websites by elected officials.

Last Action: referred to Committee on Oversight and Investigations",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HCR-0033
07hcr0034,HCR 0034 of 2007,NA,NA,2007-2008,HCR,NA,NA,"A concurrent resolution approving the conveyance of property to the State Building Authority and approving a lease among the State of Michigan, the State Building Authority, and Alpena Community College relative to the Alpena Community College Instructional Addition/Renovation.

Last Action: adopted by Senate - referred to the Clerk for record",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HCR-0034
07hcr0035,HCR 0035 of 2007,NA,NA,2007-2008,HCR,NA,NA,"A concurrent resolution approving a lease between the State of Michigan and the State Building Authority relative to the Department of Management and Budget State Facility Preservation Projects, Phase I, Phase II, Group E, Special Maintenance Projects (the ""Facility"").

Last Action: adopted by Senate - referred to the Clerk for record",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HCR-0035
07hcr0036,HCR 0036 of 2007,NA,NA,2007-2008,HCR,NA,NA,"A concurrent resolution approving the conveyance of property to the State Building Authority and approving a lease among the State of Michigan, the State Building Authority, and Jackson Community College relative to the Jackson Community College Health Program Expansion and Information Commons.

Last Action: adopted by Senate - referred to the Clerk for record",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HCR-0036
07hcr0037,HCR 0037 of 2007,NA,NA,2007-2008,HCR,NA,NA,"A concurrent resolution approving the conveyance of property to the State Building Authority and approving a lease among the State of Michigan, the State Building Authority, and the Regents of the University of Michigan relative to the University of Michigan-Ann Arbor Observatory Lodge Renovations.

Last Action: adopted by Senate - referred to the Clerk for record",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HCR-0037
07hcr0038,HCR 0038 of 2007,NA,NA,2007-2008,HCR,NA,NA,"A concurrent resolution to urge the Michigan Strategic Fund to reject the Ambassador Bridge's application for United States Department of Transportation private activity bonds for the construction of a new privately owned international crossing of the Detroit River.

Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS AND REFORM",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HCR-0038
07hcr0039,HCR 0039 of 2007,NA,NA,2007-2008,HCR,NA,NA,"A concurrent resolution to concur in a tribal-state gaming compact between the Match-E-Be-Nash-She-Wish Band of Pottawatomi Indians of Michigan (the Gun Lake Band) and the State of Michigan and signed on May 9, 2007.
Last Action: postponed for the day",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HCR-0039
07hcr0040,HCR 0040 of 2007,NA,NA,2007-2008,HCR,NA,NA,"A concurrent resolution to oppose the proposed increase in materials discharged into Lake Michigan by British Petroleum at Whiting, Indiana.

Last Action: REFERRED TO COMMITTEE ON NATURAL RESOURCES AND ENVIRONMENTAL AFFAIRS",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HCR-0040
07hcr0041,HCR 0041 of 2007,NA,NA,2007-2008,HCR,NA,NA,"A concurrent resolution to express opposition to the increased discharge of pollution into Lake Michigan from the British Petroleum refinery at Whiting, Indiana.

Last Action: referred to Committee on Great Lakes and Environment",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HCR-0041
07hcr0042,HCR 0042 of 2007,NA,NA,2007-2008,HCR,NA,NA,"A concurrent resolution to memorialize Congress not to rely on the passport standards of the United Nation’s International Civil Aviation Organization in the creation of any ""dual-purpose driver’s license initiative"" in the United States, specifically as it would pertain to the incorporation of radio frequency identification chips into a state’s driver's license.

Last Action: referred to Committee on Transportation",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HCR-0042
07hcr0043,HCR 0043 of 2007,NA,NA,2007-2008,HCR,NA,NA,"A concurrent resolution to express the wish of the people of Michigan to erect a statue of Walter P. Reuther in place of the Zachariah Chandler statue in the National Statuary Hall Collection and to urge the Governor to establish a commission to carry out this replacement.

Last Action: referred to Committee on Government Operations",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HCR-0043
07hcr0044,HCR 0044 of 2007,NA,NA,2007-2008,HCR,NA,NA,"A concurrent resolution to approve the conveyance of property to the State Building Authority and approving a lease between the State of Michigan and the State Building Authority relative to the Department of Information Technology Michigan Public Safety Communication System Critical Platform Upgrades.

Last Action: adopted by Senate - referred to the Clerk for record",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HCR-0044
07hcr0045,HCR 0045 of 2007,NA,NA,2007-2008,HCR,NA,NA,"A concurrent resolution approving the conveyance of property to the State Building Authority and approving a lease between the State of Michigan and the State Building Authority relative to the Department of Management and Budget Capitol Complex Renovations.

Last Action: adopted by Senate - referred to the Clerk for record",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HCR-0045
07hcr0046,HCR 0046 of 2007,NA,NA,2007-2008,HCR,NA,NA,"A concurrent resolution to revise the total project cost of the Health Program Expansion and Information Commons project at Jackson Community College.

Last Action: adopted by Senate - referred to the Clerk for record",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HCR-0046
07hcr0047,HCR 0047 of 2007,NA,NA,2007-2008,HCR,NA,NA,"A concurrent resolution to urge universities and K-12 schools to warn children and young adults about the dangers of prescription and over-the-counter drugs, to encourage physicians and pharmacists to alert parents to the inherent dangers of these drugs, and to encourage parents to keep these medications out of their children's reach.

Last Action: referred to Committee on Education",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HCR-0047
07hcr0048,HCR 0048 of 2007,NA,NA,2007-2008,HCR,NA,NA,"A concurrent resolution to urge regular funding for the United States Army Corps of Engineers to dredge recreational harbors on the Great Lakes.

Last Action: REFERRED TO COMMITTEE ON NATURAL RESOURCES AND ENVIRONMENTAL AFFAIRS",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HCR-0048
07hcr0049,HCR 0049 of 2007,NA,NA,2007-2008,HCR,NA,NA,"A concurrent resolution to create a tax credit, exemption and deduction joint study committee to make recommendations on the effectiveness and cost of tax credits, exemptions, and deductions in Michigan.

Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS AND REFORM",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HCR-0049
07hcr0050,HCR 0050 of 2007,NA,NA,2007-2008,HCR,NA,NA,"A concurrent resolution to memorialize the Congress of the United States to adopt and submit to the states for ratification an amendment to the United States Constitution to require a balanced budget.

Last Action: referred to Committee on Government Operations",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HCR-0050
07hcr0051,HCR 0051 of 2007,NA,NA,2007-2008,HCR,NA,NA,A concurrent resolution to memorialize the United States Congress to override the President's veto of the State Children's Health Insurance Program (SCHIP).Last Action: DISCHARGE COMMITTEE WITHDRAWN,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HCR-0051
07hcr0052,HCR 0052 of 2007,NA,NA,2007-2008,HCR,NA,NA,"A concurrent resolution to call for changes in state tax and housing policy to deal with urban areas that are subject to high rates of home mortgage foreclosure and tax delinquency.

Last Action: REFERRED TO COMMITTEE ON BANKING AND FINANCIAL INSTITUTIONS",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HCR-0052
07hcr0053,HCR 0053 of 2007,NA,NA,2007-2008,HCR,NA,NA,"A concurrent resolution to request the State Officers Compensation Commission to recommend a 10 percent legislative salary reduction and to endorse and follow certain performance-based pay structures.

Last Action: referred to Committee on Oversight and Investigations",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HCR-0053
07hcr0054,HCR 0054 of 2007,NA,NA,2007-2008,HCR,NA,NA,"A concurrent resolution to memorialize the United States Congress to enact the Education Begins at Home Act.

Last Action: REFERRED TO COMMITTEE ON EDUCATION",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HCR-0054
07hcr0055,HCR 0055 of 2007,NA,NA,2007-2008,HCR,NA,NA,"A concurrent resolution to support the plan of the Detroit International Bridge Company to establish an enhancement span to the Ambassador Bridge and to urge the Michigan Strategic Fund and U.S. and Canadian authorities to take certain actions regarding this project.

Last Action: referred to Committee on Transportation",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HCR-0055
07hcr0056,HCR 0056 of 2007,NA,NA,2007-2008,HCR,NA,NA,"A concurrent resolution to memorialize the Congress of the United States to override the presidential veto of the Water Resources Development Act.

Last Action: REFERRED TO COMMITTEE ON NATURAL RESOURCES AND ENVIRONMENTAL AFFAIRS",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HCR-0056
