doc_id,doc_name,alt_id,alt_name,doc_session,doc_type,doc_area_major,doc_area_minor,doc_description,doc_url
23hr0011,HR 0011 of 2023,NA,NA,2023-2024,HR,NA,NA,A resolution to declare January 2023 as National Blood Donor Month in the state of Michigan.Last Action: adopted,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-HR-0011
23sr0011,SR 0011 of 2023,NA,NA,2023-2024,SR,NA,NA,A resolution to amend the Standing Rules of the Senate.Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SR-0011
23sr0012,SR 0012 of 2023,NA,NA,2023-2024,SR,NA,NA,A resolution to amend the Standing Rules of the Senate.Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SR-0012
23hr0012,HR 0012 of 2023,NA,NA,2023-2024,HR,NA,NA,"A resolution to declare January 17, 2023, as Delta Sigma Theta Sorority, Incorporated, Day in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-HR-0012
23hr0013,HR 0013 of 2023,NA,NA,2023-2024,HR,NA,NA,A resolution to declare January 2023 as Local School Board Recognition Month in the state of Michigan.Last Action: adopted,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-HR-0013
23sr0013,SR 0013 of 2023,NA,NA,2023-2024,SR,NA,NA,A resolution to recognize February 2023 as School-Based Health Care Awareness Month.Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SR-0013
23sr0014,SR 0014 of 2023,NA,NA,2023-2024,SR,NA,NA,"A resolution to honor, praise, and remember the steady leadership and extraordinary life of Barbara Jordan during Black History Month.Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SR-0014
23hr0014,HR 0014 of 2023,NA,NA,2023-2024,HR,NA,NA,A resolution to commemorate January 2023 as the 94th anniversary of the birth of Dr. Martin Luther King Jr.Last Action: adopted,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-HR-0014
23hr0015,HR 0015 of 2023,NA,NA,2023-2024,HR,NA,NA,"A resolution to declare January 15, 2023, as Alpha Kappa Alpha Sorority, Incorporated, Founders’ Day in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-HR-0015
23sr0015,SR 0015 of 2023,NA,NA,2023-2024,SR,NA,NA,A resolution to urge the United States Congress to allocate $425 million for the Great Lakes Restoration Initiative in the Fiscal Year 2024 budget.Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SR-0015
23sr0016,SR 0016 of 2023,NA,NA,2023-2024,SR,NA,NA,"A resolution to urge the Federal Railroad Administration and the United States Congress to enact policies, such as the Railway Safety Act of 2023, to prevent further accidents like train derailments occurring across the nation since the beginning of this year.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SR-0016
23hr0016,HR 0016 of 2023,NA,NA,2023-2024,HR,NA,NA,A resolution to declare January 2023 as Finnish-American Heritage Month in the state of Michigan.Last Action: adopted,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-HR-0016
23hr0017,HR 0017 of 2023,NA,NA,2023-2024,HR,NA,NA,"A resolution to declare January 9, 2023, as Phi Beta Sigma Day in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-HR-0017
23sr0017,SR 0017 of 2023,NA,NA,2023-2024,SR,NA,NA,A resolution to encourage the United States Federal Government to increase transparency and notification standards around the transportation of toxic waste materials across state and community lines.Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SR-0017
23sr0018,SR 0018 of 2023,NA,NA,2023-2024,SR,NA,NA,"A resolution to recognize March 5-11, 2023, as School Social Work Week.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SR-0018
23hr0018,HR 0018 of 2023,NA,NA,2023-2024,HR,NA,NA,"A resolution to honor the one hundred and third anniversary of Zeta Phi Beta Sorority, Incorporated, and declare January 16, 2023, as Zeta Phi Beta Sorority, Incorporated, Founders’ Day in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-HR-0018
23hr0019,HR 0019 of 2023,NA,NA,2023-2024,HR,NA,NA,A resolution to amend the Standing Rules of the House of Representatives.Last Action: adopted,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-HR-0019
23sr0019,SR 0019 of 2023,NA,NA,2023-2024,SR,NA,NA,"A resolution to recognize March 12-18, 2023, as Multiple Sclerosis (MS) Week.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SR-0019
23sr0020,SR 0020 of 2023,NA,NA,2023-2024,SR,NA,NA,"A resolution to commemorate the 60th anniversary of Gideon v. Wainwright, the Supreme Court of the United States (SCOTUS) decision that guaranteed the right to an attorney for individuals accused of a crime.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SR-0020
23hr0020,HR 0020 of 2023,NA,NA,2023-2024,HR,NA,NA,"A resolution to declare January 22-28, 2023, as School Choice Week in the state of Michigan.Last Action: referred to Committee on Education",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-HR-0020
23hr0021,HR 0021 of 2023,NA,NA,2023-2024,HR,NA,NA,"A resolution to declare January 29-February 4, 2023, as Catholic Schools Week in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-HR-0021
23sr0021,SR 0021 of 2023,NA,NA,2023-2024,SR,NA,NA,"A resolution to recognize March 17, 2023, as Saint Patrick's Day.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SR-0021
23sr0022,SR 0022 of 2023,NA,NA,2023-2024,SR,NA,NA,A resolution to recognize the 10th anniversary of the Michigan 2 Veterans Affairs Agency (MVAA).Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SR-0022
23hr0022,HR 0022 of 2023,NA,NA,2023-2024,HR,NA,NA,"A resolution to declare January 27, 2023, as Holocaust Remembrance Day in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-HR-0022
23hr0023,HR 0023 of 2023,NA,NA,2023-2024,HR,NA,NA,"A resolution to declare January 31, 2023, as Gas Stove Appreciation Day in the state of Michigan.Last Action: referred to Committee on Government Operations",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-HR-0023
23sr0023,SR 0023 of 2023,NA,NA,2023-2024,SR,NA,NA,A resolution to recognize March 2023 as Colorectal Cancer Awareness Month.Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SR-0023
23sr0024,SR 0024 of 2023,NA,NA,2023-2024,SR,NA,NA,"A resolution to recognize March 23, 2023, as Tuskegee Airmen Day.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SR-0024
23hr0024,HR 0024 of 2023,NA,NA,2023-2024,HR,NA,NA,"A resolution to declare February 1, 2023, as Blue Star Mothers Day in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-HR-0024
23hr0025,HR 0025 of 2023,NA,NA,2023-2024,HR,NA,NA,A resolution to declare February 2023 as Self-Care Awareness Month in the state of Michigan.Last Action: adopted,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-HR-0025
23sr0025,SR 0025 of 2023,NA,NA,2023-2024,SR,NA,NA,A resolution to designate April 2023 as Financial Literacy Month.Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SR-0025
23sr0026,SR 0026 of 2023,NA,NA,2023-2024,SR,NA,NA,A resolution to commemorate the 50th anniversary of the National Wild Turkey Federation (NWTF).Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SR-0026
23hr0026,HR 0026 of 2023,NA,NA,2023-2024,HR,NA,NA,A resolution to oppose any attempt by the President of the United States or the United States Consumer Product Safety Commission to ban the use of gas stoves.Last Action: referred to Committee on Government Operations,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-HR-0026
23hr0027,HR 0027 of 2023,NA,NA,2023-2024,HR,NA,NA,"A resolution to declare February 2, 2023, as Optimist Day in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-HR-0027
23sr0027,SR 0027 of 2023,NA,NA,2023-2024,SR,NA,NA,A resolution to recognize April 2023 as Arab-American Heritage Month.Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SR-0027
23sr0028,SR 0028 of 2023,NA,NA,2023-2024,SR,NA,NA,"A resolution to commemorate April 11-17, 2023, as Black Maternal Health Week.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SR-0028
23hr0028,HR 0028 of 2023,NA,NA,2023-2024,HR,NA,NA,A resolution to declare February 2023 as Career and Technical Education Month in the state of Michigan.Last Action: adopted,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-HR-0028
23hr0029,HR 0029 of 2023,NA,NA,2023-2024,HR,NA,NA,"A resolution to declare February 2023 as American Heart Month and February 3, 2023, as National Wear Red Day in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-HR-0029
23sr0029,SR 0029 of 2023,NA,NA,2023-2024,SR,NA,NA,A resolution to recognize April 2023 as Donate Life Month.Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SR-0029
23sr0030,SR 0030 of 2023,NA,NA,2023-2024,SR,NA,NA,"A resolution to recognize April 15-22, 2023, as International Dark Sky Week.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SR-0030
23hr0030,HR 0030 of 2023,NA,NA,2023-2024,HR,NA,NA,A resolution to declare February 2023 as Cholangiocarcinoma Awareness Month in the state of Michigan.Last Action: adopted,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-HR-0030
23hr0031,HR 0031 of 2023,NA,NA,2023-2024,HR,NA,NA,"A resolution to declare February 7-14, 2023, as Congenital Heart Defect Awareness Week in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-HR-0031
23sr0031,SR 0031 of 2023,NA,NA,2023-2024,SR,NA,NA,"A resolution to recognize April 9-15, 2023, as National Public Safety Telecommunicators Week (NPSTW).Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SR-0031
23sr0032,SR 0032 of 2023,NA,NA,2023-2024,SR,NA,NA,A resolution to urge the Department of Natural Resources to deny the Michigan National Guard’s request to expand the Camp Grayling Joint Maneuver Training Center.Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SR-0032
23hr0032,HR 0032 of 2023,NA,NA,2023-2024,HR,NA,NA,"A resolution to declare February 6-10, 2023, as School Counseling Week in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-HR-0032
23hr0033,HR 0033 of 2023,NA,NA,2023-2024,HR,NA,NA,"A resolution to express our commitment, in partnership with the United States Air Force, to accelerating change in order to compete with, deter, and, if necessary, defeat a peer adversary, and to urge the United States Air Force to replace the A-10s with an advanced generation fighter mission at Selfridge Air National Guard Base.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-HR-0033
23sr0033,SR 0033 of 2023,NA,NA,2023-2024,SR,NA,NA,A resolution to designate April 2023 as Community College Month.Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SR-0033
23sr0034,SR 0034 of 2023,NA,NA,2023-2024,SR,NA,NA,"A resolution to recognize April 18, 2023, as Holocaust Remembrance Day.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SR-0034
23hr0034,HR 0034 of 2023,NA,NA,2023-2024,HR,NA,NA,"A resolution to declare February 11, 2023, as White Shirt Day in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-HR-0034
23hr0035,HR 0035 of 2023,NA,NA,2023-2024,HR,NA,NA,A resolution to declare February 2023 as Black History Month in the state of Michigan.Last Action: adopted,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-HR-0035
23sr0035,SR 0035 of 2023,NA,NA,2023-2024,SR,NA,NA,A resolution to commemorate the city of Ypsilanti’s 200th Founder’s Day.Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SR-0035
23sr0036,SR 0036 of 2023,NA,NA,2023-2024,SR,NA,NA,"A resolution to commemorate April 23-30, 2023, as Black April Memorial Week.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SR-0036
23hr0036,HR 0036 of 2023,NA,NA,2023-2024,HR,NA,NA,A resolution of tribute to express our condolences for the tragic shooting at Michigan State University.Last Action: adopted by unanimous standing vote,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-HR-0036
23hr0037,HR 0037 of 2023,NA,NA,2023-2024,HR,NA,NA,"A resolution to declare February 14, 2023, as Frederick Douglass Day in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-HR-0037
23sr0037,SR 0037 of 2023,NA,NA,2023-2024,SR,NA,NA,"A resolution to recognize April 28, 2023, as Workers’ Memorial Day.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SR-0037
23sr0038,SR 0038 of 2023,NA,NA,2023-2024,SR,NA,NA,A resolution to recognize April 2023 as Autism Acceptance Month.Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SR-0038
23hr0038,HR 0038 of 2023,NA,NA,2023-2024,HR,NA,NA,"A resolution to declare February 14, 2023, as National Donor Day in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-HR-0038
23hr0039,HR 0039 of 2023,NA,NA,2023-2024,HR,NA,NA,"A resolution to declare February 16, 2023, as Elks USA Appreciation Day in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-HR-0039
23sr0039,SR 0039 of 2023,NA,NA,2023-2024,SR,NA,NA,"A resolution to recognize April 27, 2023, as Survivors Speak Michigan Day, a part of National Crime Victims Rights' Week.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SR-0039
23sr0040,SR 0040 of 2023,NA,NA,2023-2024,SR,NA,NA,A resolution to designate April 2023 as School Library Month.Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SR-0040
23hr0040,HR 0040 of 2023,NA,NA,2023-2024,HR,NA,NA,"A resolution to declare February 15, 2023, as Less Cancer Day in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-HR-0040
23hr0041,HR 0041 of 2023,NA,NA,2023-2024,HR,NA,NA,"A resolution to declare February 18-25, 2023, as National FFA Week in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-HR-0041
23sr0041,SR 0041 of 2023,NA,NA,2023-2024,SR,NA,NA,"A resolution to recognize April 2023 as Second Chance Month and April 23-29, 2023, as Reentry Week.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SR-0041
23sr0042,SR 0042 of 2023,NA,NA,2023-2024,SR,NA,NA,"A resolution to recognize April 29, 2023, as #EndJewHatredDay.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SR-0042
23hr0042,HR 0042 of 2023,NA,NA,2023-2024,HR,NA,NA,"A resolution to declare February 16, 2023, as Conductive Education Day in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-HR-0042
23hr0043,HR 0043 of 2023,NA,NA,2023-2024,HR,NA,NA,"A resolution to declare February 28, 2023, as School-Based Health Care Awareness Day in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-HR-0043
23sr0043,SR 0043 of 2023,NA,NA,2023-2024,SR,NA,NA,"A resolution to designate May 1-6, 2023, as Tardive Dyskinesia Awareness Week.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SR-0043
23sr0044,SR 0044 of 2023,NA,NA,2023-2024,SR,NA,NA,A resolution to recognize May 2023 as Drug Court Month.Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SR-0044
23hr0044,HR 0044 of 2023,NA,NA,2023-2024,HR,NA,NA,"A resolution to declare February 28, 2023, as Rare Disease Day in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-HR-0044
23hr0045,HR 0045 of 2023,NA,NA,2023-2024,HR,NA,NA,"A resolution to declare February 27-March 3, 2023, as Public Schools Week in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-HR-0045
23sr0045,SR 0045 of 2023,NA,NA,2023-2024,SR,NA,NA,A resolution to recognize May 2023 as Nurses Month.Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SR-0045
23sr0046,SR 0046 of 2023,NA,NA,2023-2024,SR,NA,NA,A resolution to recognize May 2023 as Stroke Awareness Month.Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SR-0046
23hr0046,HR 0046 of 2023,NA,NA,2023-2024,HR,NA,NA,A resolution to declare March 2023 as Agriculture Month in the state of Michigan.Last Action: adopted,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-HR-0046
23hr0047,HR 0047 of 2023,NA,NA,2023-2024,HR,NA,NA,A resolution to declare March 2023 as Athletic Trainer Month in the state of Michigan.Last Action: adopted,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-HR-0047
23sr0047,SR 0047 of 2023,NA,NA,2023-2024,SR,NA,NA,"A resolution to recognize May 1-7, 2023, as Correctional Officers Week.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SR-0047
23sr0048,SR 0048 of 2023,NA,NA,2023-2024,SR,NA,NA,"A resolution to commemorate May 14-20, 2023, as Police Week.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SR-0048
23hr0048,HR 0048 of 2023,NA,NA,2023-2024,HR,NA,NA,"A resolution to declare March 1, 2023, as Endometriosis Awareness Day in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-HR-0048
23hr0049,HR 0049 of 2023,NA,NA,2023-2024,HR,NA,NA,A resolution to honor the courage of the Ukrainian people.Last Action: adopted,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-HR-0049
23sr0049,SR 0049 of 2023,NA,NA,2023-2024,SR,NA,NA,"A resolution to condemn the coercive actions of the People’s Republic of China towards Taiwan from April 8 to 10, 2023, to support Taiwan’s sovereignty, and to urge the People’s Republic of China to de-escalate the situation.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SR-0049
23sr0050,SR 0050 of 2023,NA,NA,2023-2024,SR,NA,NA,A resolution to urge the Centers for Disease Control and Prevention to include new respiratory syncytial virus immunization technologies (including vaccines and monoclonal antibodies) within the federal Vaccines for Children Program.Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SR-0050
23hr0050,HR 0050 of 2023,NA,NA,2023-2024,HR,NA,NA,A resolution to declare March 2023 as Brain Injury Awareness Month in the state of Michigan.Last Action: adopted,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-HR-0050
23hr0051,HR 0051 of 2023,NA,NA,2023-2024,HR,NA,NA,"A resolution to declare March 2, 2023, as Cardiovascular Disease Awareness Day in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-HR-0051
23sr0051,SR 0051 of 2023,NA,NA,2023-2024,SR,NA,NA,A resolution to urge the Michigan State University Board of Trustees to include a representative from Michigan’s agricultural community on the Presidential Search Committee.Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SR-0051
23sr0052,SR 0052 of 2023,NA,NA,2023-2024,SR,NA,NA,"A resolution to express our commitment to strengthening and deepening the ties between the state of Michigan and Taiwan, and to support Taiwan’s meaningful participation in and contributions to international organizations.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SR-0052
23hr0052,HR 0052 of 2023,NA,NA,2023-2024,HR,NA,NA,A resolution to encourage the United States Federal Government to increase transparency and notification standards around the transportation of toxic waste materials across state and community lines.Last Action: adopted,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-HR-0052
23hr0053,HR 0053 of 2023,NA,NA,2023-2024,HR,NA,NA,"A resolution to declare March 8, 2023, as International Women’s Day in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-HR-0053
23sr0053,SR 0053 of 2023,NA,NA,2023-2024,SR,NA,NA,"A resolution to recognize May 17, 2023, as Older Michiganians Day.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SR-0053
23sr0054,SR 0054 of 2023,NA,NA,2023-2024,SR,NA,NA,A resolution to commemorate June 2023 as Gun Violence Awareness Month.Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SR-0054
23hr0054,HR 0054 of 2023,NA,NA,2023-2024,HR,NA,NA,A resolution to declare March 2023 as National Social Work Month in the state of Michigan.Last Action: adopted,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-HR-0054
23hr0055,HR 0055 of 2023,NA,NA,2023-2024,HR,NA,NA,"A resolution to declare March 5-11, 2023, as National School Social Work Week in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-HR-0055
23sr0055,SR 0055 of 2023,NA,NA,2023-2024,SR,NA,NA,A resolution to recognize May 2023 as Neurofibromatosis Awareness Month.Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SR-0055
