doc_id,doc_name,alt_id,alt_name,doc_session,doc_type,doc_area_major,doc_area_minor,doc_description,doc_url
15hcr0011,HCR 0011 of 2015,NA,NA,2015-2016,HCR,NA,NA,"A concurrent resolution to urge the United States Supreme Court to recognize its limited historic role in a federal system and to urge the states to become proactive in defending their sovereignty against federal overreach.Last Action: REFERRED TO COMMITTEE ON ELECTIONS AND GOVERNMENT REFORM",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-HCR-0011
15hcr0012,HCR 0012 of 2015,NA,NA,2015-2016,HCR,NA,NA,"A concurrent resolution to confirm and support the right of Michigan parents to homeschool their children with no interference from the state.Last Action: referred to Committee on Education",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-HCR-0012
15scr0012,SCR 0012 of 2015,NA,NA,2015-2016,SCR,NA,NA,"A concurrent resolution to urge the United States Supreme Court to recognize its limited historic role in a federal system and to urge the states to become proactive in defending their sovereignty against federal overreach.Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SCR-0012
15scr0013,SCR 0013 of 2015,NA,NA,2015-2016,SCR,NA,NA,"A concurrent resolution to memorialize the President of the United States, the United States Congress, and the United States Environmental Protection Agency to abandon the promulgation of currently proposed carbon emission reduction regulations that would lead to an unnecessary and drastic increase in the cost of electricity for the people of the state of Michigan.Last Action: REFERRED TO COMMITTEE ON NATURAL RESOURCES",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SCR-0013
15hcr0013,HCR 0013 of 2015,NA,NA,2015-2016,HCR,NA,NA,A concurrent resolution prescribing the legislative schedule.Last Action: adopted by Senate - referred to the Clerk for record,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-HCR-0013
15hcr0014,HCR 0014 of 2015,NA,NA,2015-2016,HCR,NA,NA,"A concurrent resolution relative to secondary road patrol funds for counties providing road patrol services to cities and villages.Last Action: adopted by Senate - referred to the Clerk for record",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-HCR-0014
15scr0014,SCR 0014 of 2015,NA,NA,2015-2016,SCR,NA,NA,"A concurrent resolution to oppose the United States Environmental Protection Agency's efforts to study or commission a study that could lead to regulations on grills and barbecues.
Last Action: adopted and returned",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SCR-0014
15scr0015,SCR 0015 of 2015,NA,NA,2015-2016,SCR,NA,NA,"A concurrent resolution to waive the legislative notice requirement for increases in rates of compensation for certain employees in the state classified service.Last Action: REFERRED TO SECRETARY FOR RECORD",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SCR-0015
15hcr0015,HCR 0015 of 2015,NA,NA,2015-2016,HCR,NA,NA,"A concurrent resolution to urge the Governor and Attorney General to exercise their authority to terminate the 1953 easement and shut down Enbridge Energy Line 5 under the Straits of Mackinac.Last Action: referred to Committee on Natural Resources",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-HCR-0015
15hcr0016,HCR 0016 of 2015,NA,NA,2015-2016,HCR,NA,NA,"A concurrent resolution to approve the release of money from the Roads Innovation Fund for deposit into the Michigan Transportation Fund, as provided by section 1j(5) of 1951 PA 51.Last Action: referred to Committee on Government Operations",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-HCR-0016
15scr0016,SCR 0016 of 2015,NA,NA,2015-2016,SCR,NA,NA,"A concurrent resolution of tribute offered as a memorial for Harry T. Gast, former member of the House of Representatives and the Senate.Last Action: REFERRED TO SECRETARY FOR RECORD",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SCR-0016
15scr0017,SCR 0017 of 2015,NA,NA,2015-2016,SCR,NA,NA,"A concurrent resolution to urge the Governor to reject the request by the city of Waukesha, Wisconsin, to divert water from the Great Lakes.Last Action: REFERRED TO COMMITTEE ON NATURAL RESOURCES",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SCR-0017
15hcr0017,HCR 0017 of 2015,NA,NA,2015-2016,HCR,NA,NA,"A concurrent resolution to express the sense of the Michigan Legislature that the United States Supreme Court’s decision in Obergefell v. Hodges is illegitimate and to urge the Governor and all executive officers in the state of Michigan to uphold their oaths of office and not recognize or enforce the decision.Last Action: referred to Committee on Government Operations",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-HCR-0017
15hcr0018,HCR 0018 of 2015,NA,NA,2015-2016,HCR,NA,NA,A concurrent resolution providing for the final adjournment of the Legislature.Last Action: referred to Committee on Government Operations,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-HCR-0018
15scr0018,SCR 0018 of 2015,NA,NA,2015-2016,SCR,NA,NA,A concurrent resolution prescribing the legislative schedule.Last Action: REFERRED TO SECRETARY FOR RECORD,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SCR-0018
15scr0019,SCR 0019 of 2015,NA,NA,2015-2016,SCR,NA,NA,"A concurrent resolution to approve the release of money from the Roads Innovation Fund for deposit into the Michigan Transportation Fund, as provided by section 1j(5) of 1951 PA 51.
Last Action: REFERRED TO SECRETARY FOR RECORD",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SCR-0019
15hcr0019,HCR 0019 of 2015,NA,NA,2015-2016,HCR,NA,NA,A concurrent resolution providing for the final adjournment of the Legislature.Last Action: adopted by Senate - referred to the Clerk for record,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-HCR-0019
15scr0020,SCR 0020 of 2015,NA,NA,2015-2016,SCR,NA,NA,"A concurrent resolution to urge the Governor and Attorney General to exercise their authority to terminate the 1953 easement and shut down Enbridge Energy Line 5 under the Straits of Mackinac.Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SCR-0020
15scr0021,SCR 0021 of 2015,NA,NA,2015-2016,SCR,NA,NA,"A concurrent resolution to memorialize the Congress of the United States to enact legislation that prohibits the manufacture and sale of consumer products containing plastic microbeads.Last Action: REFERRED TO COMMITTEE ON NATURAL RESOURCES",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SCR-0021
15scr0022,SCR 0022 of 2015,NA,NA,2015-2016,SCR,NA,NA,"A concurrent resolution to urge Governor Snyder to maintain his current position on the relocation of Syrian refugees into the state of Michigan until the Legislature affirms by resolution their resettlement, to prioritize the safety and well-being of Michiganders, and to continue to pursue policies that ensure the security of this state.Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2015-SCR-0022
16hcr0020,HCR 0020 of 2016,NA,NA,2015-2016,HCR,NA,NA,"A concurrent resolution providing for a joint convention of the House of Representatives and the Senate.Last Action: adopted by Senate - referred to the Clerk for record",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2016-HCR-0020
16hcr0021,HCR 0021 of 2016,NA,NA,2015-2016,HCR,NA,NA,"A concurrent resolution to urge the Governor and the Michigan Department of Environmental Quality to not seek primacy over the regulation of injection wells associated with oil and gas production and the United States Environmental Protection Agency to deny any request from the state of Michigan for primacy.Last Action: referred to Committee on Energy Policy",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2016-HCR-0021
16hcr0022,HCR 0022 of 2016,NA,NA,2015-2016,HCR,NA,NA,"A concurrent resolution to urge the United States Congress to enact legislation that will enhance hunting, fishing, recreational shooting, and other outdoor recreational opportunities for sportsmen and women nationwide.Last Action: REFERRED TO COMMITTEE ON OUTDOOR RECREATION AND TOURISM",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2016-HCR-0022
16hcr0023,HCR 0023 of 2016,NA,NA,2015-2016,HCR,NA,NA,"A concurrent resolution to grant subpoena power to the Joint Select Committee on the Flint Water Public Health Emergency.Last Action: referred to Committee on Government Operations",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2016-HCR-0023
16scr0023,SCR 0023 of 2016,NA,NA,2015-2016,SCR,NA,NA,"A concurrent resolution to approve an extension of the state of emergency in the county of Genesee and the city of Flint.Last Action: REFERRED TO SECRETARY FOR RECORD",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2016-SCR-0023
16scr0024,SCR 0024 of 2016,NA,NA,2015-2016,SCR,NA,NA,"A concurrent resolution to create the Joint Select Committee on the Flint Water Public Health Emergency.Last Action: SENATE COMMITTEE MEMBERS NAMED: JIM STAMAS, JOE HUNE, JIM ANANICH",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2016-SCR-0024
16hcr0024,HCR 0024 of 2016,NA,NA,2015-2016,HCR,NA,NA,A concurrent resolution prescribing the legislative schedule.Last Action: adopted by Senate - referred to the Clerk for record,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2016-HCR-0024
16hcr0025,HCR 0025 of 2016,NA,NA,2015-2016,HCR,NA,NA,"A concurrent resolution relative to secondary road patrol funds for counties providing road patrol services to cities and villages.
Last Action: adopted by Senate - referred to the Clerk for record",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2016-HCR-0025
16scr0025,SCR 0025 of 2016,NA,NA,2015-2016,SCR,NA,NA,"A concurrent resolution to memorialize the Congress of the United States to enact legislation which ensures that citizens are promptly notified of potential lead in water contamination.Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2016-SCR-0025
16scr0026,SCR 0026 of 2016,NA,NA,2015-2016,SCR,NA,NA,"A concurrent resolution to grant subpoena power to the Joint Select Committee on the Flint Water Public Health Emergency.Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2016-SCR-0026
16hcr0026,HCR 0026 of 2016,NA,NA,2015-2016,HCR,NA,NA,"A concurrent resolution to call on the governor to recognize that recent rainfall and flooding in Detroit and eastern Wayne County have resulted in a major loss of property and created potentially hazardous conditions requiring state emergency assistance.Last Action: referred to Committee on Appropriations",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2016-HCR-0026
16hcr0027,HCR 0027 of 2016,NA,NA,2015-2016,HCR,NA,NA,A concurrent resolution prescribing the legislative schedule.Last Action: adopted by Senate - referred to the Clerk for record,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2016-HCR-0027
16scr0027,SCR 0027 of 2016,NA,NA,2015-2016,SCR,NA,NA,A concurrent resolution prescribing the legislative schedule.Last Action: REFERRED TO SECRETARY FOR RECORD,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2016-SCR-0027
16scr0028,SCR 0028 of 2016,NA,NA,2015-2016,SCR,NA,NA,"A concurrent resolution to approve an extension of the state of emergency in the county of Genesee and the city of Flint.Last Action: REFERRED TO SECRETARY FOR RECORD",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2016-SCR-0028
16hcr0028,HCR 0028 of 2016,NA,NA,2015-2016,HCR,NA,NA,"A concurrent resolution to urge the President and Congress of the United States to comply with the Refugee Resettlement Act of 1980 and to halt further refugee placements until the Federal government is able to comply with appropriate screening and security checks, and consult with local governments in future placements.Last Action: reported with recommendation without amendment",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2016-HCR-0028
16hcr0029,HCR 0029 of 2016,NA,NA,2015-2016,HCR,NA,NA,"A concurrent resolution to urge the United States Congress to expand the small wine producer tax credit and reduce the federal excise tax on wine.Last Action: referred to Committee on Regulatory Reform",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2016-HCR-0029
16scr0029,SCR 0029 of 2016,NA,NA,2015-2016,SCR,NA,NA,"A concurrent resolution of tribute offered as a memorial for Edgar ""Ed"" Fredricks, former member of the Michigan House of Representatives and Michigan Senate.Last Action: REFERRED TO SECRETARY FOR RECORD",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2016-SCR-0029
16scr0030,SCR 0030 of 2016,NA,NA,2015-2016,SCR,NA,NA,"A concurrent resolution to encourage the Governor to change the name of the Michigan Department of Corrections to the Michigan Department of Corrections and Rehabilitation.Last Action: referred to Committee on Criminal Justice",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2016-SCR-0030
16scr0031,SCR 0031 of 2016,NA,NA,2015-2016,SCR,NA,NA,A concurrent resolution to urge the United States Congress as well as the state of Michigan to increase funding for Diffuse Intrinsic Pontine Glioma research.Last Action: referred to Committee on Health Policy,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2016-SCR-0031
16scr0032,SCR 0032 of 2016,NA,NA,2015-2016,SCR,NA,NA,"A concurrent resolution prescribing the legislative schedule.
Last Action: REFERRED TO SECRETARY FOR RECORD",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2016-SCR-0032
16scr0033,SCR 0033 of 2016,NA,NA,2015-2016,SCR,NA,NA,"A concurrent resolution providing for the final adjournment of the Legislature.
Last Action: REFERRED TO SECRETARY FOR RECORD",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2016-SCR-0033
