doc_id,doc_name,alt_id,alt_name,doc_session,doc_type,doc_area_major,doc_area_minor,doc_description,doc_url
07sr0009,SR 0009 of 2007,NA,NA,2007-2008,SR,NA,NA,"A resolution of tribute offered to honor Jerry Lawler, Executive Director of the Capitol Committee and Director of the Legislative Council Facilities Agency.Last Action: ENTIRE MEMBERSHIP OF THE SENATE AND LIEUTENANT GOVERNOR NAMED CO-SPONSORS",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SR-0009
07hr0009,HR 0009 of 2007,NA,NA,2007-2008,HR,NA,NA,"A resolution offered as a memorial for Gustave J. Groat, former member of the House.

Last Action: adopted by unanimous standing vote",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HR-0009
07hr0010,HR 0010 of 2007,NA,NA,2007-2008,HR,NA,NA,"A resolution to memorialize the United States Congress to adopt and present to the states for ratification an amendment to the United States Constitution to prohibit the counting of illegal immigrants in the tabulations of population for purposes of apportioning members of Congress among the states.

Last Action: referred to Committee on Oversight and Investigations",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HR-0010
07sr0010,SR 0010 of 2007,NA,NA,2007-2008,SR,NA,NA,"A resolution to memorialize the President and the Congress of the United States to increase funding for the Low Income Home Energy Assistance Program and to facilitate the establishment of programs that provide information about responsible energy use.
Last Action: ADOPTED AS SUBSTITUTED S-4",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SR-0010
07sr0011,SR 0011 of 2007,NA,NA,2007-2008,SR,NA,NA,"A resolution designating Wednesday, May 23, 2007, of Michigan Week as Michigan Historical Marker Awareness Day.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SR-0011
07hr0011,HR 0011 of 2007,NA,NA,2007-2008,HR,NA,NA,"A resolution to amend the Standing Rules of the House of Representatives.

Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HR-0011
07hr0012,HR 0012 of 2007,NA,NA,2007-2008,HR,NA,NA,"A resolution designating January 28 through February 3, 2007, as Catholic Schools Week in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HR-0012
07sr0012,SR 0012 of 2007,NA,NA,2007-2008,SR,NA,NA,"A resolution to memorialize the Congress of the United States to refrain from raising C.A.F.E. mileage standards.

Last Action: REFERRED TO COMMITTEE ON ENERGY POLICY",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SR-0012
07sr0013,SR 0013 of 2007,NA,NA,2007-2008,SR,NA,NA,A resolution commemorating March 2007 as Ethnic and Cultural Heritage Month in the state of Michigan.Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SR-0013
07hr0013,HR 0013 of 2007,NA,NA,2007-2008,HR,NA,NA,A resolution commemorating February 2007 as Black History Month in the state of Michigan.Last Action: adopted,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HR-0013
07hr0014,HR 0014 of 2007,NA,NA,2007-2008,HR,NA,NA,"A resolution to fix the hour for daily sessions.
Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HR-0014
07sr0014,SR 0014 of 2007,NA,NA,2007-2008,SR,NA,NA,"A resolution to encourage the Governor to urge the Civil Service Commission to institute a wellness program that includes incentives for healthy behaviors for state employees.
Last Action: ADOPTED AS SUBSTITUTED S-1",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SR-0014
07sr0015,SR 0015 of 2007,NA,NA,2007-2008,SR,NA,NA,"A resolution to memorialize the United States Congress to enact legislation to increase protections for the Great Lakes from Asian carp.
Last Action: ADOPTED AS SUBSTITUTED S-1",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SR-0015
07hr0015,HR 0015 of 2007,NA,NA,2007-2008,HR,NA,NA,A resolution declaring 2007 as the Year of the Child in Michigan.Last Action: adopted,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HR-0015
07hr0016,HR 0016 of 2007,NA,NA,2007-2008,HR,NA,NA,"A resolution to recognize the Vietnamese Freedom and Heritage Flag as the flag of the Vietnamese-American community.
Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HR-0016
07sr0016,SR 0016 of 2007,NA,NA,2007-2008,SR,NA,NA,"A resolution to amend the Standing Rules of the Senate.

Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SR-0016
07sr0017,SR 0017 of 2007,NA,NA,2007-2008,SR,NA,NA,A resolution recognizing March 2007 as For Inspiration and Recognition of Science and Technology (FIRST) Programs Month in the state of Michigan.Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SR-0017
07hr0017,HR 0017 of 2007,NA,NA,2007-2008,HR,NA,NA,"A resolution to memorialize the United States Congress to enact the Great Lakes Asian Carp Barrier Act.

Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HR-0017
07hr0018,HR 0018 of 2007,NA,NA,2007-2008,HR,NA,NA,"A resolution urging the Congress and the President of the United States to increase funding for the Low Income Home Energy Assistance Program.

Last Action: referred to Committee on Energy and Technology",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HR-0018
07sr0018,SR 0018 of 2007,NA,NA,2007-2008,SR,NA,NA,"A resolution to urge the United States Environmental Protection Agency to authorize the Office of Pesticide Programs to initiate rulemaking to ensure the sustainability of programs for recycling one-way plastic pesticide containers.
Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SR-0018
07sr0019,SR 0019 of 2007,NA,NA,2007-2008,SR,NA,NA,"A resolution to memorialize the Congress of the United States to enact legislation, such as H.R. 226, to provide reciprocity among the states with regard to the right to carry concealed firearms

Last Action: REFERRED TO COMMITTEE ON JUDICIARY",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SR-0019
07hr0019,HR 0019 of 2007,NA,NA,2007-2008,HR,NA,NA,"A resolution to urge the Congress of the United States to take every possible action to promote and diversify the automotive and machine tool sectors of the national economy.

Last Action: referred to Committee on Commerce",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HR-0019
07hr0020,HR 0020 of 2007,NA,NA,2007-2008,HR,NA,NA,A resolution commemorating May 2007 as Motorcycle Safety Awareness Month in the state of Michigan.Last Action: adopted,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HR-0020
07sr0020,SR 0020 of 2007,NA,NA,2007-2008,SR,NA,NA,"A resolution to urge the United States Department of Homeland Security to complete an economic analysis of the costs of compliance with the requirements of the federal Real ID Act and the Western Hemisphere Travel Initiative.

Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SR-0020
07sr0021,SR 0021 of 2007,NA,NA,2007-2008,SR,NA,NA,"A resolution to memorialize the United States Department of State and the Department of Homeland Security to develop a pilot program in Michigan for a dual purpose state driver's license/personal identification card to comply with the provisions of the Real ID Act and the Western Hemisphere Travel Initiative.

Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SR-0021
07hr0021,HR 0021 of 2007,NA,NA,2007-2008,HR,NA,NA,"A resolution memorializing the Congress of the United States to enact the Employee Free Choice Act.

Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HR-0021
07hr0022,HR 0022 of 2007,NA,NA,2007-2008,HR,NA,NA,A resolution designating the first week in June 2007 as National River Cleanup Week in the state of Michigan.Last Action: adopted,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HR-0022
07sr0022,SR 0022 of 2007,NA,NA,2007-2008,SR,NA,NA,"A resolution to commemorate March 8, 2007, as World Kidney Day and the month of March as Kidney Awareness Month in the state of Michigan.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SR-0022
07sr0023,SR 0023 of 2007,NA,NA,2007-2008,SR,NA,NA,"A resolution proclaiming April 8-14, 2007, as National Architecture Week in the state of Michigan.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SR-0023
07hr0023,HR 0023 of 2007,NA,NA,2007-2008,HR,NA,NA,"A resolution to urge the Congress and the President of the United States to increase efforts to ensure that the People's Republic of China adheres to monetary policies consistent with international agreements and the principles of free and fair trade.

Last Action: referred to Committee on Government Operations",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HR-0023
07hr0024,HR 0024 of 2007,NA,NA,2007-2008,HR,NA,NA,"A resolution proclaiming February 22, 2007, as Go Red at the Capitol Day in Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HR-0024
07sr0024,SR 0024 of 2007,NA,NA,2007-2008,SR,NA,NA,A resolution honoring the Sixty-fifth Anniversary of the Michigan Wing of the Civil Air Patrol.Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SR-0024
07sr0025,SR 0025 of 2007,NA,NA,2007-2008,SR,NA,NA,"A resolution commemorating Hidden Michigan as an official children's book of the state of Michigan.
Last Action:  ROLL CALL # 106 YEAS 27 NAYS 11 EXCUSED 0 NOT VOTING 0",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SR-0025
07hr0025,HR 0025 of 2007,NA,NA,2007-2008,HR,NA,NA,"A resolution to memorialize Congress to fully fund the states' efforts to implement the Real ID Act of 2005.

Last Action: referred to Committee on New Economy and Quality of Life",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HR-0025
07hr0026,HR 0026 of 2007,NA,NA,2007-2008,HR,NA,NA,"A resolution to urge the Michigan State Board of Education to incorporate information about William Wilberforce into the social studies curriculum related to slavery.

Last Action: referred to Committee on Education",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HR-0026
07sr0026,SR 0026 of 2007,NA,NA,2007-2008,SR,NA,NA,"A resolution to memorialize the United States Congress to enact legislation that replaces the outdated Fast Track system so United States trade agreements are developed in a more democratic and inclusive way that protects federalism and state sovereignty.

Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS AND REFORM",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SR-0026
07sr0027,SR 0027 of 2007,NA,NA,2007-2008,SR,NA,NA,"A resolution to memorialize the Congress of the United States to invest in Head Start and quality child care.

Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SR-0027
07hr0027,HR 0027 of 2007,NA,NA,2007-2008,HR,NA,NA,A resolution proclaiming March 2007 as Reading Month in the state of Michigan.Last Action: adopted,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HR-0027
07hr0028,HR 0028 of 2007,NA,NA,2007-2008,HR,NA,NA,"A resolution recognizing September 13, 2007, as Buy Fresh, Buy Local, Select Michigan Day.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HR-0028
07sr0028,SR 0028 of 2007,NA,NA,2007-2008,SR,NA,NA,A resolution proclaiming March as Hemophilia Awareness Month in the state of Michigan.Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SR-0028
07sr0029,SR 0029 of 2007,NA,NA,2007-2008,SR,NA,NA,"A resolution memorializing the Congress of the United States to enact the Employee Free Choice Act.

Last Action: REFERRED TO COMMITTEE ON COMMERCE AND TOURISM",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SR-0029
07hr0029,HR 0029 of 2007,NA,NA,2007-2008,HR,NA,NA,A resolution recognizing April 2007 as Junior Achievement Financial Literacy Month in the state of Michigan.Last Action: adopted,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HR-0029
07hr0030,HR 0030 of 2007,NA,NA,2007-2008,HR,NA,NA,"A resolution proclaiming March 1, 2007, as ""Reps Read Across Michigan Day"".Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HR-0030
07sr0030,SR 0030 of 2007,NA,NA,2007-2008,SR,NA,NA,"A resolution to urge the United States Army Corps of Engineers and the Michigan Department of Natural Resources to make the necessary repairs to the Crooked River Lock in Emmet County and to make the necessary repairs a priority for the 2007 year.
Last Action: ADOPTED AS SUBSTITUTED S-1",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SR-0030
07sr0031,SR 0031 of 2007,NA,NA,2007-2008,SR,NA,NA,"A resolution to urge Congress and the President of the United States to take certain actions with regard to the sale, export, and storage of mercury and mercury compounds.

Last Action: REFERRED TO COMMITTEE ON NATURAL RESOURCES AND ENVIRONMENTAL AFFAIRS",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SR-0031
07hr0031,HR 0031 of 2007,NA,NA,2007-2008,HR,NA,NA,"A resolution to memorialize the Congress of the United States to establish a ""Marshall Plan"" for the United States automotive industry.

Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HR-0031
07hr0032,HR 0032 of 2007,NA,NA,2007-2008,HR,NA,NA,"A resolution recognizing March 29, 2007, as Knights of Columbus Founder's Day in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HR-0032
07sr0032,SR 0032 of 2007,NA,NA,2007-2008,SR,NA,NA,"A resolution of tribute offered as a memorial for Harold M. Ryan, former member of the Michigan Senate and the United States House of Representative and Wayne County Circuit Judge.

Last Action: ENTIRE MEMBERSHIP OF THE SENATE AND LIEUTENANT GOVERNOR NAMED CO-SPONSORS",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SR-0032
07sr0033,SR 0033 of 2007,NA,NA,2007-2008,SR,NA,NA,"A resolution designating April 22 - May 1, 2007, as Michigan Conservation Week.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SR-0033
07hr0033,HR 0033 of 2007,NA,NA,2007-2008,HR,NA,NA,A resolution to urge the President and Congress of the United States to appropriate additional funding for the Low Income Home Energy Assistance Program (LIHEAP).Last Action: adopted,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HR-0033
07hr0034,HR 0034 of 2007,NA,NA,2007-2008,HR,NA,NA,"A resolution proclaiming April 9 - 14, 2007, as National Architecture Week in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HR-0034
07sr0034,SR 0034 of 2007,NA,NA,2007-2008,SR,NA,NA,"A resolution to express the Senate's opposition to Norfolk Southern Corporation's proposed sale of its rail lines from Ypsilanti to Kalamazoo and Grand Rapids to Kalamazoo and continuing to the Indiana border.

Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SR-0034
07sr0035,SR 0035 of 2007,NA,NA,2007-2008,SR,NA,NA,A resolution recognizing April 2007 as Donate Life Month in the state of Michigan.Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SR-0035
07hr0035,HR 0035 of 2007,NA,NA,2007-2008,HR,NA,NA,"A resolution observing March 8th, 2007, as World Kidney Day and the month of March as Kidney Awareness Month in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HR-0035
07hr0036,HR 0036 of 2007,NA,NA,2007-2008,HR,NA,NA,"A resolution recognizing April 28, 2007, as Workers Memorial Day in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HR-0036
07sr0036,SR 0036 of 2007,NA,NA,2007-2008,SR,NA,NA,"A resolution to urge the President of the United States, the United States Congress, and the United States Department of Energy to restore funding for the Weatherization Assistance Program in Fiscal Year 2008 and to consider increasing future funding for this important federal program.

Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SR-0036
07sr0037,SR 0037 of 2007,NA,NA,2007-2008,SR,NA,NA,A resolution commemorating April 2007 as Wine Month in Michigan.Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SR-0037
07hr0037,HR 0037 of 2007,NA,NA,2007-2008,HR,NA,NA,"A resolution to memorialize Congress to support the National Cancer Institute's plan to eliminate suffering and death from cancer by the year 2015.

Last Action: motion to discharge committee postponed for day",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HR-0037
07hr0038,HR 0038 of 2007,NA,NA,2007-2008,HR,NA,NA,"A resolution proclaiming March 26, 2007, as Support Our Troops Day in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HR-0038
07sr0038,SR 0038 of 2007,NA,NA,2007-2008,SR,NA,NA,"A resolution to memorialize the Congress of the United States to provide assured funding for veteran health care.

Last Action: REFERRED TO COMMITTEE ON SENIOR CITIZENS AND VETERANS AFFAIRS",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SR-0038
07sr0039,SR 0039 of 2007,NA,NA,2007-2008,SR,NA,NA,"A resolution to recognize April 16-21, 2007, as Public Health Week in Michigan.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SR-0039
07hr0039,HR 0039 of 2007,NA,NA,2007-2008,HR,NA,NA,"A resolution to memorialize the Congress of the United States to enact legislation to prohibit paperless ballots.

Last Action: referred to Committee on Ethics and Elections",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HR-0039
07hr0040,HR 0040 of 2007,NA,NA,2007-2008,HR,NA,NA,"A resolution to memorialize the Congress of the United States to invest in Head Start and quality child care.

Last Action:  Roll Call # 55 Yeas 109 Nays 0",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HR-0040
07sr0040,SR 0040 of 2007,NA,NA,2007-2008,SR,NA,NA,"A resolution marking the 62nd anniversary of the end of the Holocaust and declaring April 18, 2007, as Holocaust Remembrance Day in the state of Michigan.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SR-0040
07sr0041,SR 0041 of 2007,NA,NA,2007-2008,SR,NA,NA,A resolution designating September 2007 as Children's Internet Safety Month.Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SR-0041
07hr0041,HR 0041 of 2007,NA,NA,2007-2008,HR,NA,NA,"A resolution to commemorate March 11 -17, 2007, as Girl Scouts Make the World a Better Place Week in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HR-0041
07hr0042,HR 0042 of 2007,NA,NA,2007-2008,HR,NA,NA,"A resolution to memorialize the United States Congress, the President of the United States, and the United States Army Corps of Engineers to fund expansion of the Soo Locks.

Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HR-0042
07sr0042,SR 0042 of 2007,NA,NA,2007-2008,SR,NA,NA,A resolution declaring April 2007 as Financial Literacy for Youth Month in the state of Michigan.Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SR-0042
07sr0043,SR 0043 of 2007,NA,NA,2007-2008,SR,NA,NA,"A resolution to memorialize the Congress of the United States to enact legislation to provide funding for the continuing restoration and protection of the Great Lakes.

Last Action: REFERRED TO COMMITTEE ON NATURAL RESOURCES AND ENVIRONMENTAL AFFAIRS",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SR-0043
07hr0043,HR 0043 of 2007,NA,NA,2007-2008,HR,NA,NA,"A resolution to memorialize the United States Congress to fully respect the sovereignty of Venezuela.

Last Action: referred to Committee on Oversight and Investigations",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HR-0043
07hr0044,HR 0044 of 2007,NA,NA,2007-2008,HR,NA,NA,"A resolution to memorialize the United States Congress to take steps to deport and extradite the mega-terrorist Luis Posada Carriles to the Bolivarian Republic of Venezuela.

Last Action: referred to Committee on Oversight and Investigations",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HR-0044
07sr0044,SR 0044 of 2007,NA,NA,2007-2008,SR,NA,NA,"A resolution to memorialize the Congress of the United States to advance legislation to address the problem of bullying in schools through the reauthorization of the No Child Left Behind Act, by amending the Safe and Drug-Free Schools Act.

Last Action: REFERRED TO COMMITTEE ON EDUCATION",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SR-0044
07sr0045,SR 0045 of 2007,NA,NA,2007-2008,SR,NA,NA,"A resolution to memorialize the United States Congress to enact the Second Chance Act to help juvenile and adult ex-offenders to successfully reenter their communities.

Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SR-0045
07hr0045,HR 0045 of 2007,NA,NA,2007-2008,HR,NA,NA,"A resolution to memorialize the President and the Congress of the United States and the Justice Department to free the ""Cuban Five.""

Last Action: referred to Committee on Oversight and Investigations",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HR-0045
07hr0046,HR 0046 of 2007,NA,NA,2007-2008,HR,NA,NA,A resolution honoring the 65th anniversary of the Michigan Wing of the Civil Air Patrol.Last Action: adopted,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HR-0046
07sr0046,SR 0046 of 2007,NA,NA,2007-2008,SR,NA,NA,A resolution commemorating the Michigan United Conservation Clubs for seventy years of commitment in protecting Michigan's natural resources.Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SR-0046
07sr0047,SR 0047 of 2007,NA,NA,2007-2008,SR,NA,NA,A resolution commemorating the Michigan Department of Natural Resources for their efforts to promote hunting and fishing and to protect and conserve Michigan's natural resources.Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SR-0047
07hr0047,HR 0047 of 2007,NA,NA,2007-2008,HR,NA,NA,"A resolution to memorialize Congress to enact the Homeless Emergency Assistance and Rapid Transition to Housing Act.

Last Action: referred to Committee on Families and Children's Services",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HR-0047
07hr0048,HR 0048 of 2007,NA,NA,2007-2008,HR,NA,NA,"A resolution commemorating April 24, 2007, as Michigan's Day of Remembrance of the Armenian Genocide of 1915-1923.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HR-0048
07sr0048,SR 0048 of 2007,NA,NA,2007-2008,SR,NA,NA,"A resolution recognizing April 30 - May 6, 2007, as National Charter Schools Week in Michigan.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SR-0048
07sr0049,SR 0049 of 2007,NA,NA,2007-2008,SR,NA,NA,"A resolution to urge the United States Environmental Protection Agency and the Michigan Department of Environmental Quality to hold public hearings to explain options and to answer questions concerning the long-term management and disposal plans for the polychlorinated biphenyl-contaminated sediments from the Kalamazoo River Superfund site.
Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SR-0049
07hr0049,HR 0049 of 2007,NA,NA,2007-2008,HR,NA,NA,A resolution congratulating Lansing Community College on their 50th anniversary.Last Action: adopted,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HR-0049
07hr0050,HR 0050 of 2007,NA,NA,2007-2008,HR,NA,NA,"A resolution to memorialize the United States Congress to reauthorize the State Children's Health Insurance Program (SCHIP) for the State of Michigan.

Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-HR-0050
07sr0050,SR 0050 of 2007,NA,NA,2007-2008,SR,NA,NA,A resolution commemorating May 2007 as Children's Mental Health Month in Michigan.Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SR-0050
07sr0051,SR 0051 of 2007,NA,NA,2007-2008,SR,NA,NA,"A resolution designating May 19-25, 2007, as Safe Boating Week in Michigan.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SR-0051
