doc_id,doc_name,alt_id,alt_name,doc_session,doc_type,doc_area_major,doc_area_minor,doc_description,doc_url,is_current_session
05sb0435,SB 0435 of 2005,06pa0427,PA 0427 of 2006,2005-2006,SB,Gaming,bingo,"Gaming; bingo; miscellaneous amendments to the bingo act; enact. Amends secs. 3, 3a, 5, 5c, 8, 10, 10a & 11b of 1972 PA 382 (MCL 432.103 et seq.).Last Action: ASSIGNED PA 0427'06 WITH IMMEDIATE EFFECT",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-SB-0435,FALSE
05sb0436,SB 0436 of 2005,NA,NA,2005-2006,SB,Family law,paternity,"Family law; paternity; definition of ""child born out of wedlock""; revise. Amends secs. 1, 4, 6, 7 & 10 of 1956 PA 205 (MCL 722.711 et seq.).Last Action: REFERRED TO COMMITTEE ON FAMILIES AND HUMAN SERVICES",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-SB-0436,FALSE
05sb0437,SB 0437 of 2005,NA,NA,2005-2006,SB,School aid,payments,School aid; payments; provision regarding reimbursement of school aid overpayments; revise. Amends sec. 15 of 1979 PA 94 (MCL 388.1615).Last Action: REFERRED TO COMMITTEE ON APPROPRIATIONS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-SB-0437,FALSE
05sb0438,SB 0438 of 2005,05pa0188,PA 0188 of 2005,2005-2006,SB,Appropriations,other,"Appropriations; other; countercyclical budget and economic stabilization fund; make appropriations to general fund for fiscal year ending September 30, 2005. Amends sec. 353c of 1984 PA 431 (MCL 18.1353c).Last Action: ASSIGNED PA 0188'05 WITH IMMEDIATE EFFECT",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-SB-0438,FALSE
05sb0439,SB 0439 of 2005,NA,NA,2005-2006,SB,Children,abuse or neglect,"Children; abuse or neglect; manufacturing, creating, delivering, or possessing with intent to manufacture, create, or deliver controlled substance in a building with children present; establish as child neglect. Amends sec. 2 of 1975 PA 238 (MCL 722.622).Last Action: REFERRED TO COMMITTEE ON FAMILIES AND HUMAN SERVICES",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-SB-0439,FALSE
05sb0440,SB 0440 of 2005,NA,NA,2005-2006,SB,Health,pharmaceuticals,Health; pharmaceuticals; sale of certain over-the-counter products containing pseudoephedrine or ephedrine; require to be maintained behind counter and require photo identification. Amends 1978 PA 368 (MCL 333.1101 - 333.25211) by adding sec. 17766b.Last Action: REFERRED TO COMMITTEE ON HEALTH POLICY,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-SB-0440,FALSE
05sb0441,SB 0441 of 2005,NA,NA,2005-2006,SB,Criminal procedure,sentencing guidelines,"Criminal procedure; sentencing guidelines; sentencing guidelines for certain crimes relating to the sale or purchase of ephedrine or pseudoephedrine; enact. Amends sec. 13n, ch. XVII of 1927 PA 175 (MCL 777.13n).  TIE BAR WITH: SB 0440'05Last Action: REFERRED TO COMMITTEE ON HEALTH POLICY",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-SB-0441,FALSE
05sb0442,SB 0442 of 2005,NA,NA,2005-2006,SB,Higher education,financial aid,Higher education; financial aid; new Michigan scholarship program; create and repeal Michigan merit award scholarship program. Creates new act & repeals sec. 3 of 1999 PA 94 (MCL 390.1453) & repeals 1999 PA 94 (MCL 390.1451 - 390.1459).Last Action: REFERRED TO COMMITTEE ON APPROPRIATIONS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-SB-0442,FALSE
05sb0443,SB 0443 of 2005,06pa0334,PA 0334 of 2006,2005-2006,SB,Education,teachers,Education; teachers; individual holding secondary level teaching certificate to be certified to teach grade 6 in subject areas in which he or she is endorsed; provide for. Amends 1976 PA 451 (MCL 380.1 - 380.1852) by adding sec. 1531g.Last Action: ASSIGNED PA 0334'06 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-SB-0443,FALSE
05sb0444,SB 0444 of 2005,05pa0314,PA 0314 of 2005,2005-2006,SB,Crimes,other,"Crimes; other; prohibition on sale or possession of police badges; expand to include logos, service marks, patches, and uniforms of law enforcement agencies, and revise penalties. Amends sec. 216a of 1931 PA 328 (MCL 750.216a) & adds sec. 216b.Last Action: ASSIGNED PA 0314'05 WITH IMMEDIATE EFFECT",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-SB-0444,FALSE
05sb0445,SB 0445 of 2005,NA,NA,2005-2006,SB,Highways,signs,"Highways; signs; certain agricultural business signs; allow without department's approval. Amends secs. 2, 5 & 13 of 1972 PA 106 (MCL 252.302 et seq.).Last Action: REFERRED TO COMMITTEE ON AGRICULTURE, FORESTRY AND TOURISM",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-SB-0445,FALSE
05sb0446,SB 0446 of 2005,05pa0083,PA 0083 of 2005,2005-2006,SB,Insurance,other,Insurance; other; quality assurance assessment tax on medicaid managed care organizations; implement. Amends sec. 224b of 1956 PA 218 (MCL 500.224b).Last Action: ASSIGNED PA 0083'05 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-SB-0446,FALSE
05sb0447,SB 0447 of 2005,05pa0084,PA 0084 of 2005,2005-2006,SB,Human services,medical services,Human services; medical services; specialty prepaid health plans as medicaid managed care organizations; designate. Amends sec. 109f of 1939 PA 280 (MCL 400.109f).Last Action: ASSIGNED PA 0084'05 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-SB-0447,FALSE
05sb0448,SB 0448 of 2005,05pa0326,PA 0326 of 2005,2005-2006,SB,Courts,other,"Courts; other; various amendments to revised judicature act regarding courts, provide for. Amends secs. 303d, 321, 410, 601, 810, 841, 859, 871, 1701, 8321, 8322, 8331, 8344 & 8507 of 1961 PA 236 (MCL 600.303d et seq.); adds secs. 411 & 8808 & repeals secs. 8555 & 8611 of 1961 PA 236 (MCL 600.8555 & 600.8611).Last Action: ASSIGNED PA 0326'05 WITH IMMEDIATE EFFECT",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-SB-0448,FALSE
05sb0449,SB 0449 of 2005,NA,NA,2005-2006,SB,Taxation,administration,Taxation; administration; underpayment penalty for single business tax estimated payments; reduce. Amends sec. 24 of 1941 PA 122 (MCL 205.24).Last Action: REFERRED TO COMMITTEE ON FINANCE,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-SB-0449,FALSE
