doc_id,doc_name,alt_id,alt_name,doc_session,doc_type,doc_area_major,doc_area_minor,doc_description,doc_url,is_current_session
05sr0010,SR 0010 of 2005,NA,NA,2005-2006,SR,NA,NA,A resolution to memorialize the United States Congress to reverse the planned cuts in the Pell Grant program.Last Action: REFERRED TO COMMITTEE ON EDUCATION,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-SR-0010,FALSE
05sr0011,SR 0011 of 2005,NA,NA,2005-2006,SR,NA,NA,A resolution to memorialize the Congress of the United States and the federal government to work with Michigan officials to align the ownership of mineral rights and surface rights on state and federal lands in Michigan and express our intent to take actions to achieve this goal.Last Action: REFERRED TO COMMITTEE ON NATURAL RESOURCES AND ENVIRONMENTAL AFFAIRS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-SR-0011,FALSE
05hr0011,HR 0011 of 2005,NA,NA,2005-2006,HR,NA,NA,A resolution to memorialize the United States Senate to begin confirmation hearings before the Senate Judiciary Committee on Michigan nominees to the United States Sixth Circuit Court of Appeals and to urge the full Senate to hold a vote on the nominees.Last Action: referred to Committee on Government Operations,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-HR-0011,FALSE
05hr0012,HR 0012 of 2005,NA,NA,2005-2006,HR,NA,NA,"A resolution declaring February 6, 2005, as Ronald Reagan Day in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-HR-0012,FALSE
05sr0012,SR 0012 of 2005,NA,NA,2005-2006,SR,NA,NA,A resolution honoring Neil Woodward as Michigan's Troubadour.Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-SR-0012,FALSE
05sr0013,SR 0013 of 2005,NA,NA,2005-2006,SR,NA,NA,"A resolution commemorating March 10, 2005, as Graduate Education Day in Michigan.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-SR-0013,FALSE
05hr0013,HR 0013 of 2005,NA,NA,2005-2006,HR,NA,NA,"A resolution to urge the Governor to review all existing and future mandates, so that they are carefully scrutinized for effectiveness and their impact on Michigan's competitiveness in a global economy.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-HR-0013,FALSE
05hr0014,HR 0014 of 2005,NA,NA,2005-2006,HR,NA,NA,A resolution to state the intention of the House of Representatives to address the rising costs of health care and retirement in public education.Last Action: Rep. Brenda Clack[*][*] removed as cosponsor,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-HR-0014,FALSE
05sr0014,SR 0014 of 2005,NA,NA,2005-2006,SR,NA,NA,"A resolution to memorialize Congress to enact highway reauthorization legislation with a level of funding that closes the gap between federal fuel tax dollars paid by Michigan motorists and dollars received to address Michigan’s transportation needs.

Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-SR-0014,FALSE
05sr0015,SR 0015 of 2005,NA,NA,2005-2006,SR,NA,NA,A resolution to call on the Congress of the United States to reject plans to privatize Social Security by cutting Social Security's guaranteed benefits and diverting money out of Social Security into private investment accounts and to call on Congress to commit to repaying to the Social Security Trust Fund the monies it has taken and spent for other purposes.Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-SR-0015,FALSE
05hr0015,HR 0015 of 2005,NA,NA,2005-2006,HR,NA,NA,"A resolution of tribute offered as a memorial for Jelt Sietsema, former member of the House of Representatives.Last Action: adopted by unanimous standing vote",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-HR-0015,FALSE
05hr0016,HR 0016 of 2005,NA,NA,2005-2006,HR,NA,NA,A resolution to amend the Standing Rules of the House of Representatives.Last Action: adopted,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-HR-0016,FALSE
05sr0016,SR 0016 of 2005,NA,NA,2005-2006,SR,NA,NA,"A resolution commemorating Saturday, June 4, 2005, as Childhood Cancer Survivors Day in the state of Michigan.
Last Action: ENTIRE MEMBERSHIP OF THE SENATE AND LIEUTENANT GOVERNOR NAMED COSPONSORS",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-SR-0016,FALSE
05sr0017,SR 0017 of 2005,NA,NA,2005-2006,SR,NA,NA,A resolution to express support for the Republic of China on Taiwan's participation in the World Health Organization.Last Action: REFERRED TO COMMITTEE ON HEALTH POLICY,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-SR-0017,FALSE
05hr0017,HR 0017 of 2005,NA,NA,2005-2006,HR,NA,NA,A resolution congratulating the Calvin College Men's Cross Country Team on winning the 2004 Division III Men's Cross Country National Championship.Last Action: adopted,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-HR-0017,FALSE
05hr0018,HR 0018 of 2005,NA,NA,2005-2006,HR,NA,NA,"A resolution to memorialize the Congress of the United States to reject plans to privatize Social Security by cutting Social Security’s guaranteed benefits and diverting money out of Social Security into private investment accounts and to commit to repaying to the Social Security Trust Fund the monies Congress has taken and spent for other purposes.

Last Action: referred to Committee on Government Operations",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-HR-0018,FALSE
05sr0018,SR 0018 of 2005,NA,NA,2005-2006,SR,NA,NA,A resolution recognizing March 2005 as National Kidney Month.Last Action: ENTIRE MEMBERSHIP OF THE SENATE AND LIEUTENANT GOVERNOR NAMED COSPONSORS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-SR-0018,FALSE
05sr0019,SR 0019 of 2005,NA,NA,2005-2006,SR,NA,NA,A resolution commemorating March 2005 as Red Cross Month in Michigan.Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-SR-0019,FALSE
05hr0019,HR 0019 of 2005,NA,NA,2005-2006,HR,NA,NA,"A resolution declaring February 11, 2005, as White Shirt Day 2005 in the state of Michigan.
Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-HR-0019,FALSE
05hr0020,HR 0020 of 2005,NA,NA,2005-2006,HR,NA,NA,"A resolution to commemorate the 100th Anniversary of Rotary International, and to honor the contributions of Michigan Rotarians by naming Feb. 23, 2005, as Rotary Day, and the week of February 20, 2005, as Rotary Week in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-HR-0020,FALSE
05sr0020,SR 0020 of 2005,NA,NA,2005-2006,SR,NA,NA,"A resolution recognizing April 16-21, 2005, as Nonviolence Week in the state of Michigan.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-SR-0020,FALSE
05sr0021,SR 0021 of 2005,NA,NA,2005-2006,SR,NA,NA,A resolution to establish April 2005 as Youth Financial Literacy Month.Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-SR-0021,FALSE
05hr0021,HR 0021 of 2005,NA,NA,2005-2006,HR,NA,NA,"A resolution recognizing March 2005 as Reading Month in the state of Michigan.
Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-HR-0021,FALSE
05hr0022,HR 0022 of 2005,NA,NA,2005-2006,HR,NA,NA,A resolution commemorating March 2005 as Ethnic and Cultural Heritage Month in the state of Michigan.Last Action: adopted,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-HR-0022,FALSE
05sr0022,SR 0022 of 2005,NA,NA,2005-2006,SR,NA,NA,A resolution to memorialize the Congress of the United States to maintain the Perkins Loan program.Last Action: REFERRED TO COMMITTEE ON APPROPRIATIONS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-SR-0022,FALSE
05sr0023,SR 0023 of 2005,NA,NA,2005-2006,SR,NA,NA,A resolution commemorating the 40th Anniversary of the Head Start program.Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-SR-0023,FALSE
05hr0023,HR 0023 of 2005,NA,NA,2005-2006,HR,NA,NA,A resolution to amend the Standing Rules of the House of Representatives.Last Action: adopted,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-HR-0023,FALSE
05hr0024,HR 0024 of 2005,NA,NA,2005-2006,HR,NA,NA,"A resolution to urge the Michigan Capitol Committee to recommend that a display of the Ten Commandments and other documents that may be primarily religious in nature or origin and that have had an impact on this state's or this country's history be placed in the Capitol.
Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-HR-0024,FALSE
05sr0024,SR 0024 of 2005,NA,NA,2005-2006,SR,NA,NA,A resolution to urge the state's colleges and universities to implement procedures and programs to make textbooks more affordable.Last Action: REFERRED TO COMMITTEE ON EDUCATION,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-SR-0024,FALSE
05sr0025,SR 0025 of 2005,NA,NA,2005-2006,SR,NA,NA,"A resolution to urge the United States Coast Guard to immediately eliminate the ""No Ballast on Board"" (NOBOB) exemption from regulations on ballast water management and require all ships with ballast tanks that enter the Great Lakes to conform to all regulations for ballast water management in federal law.
Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-SR-0025,FALSE
05hr0025,HR 0025 of 2005,NA,NA,2005-2006,HR,NA,NA,A resolution honoring the 150th anniversary of the Public Museum of Grand Rapids and the 10th anniversary of the Van Andel Museum Center.Last Action: adopted,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-HR-0025,FALSE
05hr0026,HR 0026 of 2005,NA,NA,2005-2006,HR,NA,NA,"A resolution honoring the 75th anniversary of Cub Scouting on February 24, 2005.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-HR-0026,FALSE
05sr0026,SR 0026 of 2005,NA,NA,2005-2006,SR,NA,NA,"A resolution in support of the Wayne State University College of Urban, Labor and Metropolitan Affairs (CULMA).Last Action: REFERRED TO COMMITTEE ON EDUCATION",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-SR-0026,FALSE
05sr0027,SR 0027 of 2005,NA,NA,2005-2006,SR,NA,NA,"A resolution recognizing the week of April 25, 2005, as Beta Sigma Phi International Week.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-SR-0027,FALSE
05hr0027,HR 0027 of 2005,NA,NA,2005-2006,HR,NA,NA,"A resolution to encourage Governor Jennifer Granholm to reconsider the proposal to close the State Police post in Groveland Township.

Last Action: referred to Committee on Appropriations",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-HR-0027,FALSE
05hr0028,HR 0028 of 2005,NA,NA,2005-2006,HR,NA,NA,"A resolution to memorialize the Congress of the United States to refrain from making cuts to the Community Oriented Policing Services program.

Last Action: referred to Committee on Appropriations",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-HR-0028,FALSE
05sr0028,SR 0028 of 2005,NA,NA,2005-2006,SR,NA,NA,"A resolution offered as a memorial for the Honorable Joseph S. Mack.
Last Action: ENTIRE MEMBERSHIP OF THE SENATE AND LIEUTENANT GOVERNOR NAMED COSPONSORS",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-SR-0028,FALSE
05sr0029,SR 0029 of 2005,NA,NA,2005-2006,SR,NA,NA,A resolution to urge President Bush and the United States Congress to reverse proposed budget cuts to federal funding for anti-methamphetamine programs.Last Action: REFERRED TO COMMITTEE ON APPROPRIATIONS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-SR-0029,FALSE
05hr0029,HR 0029 of 2005,NA,NA,2005-2006,HR,NA,NA,"A resolution recognizing March 2, 2005, as ""Reps. Read Across Michigan Day.""Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-HR-0029,FALSE
05hr0030,HR 0030 of 2005,NA,NA,2005-2006,HR,NA,NA,"A resolution to memorialize Congress to enact legislation allowing the Department of Commerce (DOC) to help shield children by establishing and requiring the .xxx domain name for adult-only web sites.

Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-HR-0030,FALSE
05sr0030,SR 0030 of 2005,NA,NA,2005-2006,SR,NA,NA,A resolution to memorialize the Congress of the United States to refrain from making cuts to the Medicaid budget and to address the issue of the increasing number of uninsured in America.Last Action: REFERRED TO COMMITTEE ON APPROPRIATIONS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-SR-0030,FALSE
05sr0031,SR 0031 of 2005,NA,NA,2005-2006,SR,NA,NA,A resolution commemorating Oakland Community College on its 40th Anniversary.Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-SR-0031,FALSE
05hr0031,HR 0031 of 2005,NA,NA,2005-2006,HR,NA,NA,"A resolution to memorialize Congress to enact highway reauthorization legislation with a level of funding that closes the gap between federal fuel tax dollars paid by Michigan motorists and dollars received to address Michigan’s transportation needs.

Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-HR-0031,FALSE
05hr0032,HR 0032 of 2005,NA,NA,2005-2006,HR,NA,NA,"A resolution commemorating May 2005 as Motorcycle Safety Awareness Month in the state of Michigan.
Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-HR-0032,FALSE
05sr0032,SR 0032 of 2005,NA,NA,2005-2006,SR,NA,NA,"A resolution to urge the Video Software Dealers Association and the Entertainment Software Ratings Board to increase efforts to enforce compliance with ratings systems for violent video games.
Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-SR-0032,FALSE
05sr0033,SR 0033 of 2005,NA,NA,2005-2006,SR,NA,NA,"A resolution to memorialize the Congress of the United States to review the sale of violent video games to children. 
Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-SR-0033,FALSE
05hr0033,HR 0033 of 2005,NA,NA,2005-2006,HR,NA,NA,"A resolution to memorialize the United States Congress to enact legislation to provide that Michigan will receive a minimum of 95 percent of transportation funds it sends to the federal government.

Last Action: referred to Committee on Transportation",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-HR-0033,FALSE
05hr0034,HR 0034 of 2005,NA,NA,2005-2006,HR,NA,NA,A resolution commemorating the life of Max Fisher.Last Action: adopted,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-HR-0034,FALSE
05sr0034,SR 0034 of 2005,NA,NA,2005-2006,SR,NA,NA,A resolution commemorating the Thirty-fifth Anniversary of the Michigan State Police State Capitol Post.Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-SR-0034,FALSE
05sr0035,SR 0035 of 2005,NA,NA,2005-2006,SR,NA,NA,"A resolution to memorialize the Congress of the United States and the United States Department of Agriculture (USDA) to provide assistance, including additional emergency funding, in the effort to mitigate the infestation of the Emerald Ash Borer.
Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-SR-0035,FALSE
05hr0035,HR 0035 of 2005,NA,NA,2005-2006,HR,NA,NA,"A resolution to memorialize the Congress of the United States to adopt and submit to the states for ratification a proposed amendment to the Constitution of the United States to require a federal balanced budget.
Last Action: referred to Committee on Government Operations",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-HR-0035,FALSE
05hr0036,HR 0036 of 2005,NA,NA,2005-2006,HR,NA,NA,"A resolution recognizing March 16th, 2005, as Liberty Day in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-HR-0036,FALSE
05sr0036,SR 0036 of 2005,NA,NA,2005-2006,SR,NA,NA,"A resolution memorializing the United States Congress to pass H.R. 2353, the Common Sense Indian Gambling Reform Act.
Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-SR-0036,FALSE
05sr0037,SR 0037 of 2005,NA,NA,2005-2006,SR,NA,NA,"A resolution commemorating the 1462nd Transportation Company, Michigan Army National Guard based in Howell, Michigan.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-SR-0037,FALSE
05hr0037,HR 0037 of 2005,NA,NA,2005-2006,HR,NA,NA,A resolution honoring National Kidney Foundation of Michigan upon the occasion of its 50th anniversary.Last Action: adopted,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-HR-0037,FALSE
05hr0038,HR 0038 of 2005,NA,NA,2005-2006,HR,NA,NA,A resolution recognizing March 2005 as American Red Cross Month in the state of Michigan.Last Action: adopted,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-HR-0038,FALSE
05sr0038,SR 0038 of 2005,NA,NA,2005-2006,SR,NA,NA,"A resolution commemorating June 4-12, 2005, as Aquatic Invasive Species Awareness Week in Michigan.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-SR-0038,FALSE
05sr0039,SR 0039 of 2005,NA,NA,2005-2006,SR,NA,NA,"A resolution commemorating June 8, 2005, as Michigan Trailways Day and June 2005 as Michigan Trailways Month.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-SR-0039,FALSE
05hr0039,HR 0039 of 2005,NA,NA,2005-2006,HR,NA,NA,"A resolution recognizing the week of March 28 through April 3, 2005, as National Community Development Week in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-HR-0039,FALSE
05hr0040,HR 0040 of 2005,NA,NA,2005-2006,HR,NA,NA,A resolution commemorating April 2005 as Raise the Flags and Dig Safely Month in the state of Michigan.Last Action: adopted,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-HR-0040,FALSE
05sr0040,SR 0040 of 2005,NA,NA,2005-2006,SR,NA,NA,"A resolution to urge the United States Coast Guard to continue to operate a cutter ship out of Charlevoix.
Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-SR-0040,FALSE
05sr0041,SR 0041 of 2005,NA,NA,2005-2006,SR,NA,NA,"A resolution to recognize July 9, 2005, as Child Passenger Safety Day.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-SR-0041,FALSE
05hr0041,HR 0041 of 2005,NA,NA,2005-2006,HR,NA,NA,"A resolution to honor the Tuskegee Airmen for the bravery in fighting for our freedom in World War II, and for their contribution in creating an integrated United States Air Force.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-HR-0041,FALSE
05hr0042,HR 0042 of 2005,NA,NA,2005-2006,HR,NA,NA,A resolution recognizing April 2005 as Child Abuse Prevention Month in the state of Michigan.Last Action: adopted,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-HR-0042,FALSE
05sr0042,SR 0042 of 2005,NA,NA,2005-2006,SR,NA,NA,"A resolution to commemorate the 125th Anniversary of the founding of Wolverine, Michigan, and its important place in Michigan's history.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-SR-0042,FALSE
05sr0043,SR 0043 of 2005,NA,NA,2005-2006,SR,NA,NA,"A resolution to memorialize the Congress of the United States to enact H.R. 593 to provide the states with authority to regulate the flow and importation of solid waste from outside the country.
Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-SR-0043,FALSE
05hr0043,HR 0043 of 2005,NA,NA,2005-2006,HR,NA,NA,A resolution to establish April as Youth Financial Literacy Month in the state of Michigan.Last Action: adopted,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-HR-0043,FALSE
05hr0044,HR 0044 of 2005,NA,NA,2005-2006,HR,NA,NA,A resolution honoring Frederik Meijer Gardens & Sculpture Park for ten years of operations.Last Action: adopted,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-HR-0044,FALSE
05sr0044,SR 0044 of 2005,NA,NA,2005-2006,SR,NA,NA,"A resolution honoring the 150th Anniversary of the Soo Locks in Sault Sainte Marie, Michigan.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-SR-0044,FALSE
05sr0045,SR 0045 of 2005,NA,NA,2005-2006,SR,NA,NA,A resolution of tribute for Robert Brent Nelson upon the completion of his term on the Michigan Public Service Commission.Last Action: ENTIRE MEMBERSHIP OF THE SENATE AND LIEUTENANT GOVERNOR NAMED COSPONSORS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-SR-0045,FALSE
05hr0045,HR 0045 of 2005,NA,NA,2005-2006,HR,NA,NA,"A resolution commemorating April 10-16, 2005, as Crime Victims' Rights Week.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-HR-0045,FALSE
05hr0046,HR 0046 of 2005,NA,NA,2005-2006,HR,NA,NA,A resolution recognizing April 2005 as Donate Life Month in the state of Michigan.Last Action: adopted,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-HR-0046,FALSE
05sr0046,SR 0046 of 2005,NA,NA,2005-2006,SR,NA,NA,A resolution to urge the Legislature to establish a task force to study the effects of Proposal A on schools and local governments.Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-SR-0046,FALSE
05sr0047,SR 0047 of 2005,NA,NA,2005-2006,SR,NA,NA,A resolution commemorating the 23rd Annual Metro Detroit Youth Day.Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-SR-0047,FALSE
05hr0047,HR 0047 of 2005,NA,NA,2005-2006,HR,NA,NA,"A resolution commemorating April 24, 2005, as Michigan's Day of Remembrance of the Armenian Genocide of 1915-1923.
Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-HR-0047,FALSE
05hr0048,HR 0048 of 2005,NA,NA,2005-2006,HR,NA,NA,"A resolution honoring the life and contributions to the world of The Holy Father, Pope John Paul II.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-HR-0048,FALSE
05sr0048,SR 0048 of 2005,NA,NA,2005-2006,SR,NA,NA,"A resolution to urge the Michigan Department of Agriculture and the Michigan Department of Environmental Quality to continue participating in the Michigan Agriculture Environmental Assurance Program and promote all of Michigan agriculture's efforts to obtain verification under the program.
Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-SR-0048,FALSE
05sr0049,SR 0049 of 2005,NA,NA,2005-2006,SR,NA,NA,"A resolution to express support for policies that encourage Michigan small businesses to expand in foreign markets.
Last Action: REFERRED TO COMMITTEE ON COMMERCE AND LABOR",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-SR-0049,FALSE
