doc_id,doc_name,alt_id,alt_name,doc_session,doc_type,doc_area_major,doc_area_minor,doc_description,doc_url,is_current_session
23hjr000F,HJR F of 2023,NA,NA,2023-2024,HJR,Civil rights,sexual orientation discrimination,"Civil rights: sexual orientation discrimination; certain references to marriage; make gender neutral. Amends sec. 1, art. X & repeals sec. 25, art. I of the state constitution.Last Action: printed joint resolution filed 06/15/2023",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-HJR-F,FALSE
23sjr000F,SJR F of 2023,NA,NA,2023-2024,SJR,Higher education,governing boards,"Higher education: governing boards; open meetings for university boards; require. Amends sec. 4, art. VIII of the state constitution.Last Action: REFERRED TO COMMITTEE ON OVERSIGHT",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SJR-F,FALSE
23sjr000G,SJR G of 2023,NA,NA,2023-2024,SJR,Crimes,other,"Crimes: other; exception to prohibition on slavery; eliminate. Amends sec. 9, art. I of the state constitution.Last Action: REFERRED TO COMMITTEE ON CIVIL RIGHTS, JUDICIARY, AND PUBLIC SAFETY",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SJR-G,FALSE
23hjr000G,HJR G of 2023,NA,NA,2023-2024,HJR,Crimes,other,"Crimes: other; exception to prohibition on slavery; eliminate. Amends sec. 9, art. I of the state constitution.Last Action: printed joint resolution filed 09/27/2023",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-HJR-G,FALSE
23hjr000H,HJR H of 2023,NA,NA,2023-2024,HJR,Legislature,sessions,"Legislature: sessions; part-time legislature; provide for. Amends sec. 13, art. IV of the state constitution.Last Action: printed joint resolution filed 10/12/2023",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-HJR-H,FALSE
23sjr000H,SJR H of 2023,NA,NA,2023-2024,SJR,Legislature,sessions,"Legislature: sessions; part-time legislature; provide for. Amends sec. 13, art. IV of the state constitution.Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SJR-H,FALSE
23sjr000I,SJR I of 2023,NA,NA,2023-2024,SJR,Elections,primary,"Elections: primary; voting age at primary election; revise to 17 under certain circumstances. Amends sec. 1, art. II of the state constitution.Last Action: REFERRED TO COMMITTEE ON ELECTIONS AND ETHICS",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SJR-I,FALSE
23hjr000I,HJR I of 2023,NA,NA,2023-2024,HJR,Legislature,sessions,"Legislature: sessions; part-time legislature; provide for. Amends sec. 13, art. IV of the state constitution.Last Action: printed joint resolution filed 11/02/2023",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-HJR-I,FALSE
23hjr000J,HJR J of 2023,NA,NA,2023-2024,HJR,Legislature,legislators,"Legislature: legislators; salary for legislators; reduce after sine die. Amends sec. 12, art. IV of the state constitution.Last Action: printed joint resolution filed 11/14/2023",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-HJR-J,FALSE
23hjr000K,HJR K of 2023,NA,NA,2023-2024,HJR,Legislature,sessions,"Legislature: sessions; part-time legislature; provide for. Amends sec. 13, art. IV of the state constitution.Last Action: printed joint resolution filed 11/14/2023",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-HJR-K,FALSE
24sjr000J,SJR J of 2024,NA,NA,2023-2024,SJR,Crimes,other,"Crimes: other; exception to prohibition on slavery; eliminate. Amends sec. 9, art. I of the state constitution.Last Action: REFERRED TO COMMITTEE ON CIVIL RIGHTS, JUDICIARY, AND PUBLIC SAFETY",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2024-SJR-J,FALSE
24sjr000K,SJR K of 2024,NA,NA,2023-2024,SJR,Criminal procedure,sentencing,"Criminal procedure: sentencing; death penalty; allow under certain circumstances. Amends sec. 46, art. IV of the state constitution.Last Action: REFERRED TO COMMITTEE ON CIVIL RIGHTS, JUDICIARY, AND PUBLIC SAFETY",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2024-SJR-K,FALSE
24hjr000L,HJR L of 2024,NA,NA,2023-2024,HJR,Legislature,apportionment,"Legislature: apportionment; independent citizens redistricting commission; abolish. Amends sec. 1, art. IV, secs. 1, 2 & 4, art. V & secs. 1 & 4, art. VI; adds secs. 6a & 6b to art. IV & repeals sec. 6, art. IV of the state constitution.Last Action: printed joint resolution filed 01/18/2024",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2024-HJR-L,FALSE
24hjr000M,HJR M of 2024,NA,NA,2023-2024,HJR,Crimes,other,"Crimes: other; exception to prohibition on slavery; eliminate. Amends sec. 9, art. I of the state constitution.Last Action: printed joint resolution filed 02/20/2024",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2024-HJR-M,FALSE
24hjr000N,HJR N of 2024,NA,NA,2023-2024,HJR,Higher education,admission,"Higher education: admission; admission based on anything other than the merit of the prospective student; prohibit. Amends secs. 5 & 6, art. VIII & adds sec. 10 to art. VIII of the state constitution.Last Action: printed joint resolution filed 03/05/2024",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2024-HJR-N,FALSE
24hjr000O,HJR O of 2024,NA,NA,2023-2024,HJR,Elections,judicial,"Elections: judicial; incumbency designation for judges; eliminate. Amends sec. 24, art. VI of the state constitution.Last Action: printed joint resolution filed 03/13/2024",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2024-HJR-O,FALSE
24hjr000P,HJR P of 2024,NA,NA,2023-2024,HJR,Constitutional amendments,state,"Constitutional amendments: state; deadline for filing petitions to amend the state constitution; revise. Amends sec. 2, art. XII of the state constitution.Last Action: printed joint resolution filed 03/13/2024",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2024-HJR-P,FALSE
24hjr000Q,HJR Q of 2024,NA,NA,2023-2024,HJR,Legislature,legislators,"Legislature: legislators; requirements for bill passage; modify. Amends sec. 26, art. IV of the state constitution.Last Action: printed joint resolution filed 04/23/2024",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2024-HJR-Q,FALSE
24hjr000R,HJR R of 2024,NA,NA,2023-2024,HJR,Legislature,other,"Legislature: other; authority to suspend part or all of the salary and expense allowance of a member who acts unethically or is excessively absent from regular session; provide for. Amends secs. 12 & 16, art. IV of the state constitution.Last Action: printed joint resolution filed 04/23/2024",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2024-HJR-R,FALSE
24hjr000S,HJR S of 2024,NA,NA,2023-2024,HJR,Environmental protection,pollution prevention,Environmental protection: pollution prevention; green initiative; provide for. Amends the state constitution by adding sec. 29 to art. I.Last Action: printed joint resolution filed 04/25/2024,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2024-HJR-S,FALSE
24hjr000T,HJR T of 2024,NA,NA,2023-2024,HJR,Constitutional amendments,federal,"Constitutional amendments: federal; constitutional amendment to revise the size of United States House districts to not more than 50,000 individuals; ratify. Ratifies a proposed amendment to the Constitution of the United States.Last Action: printed joint resolution filed 06/26/2024",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2024-HJR-T,FALSE
24hjr000U,HJR U of 2024,NA,NA,2023-2024,HJR,Natural resources,hunting,"Natural resources: hunting; right to hunt, fish, and harvest wildlife; recognize in constitution. Amends the state constitution by adding sec. 29 to art. I.Last Action: printed joint resolution filed 06/27/2024",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2024-HJR-U,FALSE
24hjr000V,HJR V of 2024,NA,NA,2023-2024,HJR,State,other,"State: other; state control of certain electric and natural gas utilities; require. Amends secs. 15 & 29, art. VII & adds sec. 31 to art. V to the state constitution.Last Action: bill electronically reproduced 12/18/2024",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2024-HJR-V,FALSE
