doc_id,doc_name,alt_id,alt_name,doc_session,doc_type,doc_area_major,doc_area_minor,doc_description,doc_url,is_current_session
20scr0021,SCR 0021 of 2020,NA,NA,2019-2020,SCR,NA,NA,"A concurrent resolution to support the United Nations' efforts to eliminate female genital mutilation worldwide, and urge the state of Michigan to do everything it can to end female genital mutilation in the state.Last Action: REFERRED TO COMMITTEE ON JUDICIARY AND PUBLIC SAFETY",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2020-SCR-0021,FALSE
20hcr0021,HCR 0021 of 2020,NA,NA,2019-2020,HCR,NA,NA,A concurrent resolution to urge the United States Senate to pass the Families First Coronavirus Response Act.Last Action: referred to Committee on Government Operations,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2020-HCR-0021,FALSE
20hcr0022,HCR 0022 of 2020,NA,NA,2019-2020,HCR,NA,NA,"A concurrent resolution to demand that the Governor compile and make publicly available certain data, to reject an extension of the state of emergency or disaster, and to encourage the people of Michigan to continue to practice safe social distancing.Last Action: referred to Committee on Government Operations",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2020-HCR-0022,FALSE
20scr0022,SCR 0022 of 2020,NA,NA,2019-2020,SCR,NA,NA,A concurrent resolution calling for the responsible use of the state's transportation bonding authority and to state the Legislature's intent regarding future debt service payments.Last Action: referred to Committee on Transportation,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2020-SCR-0022,FALSE
20scr0023,SCR 0023 of 2020,NA,NA,2019-2020,SCR,NA,NA,A concurrent resolution to urge the United States Congress to oppose recommendations to privatize the United States Postal Service.Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2020-SCR-0023,FALSE
20hcr0023,HCR 0023 of 2020,NA,NA,2019-2020,HCR,NA,NA,"A concurrent resolution to urge the Michigan State Capitol Commission to prohibit firearms in public areas of the state Capitol building and within the immediate vicinity of the building, with exemptions for legislative sergeants at arms and law enforcement officers, and to install security screening checkpoints at entrances of the state Capitol building.Last Action: referred to Committee on Government Operations",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2020-HCR-0023,FALSE
20hcr0024,HCR 0024 of 2020,NA,NA,2019-2020,HCR,NA,NA,"A concurrent resolution to demand that the Governor compile and make publicly available certain data, to encourage medical professionals to provide elective medical procedures, and to encourage the people of Michigan to continue to practice safe social distancing.Last Action: adopted by Senate - referred to the Clerk for record",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2020-HCR-0024,FALSE
20scr0024,SCR 0024 of 2020,NA,NA,2019-2020,SCR,NA,NA,A concurrent resolution to approve an extension to the state of emergency and state of disaster declared across the State of Michigan to address the COVID-19 pandemic.Last Action: REFERRED TO SECRETARY FOR RECORD,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2020-SCR-0024,FALSE
20scr0025,SCR 0025 of 2020,NA,NA,2019-2020,SCR,NA,NA,"A concurrent resolution to demand that the Governor compile and make publicly available certain data, to reject an extension of the state of emergency or disaster, and to encourage the people of Michigan to continue to practice safe social distancing.Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2020-SCR-0025,FALSE
20hcr0025,HCR 0025 of 2020,NA,NA,2019-2020,HCR,NA,NA,A concurrent resolution to declare that racism is a public health crisis in the state of Michigan and commit the Legislature to action and collaboration with the Governor to promote racial equity and justice throughout the entire state of Michigan.Last Action: referred to Committee on Health Policy,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2020-HCR-0025,FALSE
20hcr0026,HCR 0026 of 2020,NA,NA,2019-2020,HCR,NA,NA,A concurrent resolution to memorialize the Congress of the United States to provide financial relief to state and local governments affected by COVID-19.Last Action: referred to Committee on Appropriations,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2020-HCR-0026,FALSE
20scr0026,SCR 0026 of 2020,NA,NA,2019-2020,SCR,NA,NA,"A concurrent resolution to demand that the Governor compile and make publicly available certain data, to encourage medical professionals to provide elective medical procedures, and to encourage the people of Michigan to continue to practice safe social distancing.Last Action: referred to Committee on Health Policy",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2020-SCR-0026,FALSE
20scr0027,SCR 0027 of 2020,NA,NA,2019-2020,SCR,NA,NA,A concurrent resolution to declare that racism is a public health crisis in the state of Michigan and commit the Legislature to action and collaboration with the Governor to promote racial equity and justice throughout the entire state of Michigan.Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2020-SCR-0027,FALSE
20hcr0027,HCR 0027 of 2020,NA,NA,2019-2020,HCR,NA,NA,A concurrent resolution to urge the United States Department of Education to grant waivers for Michigan state assessment requirements under the Every Student Succeeds Act.Last Action: referred to Committee on Education,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2020-HCR-0027,FALSE
20hcr0028,HCR 0028 of 2020,NA,NA,2019-2020,HCR,NA,NA,A concurrent resolution prescribing the legislative schedule.Last Action: adopted by Senate - referred to the Clerk for record,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2020-HCR-0028,FALSE
20scr0028,SCR 0028 of 2020,NA,NA,2019-2020,SCR,NA,NA,"A concurrent resolution to express support for a bi-partisan discussion on renaming military installations currently named after Confederate generals.Last Action: REFERRED TO COMMITTEE ON FAMILIES, SENIORS, AND VETERANS",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2020-SCR-0028,FALSE
