doc_id,doc_name,alt_id,alt_name,doc_session,doc_type,doc_area_major,doc_area_minor,doc_description,doc_url,is_current_session
10sb1323,SB 1323 of 2010,NA,NA,2009-2010,SB,Occupations,other,"Occupations; other; voluntary registration of reporters; provide for. Amends secs. 302, 303a, 313 & 401 of 1980 PA 299 (MCL 339.302 et seq.) & adds art. 8.Last Action: REFERRED TO COMMITTEE ON ECONOMIC DEVELOPMENT AND REGULATORY REFORM",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2010-SB-1323,FALSE
10sb1324,SB 1324 of 2010,10pa0153,PA 0153 of 2010,2009-2010,SB,Economic development,obsolete property and rehabilitation,Economic development; obsolete property and rehabilitation; provision regarding deadline for reimbursement of unused allocated recovery zone facility bonds; establish. Creates new act.Last Action: ASSIGNED PA 0153'10 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2010-SB-1324,FALSE
10sb1325,SB 1325 of 2010,NA,NA,2009-2010,SB,Labor,hours and wages,Labor; hours and wages; leave time for donation of anatomical gifts; provide for. Creates new act.Last Action: REFERRED TO COMMITTEE ON COMMERCE AND TOURISM,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2010-SB-1325,FALSE
10sb1326,SB 1326 of 2010,NA,NA,2009-2010,SB,Education,other,Education; other; certain remedies for being unprepared to begin college-level coursework; provide for high school graduates under certain circumstances. Amends 1976 PA 451 (MCL 380.1 - 380.1852) by adding sec. 1278d.Last Action: REFERRED TO COMMITTEE ON EDUCATION,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2010-SB-1326,FALSE
10sb1327,SB 1327 of 2010,NA,NA,2009-2010,SB,Economic development,downtown development authorities,Economic development; downtown development authorities; tax incentive to promote elder-friendly communities; provide for. Amends sec. 7 of 1975 PA 197 (MCL 125.1657).Last Action: referred to Committee on Intergovernmental and Regional Affairs,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2010-SB-1327,FALSE
10sb1328,SB 1328 of 2010,NA,NA,2009-2010,SB,Housing,residential,"Housing; residential; ""elder friendly"" designation for residential homes; create. Amends sec. 4 of 1972 PA 230 (MCL 125.1504).Last Action: REFERRED TO COMMITTEE ON SENIOR CITIZENS AND VETERANS AFFAIRS",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2010-SB-1328,FALSE
10sb1329,SB 1329 of 2010,NA,NA,2009-2010,SB,Housing,housing development authority,Housing; housing development authority; senior housing in core communities; enhance. Amends 1966 PA 346 (MCL 125.1401 - 125.1499c) by adding sec. 22d.Last Action: REFERRED TO COMMITTEE ON SENIOR CITIZENS AND VETERANS AFFAIRS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2010-SB-1329,FALSE
10sb1330,SB 1330 of 2010,NA,NA,2009-2010,SB,Economic development,downtown development authorities,Economic development; downtown development authorities; heated sidewalks; include in definition of public facility. Amends sec. 1 of 1975 PA 197 (MCL 125.1651).Last Action: REFERRED TO COMMITTEE OF THE WHOLE,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2010-SB-1330,FALSE
10sb1331,SB 1331 of 2010,NA,NA,2009-2010,SB,Land use,planning,Land use; planning; criteria regarding elder-friendly communities; include in planning enabling act. Amends secs. 3 & 31 of 2008 PA 33 (MCL 125.3803 & 125.3831).Last Action: referred to Committee on Intergovernmental and Regional Affairs,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2010-SB-1331,FALSE
10sb1332,SB 1332 of 2010,NA,NA,2009-2010,SB,Land use,zoning and growth management,Land use; zoning and growth management; criteria regarding elder-friendly communities; include in development plans. Amends secs. 102 & 203 of 2006 PA 110 (MCL 125.3102 & 125.3203).Last Action: referred to Committee on Intergovernmental and Regional Affairs,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2010-SB-1332,FALSE
10sb1333,SB 1333 of 2010,NA,NA,2009-2010,SB,Economic development,corridor improvement,Economic development; corridor improvement; definition of public facilities; expand to include heated sidewalks. Amends sec. 3 of 2005 PA 280 (MCL 125.2873).Last Action: REFERRED TO COMMITTEE OF THE WHOLE,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2010-SB-1333,FALSE
10sb1334,SB 1334 of 2010,NA,NA,2009-2010,SB,Economic development,neighborhood enterprise zones,Economic development; neighborhood enterprise zones; definition of elder-friendly dwellings; include. Amends sec. 2 of 1992 PA 147 (MCL 207.772).Last Action: REFERRED TO COMMITTEE ON SENIOR CITIZENS AND VETERANS AFFAIRS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2010-SB-1334,FALSE
10sb1335,SB 1335 of 2010,NA,NA,2009-2010,SB,Property tax,assessments,Property tax; assessments; transfer of ownership for property of certain senior citizens; revise. Amends 1893 PA 206 (MCL 211.1 - 211.155) by adding sec. 7oo.Last Action: REFERRED TO COMMITTEE ON SENIOR CITIZENS AND VETERANS AFFAIRS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2010-SB-1335,FALSE
10sb1336,SB 1336 of 2010,NA,NA,2009-2010,SB,Land use,other,Land use; other; adverse possession of certain property; prohibit if property taxes are paid by title owner. Amends sec. 5867 of 1961 PA 236 (MCL 600.5867) & adds sec. 5867a.Last Action: REFERRED TO COMMITTEE ON JUDICIARY,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2010-SB-1336,FALSE
10sb1337,SB 1337 of 2010,NA,NA,2009-2010,SB,Criminal procedure,sex offender registration,"Criminal procedure; sex offender registration; certain fees assessed for sex offender registration; increase. Amends secs. 4, 4a, 5a, 5b, 7 & 9 of 1994 PA 295 (MCL 28.724 et seq.).Last Action: REFERRED TO COMMITTEE ON JUDICIARY",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2010-SB-1337,FALSE
10sb1338,SB 1338 of 2010,NA,NA,2009-2010,SB,Consumer protection,unfair trade practices,Consumer protection; unfair trade practices; sale of window blinds; prohibit without certain safety warnings. Amends sec. 3 of 1976 PA 331 (MCL 445.903).Last Action: REFERRED TO COMMITTEE ON ECONOMIC DEVELOPMENT AND REGULATORY REFORM,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2010-SB-1338,FALSE
10sb1339,SB 1339 of 2010,NA,NA,2009-2010,SB,Labor,collective bargaining,Labor; collective bargaining; verification of public employer and public employee relationship prior to forming collective bargaining unit; require. Amends sec. 12 of 1947 PA 336 (MCL 423.212).Last Action: REFERRED TO COMMITTEE ON COMMERCE AND TOURISM,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2010-SB-1339,FALSE
10sb1340,SB 1340 of 2010,NA,NA,2009-2010,SB,Insurance,essential,"Insurance; essential; rate rollback; provide for. Amends 1956 PA 218 (MCL 500.100 - 500.8302) by adding ch. 19A & repeals secs. 2027, 2047, 2108, 2109, 2110a, 2111e, 2114, 2119a, 2120, 2130, 2414, 2430 & 2614 of 1956 PA 218 (MCL 500.2027 et seq.).Last Action: REFERRED TO COMMITTEE ON ECONOMIC DEVELOPMENT AND REGULATORY REFORM",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2010-SB-1340,FALSE
10sb1341,SB 1341 of 2010,NA,NA,2009-2010,SB,Education,curricula,Education; curricula; certain minimum amount of physical education and health education; require. Amends sec. 1502 of 1976 PA 451 (MCL 380.1502).Last Action: REFERRED TO COMMITTEE ON EDUCATION,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2010-SB-1341,FALSE
10sb1342,SB 1342 of 2010,NA,NA,2009-2010,SB,Elections,school,Elections; school; school district changing school board elections to general November election; allow if current school board elections held at odd year general election. Amends sec. 642a of 1954 PA 116 (MCL 168.642a).Last Action: REFERRED TO COMMITTEE ON CAMPAIGN AND ELECTION OVERSIGHT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2010-SB-1342,FALSE
10sb1343,SB 1343 of 2010,10pa0114,PA 0114 of 2010,2009-2010,SB,Michigan business tax,credit,Michigan business tax; credit; financing required for certain battery credits; modify. Amends sec. 434 of 2007 PA 36 (MCL 208.1434).Last Action: ASSIGNED PA 0114'10 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2010-SB-1343,FALSE
10sb1344,SB 1344 of 2010,NA,NA,2009-2010,SB,Children,child care,Children; child care; criminal background checks for employees of child day care centers; expand. Amends sec. 5d of 1973 PA 116 (MCL 722.115d).Last Action: REFERRED TO COMMITTEE ON FAMILIES AND HUMAN SERVICES,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2010-SB-1344,FALSE
