doc_id,doc_name,alt_id,alt_name,doc_session,doc_type,doc_area_major,doc_area_minor,doc_description,doc_url,is_current_session
07sb0013,SB 0013 of 2007,NA,NA,2007-2008,SB,Elections,registration,"Elections; registration; registering to vote on day of election and voting at that election; allow. Amends secs. 491, 497 & 497a of 1954 PA 116 (MCL 168.491 et seq.) & adds sec. 499e.Last Action: REFERRED TO COMMITTEE ON CAMPAIGN AND ELECTION OVERSIGHT",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SB-0013,FALSE
07sb0014,SB 0014 of 2007,07pa0004,PA 0004 of 2007,2007-2008,SB,Agriculture,other,Agriculture; other; loan repayment for sugar beet cooperatives; extend. Amends sec. 2e of 1855 PA 105 (MCL 21.142e).Last Action: ASSIGNED PA 0004'07 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SB-0014,FALSE
07sb0015,SB 0015 of 2007,NA,NA,2007-2008,SB,Income tax,checkoff,Income tax; checkoff; funding for prostate cancer research fund; provide for checkoff. Amends 1967 PA 281 (MCL 206.1 - 206.532) by adding sec. 436.  TIE BAR WITH: SB 0016'07Last Action: REFERRED TO COMMITTEE ON FINANCE,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SB-0015,FALSE
07sb0016,SB 0016 of 2007,07pa0135,PA 0135 of 2007,2007-2008,SB,Income tax,checkoff,Income tax; checkoff; prostate cancer research fund act; create. Creates new act.  TIE BAR WITH: SB 0347'07Last Action: ASSIGNED PA 0135'07 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SB-0016,FALSE
07sb0017,SB 0017 of 2007,NA,NA,2007-2008,SB,Local government,other,Local government; other; regional transportation authority in Detroit region; establish. Creates new act & repeals 1967 PA 204 (MCL 124.401 - 124.426).Last Action: REFERRED TO COMMITTEE ON TRANSPORTATION,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SB-0017,FALSE
07sb0018,SB 0018 of 2007,NA,NA,2007-2008,SB,Transportation,carriers,Transportation; carriers; exemption for new Detroit area regional transportation authority; amend. Amends sec. 4 of 1982 PA 432 (MCL 474.104).  TIE BAR WITH: SB 0017'07Last Action: REFERRED TO COMMITTEE ON TRANSPORTATION,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SB-0018,FALSE
07sb0019,SB 0019 of 2007,NA,NA,2007-2008,SB,Transportation,funds,"Transportation; funds; continued funding for certain authorities; provide for. Amends secs. 10c, 10h, 10l & 10n of 1951 PA 51 (MCL 247.660c et seq.).  TIE BAR WITH: SB 0017'07Last Action: REFERRED TO COMMITTEE ON TRANSPORTATION",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SB-0019,FALSE
07sb0020,SB 0020 of 2007,NA,NA,2007-2008,SB,Liquor,licenses,Liquor; licenses; issuance of special purpose liquor license to certain cultural and artistic events; provide for. Amends sec. 531 of 1998 PA 58 (MCL 436.1531).Last Action: REFERRED TO COMMITTEE ON ECONOMIC DEVELOPMENT AND REGULATORY REFORM,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SB-0020,FALSE
07sb0021,SB 0021 of 2007,NA,NA,2007-2008,SB,Single business tax,credit,Single business tax; credit; work opportunity tax credit; create. Amends 1975 PA 228 (MCL 208.1 - 208.145) by adding sec. 36f.Last Action: REFERRED TO COMMITTEE ON FINANCE,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SB-0021,FALSE
07sb0022,SB 0022 of 2007,NA,NA,2007-2008,SB,Insurance,essential,Insurance; essential; rate rollback; require. Amends sec. 2105 of 1956 PA 218 (MCL 500.2105) & adds sec. 2111f.Last Action: REFERRED TO COMMITTEE ON ECONOMIC DEVELOPMENT AND REGULATORY REFORM,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SB-0022,FALSE
07sb0023,SB 0023 of 2007,NA,NA,2007-2008,SB,Income tax,credit,Income tax; credit; certain physicians with medical care practices in medically underserved areas; provide credit. Amends 1967 PA 281 (MCL 206.1 - 206.532) by adding sec. 273.Last Action: REFERRED TO COMMITTEE ON FINANCE,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SB-0023,FALSE
07sb0024,SB 0024 of 2007,NA,NA,2007-2008,SB,Retirement,other,Retirement; other; MI-retirement plan; create. Creates new act.Last Action: REFERRED TO COMMITTEE ON APPROPRIATIONS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SB-0024,FALSE
07sb0025,SB 0025 of 2007,07pa0023,PA 0023 of 2007,2007-2008,SB,Disabilities,qualified interpreter for deaf or deaf-blind individual,"Disabilities; qualified interpreter for deaf or deaf-blind individual; provide in certain circumstances. Amends title & secs. 4, 5, 6, 7 & 8 of 1982 PA 204 (MCL 393.504 et seq.) & adds secs. 8a, 8b, 8c, 8d & 8e.  TIE BAR WITH: HB 4208'07Last Action: ASSIGNED PA 0023'07 WITH IMMEDIATE EFFECT",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SB-0025,FALSE
07sb0026,SB 0026 of 2007,NA,NA,2007-2008,SB,Economic development,tax increment financing,Economic development; tax increment financing; funding for tourism improvements; provide for allocation of tax increment finance authority funds. Creates new act.Last Action: REFERRED TO COMMITTEE ON APPROPRIATIONS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SB-0026,FALSE
07sb0027,SB 0027 of 2007,NA,NA,2007-2008,SB,Income tax,credit,Income tax; credit; credit for expenditures by certain school teachers for certain supplies; provide for. Amends 1967 PA 281 (MCL 206.1 - 206.532) by adding sec. 273.Last Action: REFERRED TO COMMITTEE ON FINANCE,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SB-0027,FALSE
07sb0028,SB 0028 of 2007,NA,NA,2007-2008,SB,Criminal procedure,sentencing,"Criminal procedure; sentencing; sentencing juvenile to imprisonment for life without parole eligibility; amend probate code of 1939 to prohibit. Amends secs. 2d & 18, ch. XIIA of 1939 PA 288 (MCL 712A.2d & 712A.18).  TIE BAR WITH: SB 0006'07, SB 0009'07, SB 0040'07Last Action: REFERRED TO COMMITTEE ON JUDICIARY",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SB-0028,FALSE
07sb0029,SB 0029 of 2007,NA,NA,2007-2008,SB,Trade,containers,Trade; containers; beverages and beverage containers subject to bottle deposit; expand. Amends sec. 1 of I.L. of 1976 (MCL 445.571).Last Action: REFERRED TO COMMITTEE ON NATURAL RESOURCES AND ENVIRONMENTAL AFFAIRS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SB-0029,FALSE
07sb0030,SB 0030 of 2007,NA,NA,2007-2008,SB,Education,athletics,Education; athletics; random steroid testing for high school athletes in state tournaments; require. Amends 1976 PA 451 (MCL 380.1 - 380.1852) by adding sec. 1290.Last Action: REFERRED TO COMMITTEE ON EDUCATION,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SB-0030,FALSE
07sb0031,SB 0031 of 2007,NA,NA,2007-2008,SB,Corrections,parole,Corrections; parole; requirement for parole board to annually review prisoners subject to deportation; provide for. Amends sec. 34 of 1953 PA 232 (MCL 791.234).Last Action: REFERRED TO COMMITTEE ON JUDICIARY,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SB-0031,FALSE
07sb0032,SB 0032 of 2007,NA,NA,2007-2008,SB,Education,school districts,Education; school districts; operating a school or any educational program outside district boundaries; prohibit without written consent. Amends 1976 PA 451 (MCL 380.1 - 380.1852) by adding sec. 1259.Last Action: REFERRED TO COMMITTEE ON EDUCATION,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SB-0032,FALSE
07sb0033,SB 0033 of 2007,NA,NA,2007-2008,SB,Transportation,other,Transportation; other; requirement for gasoline to contain 2% ethanol blend; provide for. Amends sec. 3 of 1984 PA 44 (MCL 290.643).Last Action: REFERRED TO COMMITTEE ON TRANSPORTATION,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SB-0033,FALSE
07sb0034,SB 0034 of 2007,NA,NA,2007-2008,SB,Criminal procedure,sentencing,"Criminal procedure; sentencing; requirement of presentence report for nonpayment of support; eliminate. Amends sec. 14, ch. XI of 1927 PA 175 (MCL 771.14).Last Action: REFERRED TO COMMITTEE ON JUDICIARY",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SB-0034,FALSE
07sb0035,SB 0035 of 2007,NA,NA,2007-2008,SB,Criminal procedure,self-incrimination,Criminal procedure; self-incrimination; requiring minor to submit to chemical test to determine whether minor has consumed alcoholic liquor; prohibit under certain circumstances unless court order is obtained. Amends sec. 703 of 1998 PA 58 (MCL 436.1703).Last Action: REFERRED TO COMMITTEE ON JUDICIARY,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SB-0035,FALSE
07sb0036,SB 0036 of 2007,NA,NA,2007-2008,SB,Education,school districts,Education; school districts; policy regarding pupils with food allergies; require. Amends 1976 PA 451 (MCL 380.1 - 380.1852) by adding sec. 1180.Last Action: REFERRED TO COMMITTEE ON EDUCATION,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SB-0036,FALSE
07sb0037,SB 0037 of 2007,NA,NA,2007-2008,SB,Insurance,no-fault,Insurance; no-fault; make insurance affordable and accessible task force; create. Amends 1956 PA 218 (MCL 500.100 - 500.8302) by adding sec. 255.Last Action: REFERRED TO COMMITTEE ON ECONOMIC DEVELOPMENT AND REGULATORY REFORM,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SB-0037,FALSE
07sb0038,SB 0038 of 2007,NA,NA,2007-2008,SB,Insurance,essential,"Insurance; essential; refusing, limiting, or charging different rates due to geographic location; prohibit. Amends sec. 2111 of 1956 PA 218 (MCL 500.2111).Last Action: REFERRED TO COMMITTEE ON ECONOMIC DEVELOPMENT AND REGULATORY REFORM",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SB-0038,FALSE
07sb0039,SB 0039 of 2007,NA,NA,2007-2008,SB,Corrections,prisoners,"Corrections; prisoners; HIV, AIDS, and hepatitis C testing as a condition of release on parole or release upon completion of sentence; require. Amends 1953 PA 232 (MCL 791.201 - 791.285) by adding sec. 37a.Last Action: REFERRED TO COMMITTEE ON JUDICIARY",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SB-0039,FALSE
07sb0040,SB 0040 of 2007,NA,NA,2007-2008,SB,Crimes,penalties,"Crimes; penalties; penalties for certain crimes of imprisonment for life without parole eligibility; amend Michigan penal code to exclude application to juvenile offenders. Amends 1931 PA 328 (MCL 750.1 - 750.568) by adding sec. 506b.  TIE BAR WITH: SB 0006'07, SB 0009'07, SB 0028'07Last Action: REFERRED TO COMMITTEE ON JUDICIARY",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SB-0040,FALSE
07sb0041,SB 0041 of 2007,NA,NA,2007-2008,SB,Insurance,health,Insurance; health; prescription coverage; expand to include certain contraceptives. Amends 1956 PA 218 (MCL 500.100 - 500.8302) by adding sec. 3406s.Last Action: REFERRED TO COMMITTEE ON HEALTH POLICY,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SB-0041,FALSE
07sb0042,SB 0042 of 2007,NA,NA,2007-2008,SB,Insurance,health care corporations,Insurance; health care corporations; prescription coverage; expand to include certain contraceptives. Amends 1980 PA 350 (MCL 550.1101 - 550.1704) by adding sec. 416e.Last Action: REFERRED TO COMMITTEE ON HEALTH POLICY,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SB-0042,FALSE
07sb0043,SB 0043 of 2007,NA,NA,2007-2008,SB,Torts,product liability,Torts; product liability; immunity from liability for drugs that have been approved by federal food and drug administration; rescind. Amends sec. 2946 of 1961 PA 236 (MCL 600.2946).Last Action: DISCHARGE COMMITTEE POSTPONED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SB-0043,FALSE
07sb0044,SB 0044 of 2007,NA,NA,2007-2008,SB,Corrections,prisoners,"Corrections; prisoners; issuance of identification and other cards upon release; require, and require prisoners to obtain certain records and provide certain information. Amends secs. 35, 37 & 67 of 1953 PA 232 (MCL 791.235 et seq.) & adds secs. 34b & 37a.  TIE BAR WITH: SB 0045'07, SB 0046'07Last Action: REFERRED TO COMMITTEE ON JUDICIARY",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SB-0044,FALSE
07sb0045,SB 0045 of 2007,NA,NA,2007-2008,SB,State,identification cards,"State; identification cards; forms of identification necessary to apply for state identification card; include corrections identification card and allow access to certain department of corrections data. Amends sec. 1 of 1972 PA 222 (MCL 28.291).  TIE BAR WITH: SB 0044'07, SB 0046'07Last Action: REFERRED TO COMMITTEE ON JUDICIARY",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SB-0045,FALSE
07sb0046,SB 0046 of 2007,NA,NA,2007-2008,SB,State,identification cards,"State; identification cards; forms of identification necessary to apply for driver license; include corrections identification card and allow access to certain department of corrections data. Amends sec. 307 of 1949 PA 300 (MCL 257.307).  TIE BAR WITH: SB 0044'07, SB 0045'07Last Action: REFERRED TO COMMITTEE ON JUDICIARY",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SB-0046,FALSE
07sb0047,SB 0047 of 2007,08pa0094,PA 0094 of 2008,2007-2008,SB,Economic development,tax increment financing,Economic development; tax increment financing; water improvement tax increment financing authority; create. Creates new act.Last Action: ASSIGNED PA 0094'08 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SB-0047,FALSE
07sb0048,SB 0048 of 2007,NA,NA,2007-2008,SB,Transportation,school vehicles,Transportation; school vehicles; requirement for use of safety belts on school buses; establish. Amends sec. 710e of 1949 PA 300 (MCL 257.710e).Last Action: REFERRED TO COMMITTEE ON TRANSPORTATION,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SB-0048,FALSE
07sb0049,SB 0049 of 2007,NA,NA,2007-2008,SB,History and arts,other,History and arts; other; Michigan women's history commission; create. Creates new act.Last Action: REFERRED TO COMMITTEE ON APPROPRIATIONS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SB-0049,FALSE
07sb0050,SB 0050 of 2007,NA,NA,2007-2008,SB,Holidays,other,"Holidays; other; ""Military Services Appreciation Day""; establish as second Friday in May. Creates new act.Last Action: REFERRED TO COMMITTEE ON SENIOR CITIZENS AND VETERANS AFFAIRS",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SB-0050,FALSE
07sb0051,SB 0051 of 2007,NA,NA,2007-2008,SB,Vehicles,fund-raising registration plates,Vehicles; fund-raising registration plates; specialty plate for breast cancer; create and earmark revenue to breast and cervical cancer control program. Amends 1949 PA 300 (MCL 257.1 - 257.923) by adding sec. 811r.Last Action: REFERRED TO COMMITTEE ON TRANSPORTATION,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SB-0051,FALSE
07sb0052,SB 0052 of 2007,NA,NA,2007-2008,SB,Health,research,"Health; research; prohibition on embryonic research and human cloning; clarify. Amends secs. 2685, 2687, 2688, 2692 & 16274 of 1978 PA 368 (MCL 333.2685 et seq.).Last Action: REFERRED TO COMMITTEE ON HEALTH POLICY",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SB-0052,FALSE
07sb0053,SB 0053 of 2007,NA,NA,2007-2008,SB,Income tax,city,Income tax; city; contributions to a city for specified purposes; provide for check-off option. Amends 1964 PA 284 (MCL 141.501 - 141.787) by adding sec. 10 to ch. 1 & sec. 36 to ch. 2.  TIE BAR WITH: HB 4120'07Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS AND REFORM,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SB-0053,FALSE
07sb0054,SB 0054 of 2007,NA,NA,2007-2008,SB,Education,financing,Education; financing; school district's use of sinking funds; expand to include purposes for which bonds may be used. Amends sec. 1212 of 1976 PA 451 (MCL 380.1212).Last Action: REFERRED TO COMMITTEE ON EDUCATION,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SB-0054,FALSE
07sb0055,SB 0055 of 2007,NA,NA,2007-2008,SB,Property tax,exemptions,Property tax; exemptions; new construction on principal residence property; exempt for certain period. Amends 1893 PA 206 (MCL 211.1 - 211.157) by adding sec. 7ll.Last Action: REFERRED TO COMMITTEE ON FINANCE,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SB-0055,FALSE
07sb0056,SB 0056 of 2007,NA,NA,2007-2008,SB,Liquor,licenses,"Liquor; licenses; ""catering permit"" for on-premises licensees to serve alcohol at locations other than the licensed premises under certain circumstances; provide for. Amends 1998 PA 58 (MCL 436.1101 - 436.2303) by adding sec. 545.Last Action: referred to Committee on Regulatory Reform",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SB-0056,FALSE
07sb0057,SB 0057 of 2007,NA,NA,2007-2008,SB,Liquor,retail sales,Liquor; retail sales; vendors permitted to hold on-premises wine tastings; expand to include certain SDM licensees. Amends secs. 537 & 1025 of 1998 PA 58 (MCL 436.1537 & 436.2025).Last Action: REFERRED TO COMMITTEE ON ECONOMIC DEVELOPMENT AND REGULATORY REFORM,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SB-0057,FALSE
07sb0058,SB 0058 of 2007,NA,NA,2007-2008,SB,Campaign finance,campaign practices,Campaign finance; campaign practices; telephonic communications; require disclosure stating who is paying for call and whether authorized by candidate. Amends 1976 PA 388 (MCL 169.201 - 169.282) by adding sec. 48.Last Action: REFERRED TO COMMITTEE ON CAMPAIGN AND ELECTION OVERSIGHT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SB-0058,FALSE
07sb0059,SB 0059 of 2007,07pa0221,PA 0221 of 2007,2007-2008,SB,Highways,other,Highways; other; alternative road funding task force; create. Amends 1951 PA 51 (MCL 247.651 - 247.675) by adding sec. 9c.Last Action: ASSIGNED PA 0221'07 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SB-0059,FALSE
07sb0060,SB 0060 of 2007,NA,NA,2007-2008,SB,Traffic control,driver license,Traffic control; driver license; requirement for holders of a commercial driver license to also have a chauffeur's license; eliminate. Amends sec. 312e of 1949 PA 300 (MCL 257.312e) & adds secs. 6e & 310a.Last Action: REFERRED TO COMMITTEE ON TRANSPORTATION,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SB-0060,FALSE
07sb0061,SB 0061 of 2007,NA,NA,2007-2008,SB,Traffic control,traffic regulation,Traffic control; traffic regulation; use of compression brakes on certain portions of state trunk lines; allow local government to prohibit under certain circumstances. Amends sec. 726 of 1949 PA 300 (MCL 257.726).Last Action: REFERRED TO COMMITTEE ON TRANSPORTATION,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SB-0061,FALSE
07sb0062,SB 0062 of 2007,NA,NA,2007-2008,SB,Property,conveyances,Property; conveyances; termination of tenancy by the entireties; allow in cases of spousal abandonment. Amends secs. 1 & 2 of 1927 PA 210 (MCL 557.101 & 557.102).Last Action: REFERRED TO COMMITTEE ON JUDICIARY,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SB-0062,FALSE
07sb0063,SB 0063 of 2007,NA,NA,2007-2008,SB,Health facilities,hospitals,Health facilities; hospitals; development of an acuity system and staffing plan for nurses; require. Amends 1978 PA 368 (MCL 333.1101 - 333.25211) by adding sec. 21525.Last Action: REFERRED TO COMMITTEE ON HEALTH POLICY,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SB-0063,FALSE
07sb0064,SB 0064 of 2007,NA,NA,2007-2008,SB,Economic development,other,Economic development; other; economic development fiscal accountability act; provide for. Creates new act.Last Action: REFERRED TO COMMITTEE ON ECONOMIC DEVELOPMENT AND REGULATORY REFORM,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SB-0064,FALSE
07sb0065,SB 0065 of 2007,NA,NA,2007-2008,SB,Consumer credit,other,"Consumer credit; other; debt management act; make general revisions. Amends secs. 2, 4, 5, 6, 8, 12, 13, 14, 16, 18 & 19 of 1975 PA 148 (MCL 451.412 et seq.).Last Action: REFERRED TO COMMITTEE ON BANKING AND FINANCIAL INSTITUTIONS",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SB-0065,FALSE
07sb0066,SB 0066 of 2007,NA,NA,2007-2008,SB,School aid,membership,School aid; membership; use of a 3-year membership average for funding in declining enrollment districts; allow. Amends sec. 6 of 1979 PA 94 (MCL 388.1606).Last Action: REFERRED TO COMMITTEE ON APPROPRIATIONS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SB-0066,FALSE
07sb0067,SB 0067 of 2007,NA,NA,2007-2008,SB,Local government,other,"Local government; other; inclusionary zoning act; create. Creates new act.Last Action: REFERRED TO COMMITTEE ON LOCAL, URBAN AND STATE AFFAIRS",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SB-0067,FALSE
07sb0068,SB 0068 of 2007,NA,NA,2007-2008,SB,Occupations,cosmetologists,Occupations; cosmetologists; manicurist schools; allow to be independent from a cosmetology school. Amends sec. 1205 of 1980 PA 299 (MCL 339.1205).Last Action: REFERRED TO COMMITTEE ON ECONOMIC DEVELOPMENT AND REGULATORY REFORM,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SB-0068,FALSE
07sb0069,SB 0069 of 2007,07pa0061,PA 0061 of 2007,2007-2008,SB,Economic development,tax increment financing,Economic development; tax increment financing; neighborhood improvement authority; provide for. Creates new act.Last Action: ASSIGNED PA 0061'07 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SB-0069,FALSE
07sb0070,SB 0070 of 2007,07pa0032,PA 0032 of 2007,2007-2008,SB,Education,teachers,"Education; teachers; date for implementation of requirement for current teachers to receive certain training concerning reading problems; extend to July 1, 2009. Amends sec. 1531 of 1976 PA 451 (MCL 380.1531).Last Action: ASSIGNED PA 0032'07 WITH IMMEDIATE EFFECT",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SB-0070,FALSE
07sb0071,SB 0071 of 2007,NA,NA,2007-2008,SB,Trade,watercraft,"Trade; watercraft; regulation of new watercraft manufacturers, wholesalers, and dealers; revise. Amends title & secs. 1, 2, 3, 4, 5, 6 & 7 of 1989 PA 88 (MCL 445.541 et seq.) & adds secs. 4a, 4b, 4c, 4d, 4e, 4f, 4g, 7a, 7b, 7c, 7d, 7e, 7f & 8.Last Action: REASSIGNED TO COMMITTEE ON ECONOMIC DEVELOPMENT AND REGULATORY REFORM",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SB-0071,FALSE
07sb0072,SB 0072 of 2007,NA,NA,2007-2008,SB,Vehicles,fund-raising registration plates,Vehicles; fund-raising registration plates; habitat for humanity license plate; create. Amends sec. 811e of 1949 PA 300 (MCL 257.811e) & adds sec. 811r.Last Action: referred to Committee on Transportation,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2007-SB-0072,FALSE
