doc_id,doc_name,alt_id,alt_name,doc_session,doc_type,doc_area_major,doc_area_minor,doc_description,doc_url,is_current_session
21hcr0014,HCR 0014 of 2021,NA,NA,2021-2022,HCR,NA,NA,A concurrent resolution relative to secondary road patrol funds for counties providing road patrol services to cities and villages.Last Action: adopted by Senate - referred to the Clerk for record,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HCR-0014,FALSE
21scr0014,SCR 0014 of 2021,NA,NA,2021-2022,SCR,NA,NA,"A concurrent resolution offered as a memorial for Mark C. Jansen, former member of the House of Representatives and the Senate.Last Action: REFERRED TO SECRETARY FOR RECORD",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SCR-0014,FALSE
21scr0015,SCR 0015 of 2021,NA,NA,2021-2022,SCR,NA,NA,"A concurrent resolution of tribute offered as a memorial for Tom Casperson, former member of the House of Representatives and the Senate.Last Action: REFERRED TO SECRETARY FOR RECORD",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SCR-0015,FALSE
21hcr0015,HCR 0015 of 2021,NA,NA,2021-2022,HCR,NA,NA,A concurrent resolution providing for the final adjournment of the Legislature.Last Action: adopted by Senate - referred to the Clerk for record,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HCR-0015,FALSE
21scr0016,SCR 0016 of 2021,NA,NA,2021-2022,SCR,NA,NA,A concurrent resolution to urge the forgiveness of all fines and fees imposed on and the end to all prosecutions brought against businesses for violating COVID-19 orders or rules.Last Action: REFERRED TO COMMITTEE ON ECONOMIC AND SMALL BUSINESS DEVELOPMENT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SCR-0016,FALSE
21scr0017,SCR 0017 of 2021,NA,NA,2021-2022,SCR,NA,NA,A concurrent resolution prescribing the legislative schedule.Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SCR-0017,FALSE
21scr0018,SCR 0018 of 2021,NA,NA,2021-2022,SCR,NA,NA,"A concurrent resolution of tribute offered as a memorial for Karen Fort Hood, judge of the Michigan Court of Appeals.Last Action: REFERRED TO SECRETARY FOR RECORD",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SCR-0018,FALSE
21scr0019,SCR 0019 of 2021,NA,NA,2021-2022,SCR,NA,NA,"A concurrent resolution of tribute offered as a memorial for Donald Bishop, former member of the House of Representatives and the Senate.Last Action: REFERRED TO SECRETARY FOR RECORD",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SCR-0019,FALSE
21scr0020,SCR 0020 of 2021,NA,NA,2021-2022,SCR,NA,NA,"A concurrent resolution of tribute offered as a memorial for John A. ""Jack"" Welborn, former member of the House of Representatives and the Senate.Last Action: REFERRED TO SECRETARY FOR RECORD",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SCR-0020,FALSE
21scr0021,SCR 0021 of 2021,NA,NA,2021-2022,SCR,NA,NA,A concurrent resolution to prescribe the legislative schedule.Last Action: REFERRED TO SECRETARY FOR RECORD,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SCR-0021,FALSE
21scr0022,SCR 0022 of 2021,NA,NA,2021-2022,SCR,NA,NA,"A concurrent resolution offered as a memorial for Shirley Johnson, former member of the House of Representatives and the Senate.Last Action: REFERRED TO SECRETARY FOR RECORD",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SCR-0022,FALSE
22hcr0016,HCR 0016 of 2022,NA,NA,2021-2022,HCR,NA,NA,A concurrent resolution to censure Hillary R. Clinton and Michael A. Sussman.Last Action: referred to Committee on Government Operations,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2022-HCR-0016,FALSE
22hcr0017,HCR 0017 of 2022,NA,NA,2021-2022,HCR,NA,NA,A concurrent resolution to urge swift action to appropriate the remaining federal pandemic relief funds.Last Action: referred to Committee on Appropriations,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2022-HCR-0017,FALSE
22hcr0018,HCR 0018 of 2022,NA,NA,2021-2022,HCR,NA,NA,A concurrent resolution prescribing the legislative schedule.Last Action: adopted by Senate - referred to the Clerk for record,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2022-HCR-0018,FALSE
22hcr0019,HCR 0019 of 2022,NA,NA,2021-2022,HCR,NA,NA,A concurrent resolution to waive the legislative notice requirement for increases in rates of compensation for certain employees in the state classified service.Last Action: referred to Committee on Government Operations,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2022-HCR-0019,FALSE
22hcr0020,HCR 0020 of 2022,NA,NA,2021-2022,HCR,NA,NA,A concurrent resolution to create a Joint Committee on Inter-Session Rules and Regulations.Last Action: postponed for the day,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2022-HCR-0020,FALSE
22scr0023,SCR 0023 of 2022,NA,NA,2021-2022,SCR,NA,NA,A concurrent resolution to request the Joint Committee on the Library of Congress approve the replacement of Michigan's statue of Lewis Cass with a statue of Coleman A. Young as part of the National Statuary Hall Collection and to take other actions related to this request.Last Action: REFERRED TO SECRETARY FOR RECORD,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2022-SCR-0023,FALSE
22scr0024,SCR 0024 of 2022,NA,NA,2021-2022,SCR,NA,NA,A concurrent resolution to prescribe the legislative schedule.Last Action: REFERRED TO SECRETARY FOR RECORD,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2022-SCR-0024,FALSE
22scr0025,SCR 0025 of 2022,NA,NA,2021-2022,SCR,NA,NA,A concurrent resolution to waive the legislative notice requirement for increases in rates of compensation for certain employees in the state classified service.Last Action: REFERRED TO SECRETARY FOR RECORD,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2022-SCR-0025,FALSE
22scr0026,SCR 0026 of 2022,NA,NA,2021-2022,SCR,NA,NA,"A concurrent resolution offered as a memorial for Dale Kildee, former member of the Michigan House of Representatives, the Michigan Senate, and the United States House of Representatives.Last Action: REFERRED TO SECRETARY FOR RECORD",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2022-SCR-0026,FALSE
22scr0027,SCR 0027 of 2022,NA,NA,2021-2022,SCR,NA,NA,"A concurrent resolution to reappoint Doug A. Ringler, C.P.A., C.I.A., as Auditor General.Last Action: REFERRED TO SECRETARY FOR RECORD",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2022-SCR-0027,FALSE
22scr0028,SCR 0028 of 2022,NA,NA,2021-2022,SCR,NA,NA,A concurrent resolution prescribing the legislative schedule.Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2022-SCR-0028,FALSE
22scr0029,SCR 0029 of 2022,NA,NA,2021-2022,SCR,NA,NA,"A concurrent resolution to urge the Governor of Michigan, the Michigan Department of Health and Human Services, the Department of Insurance and Financial Services, the Department of Licensing and Regulatory Affairs, the Michigan Economic Development Corporation, and other executive departments to take action to make insulin more accessible and affordable.Last Action: REFERRED TO COMMITTEE ON HEALTH POLICY AND HUMAN SERVICES",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2022-SCR-0029,FALSE
22scr0030,SCR 0030 of 2022,NA,NA,2021-2022,SCR,NA,NA,"A concurrent resolution of tribute offered as a memorial for John Mowat Jr., former member of the Michigan House of Representatives and Senate.Last Action: REFERRED TO SECRETARY FOR RECORD",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2022-SCR-0030,FALSE
22scr0031,SCR 0031 of 2022,NA,NA,2021-2022,SCR,NA,NA,"A concurrent resolution offered as a memorial for Richard J. Allen, former member of the House of Representatives and the Senate.Last Action: REFERRED TO SECRETARY FOR RECORD",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2022-SCR-0031,FALSE
22scr0032,SCR 0032 of 2022,NA,NA,2021-2022,SCR,NA,NA,A concurrent resolution prescribing the legislative schedule.Last Action: REFERRED TO SECRETARY FOR RECORD,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2022-SCR-0032,FALSE
22scr0033,SCR 0033 of 2022,NA,NA,2021-2022,SCR,NA,NA,A concurrent resolution to waive the legislative notice requirement for increases in rates of compensation for certain employees in the state classified service.Last Action: REFERRED TO COMMITTEE ON APPROPRIATIONS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2022-SCR-0033,FALSE
22scr0034,SCR 0034 of 2022,NA,NA,2021-2022,SCR,NA,NA,"A concurrent resolution of tribute offered as a memorial for Joanne Emmons, former member of the House of Representatives and the Senate.Last Action: REFERRED TO SECRETARY FOR RECORD",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2022-SCR-0034,FALSE
22scr0035,SCR 0035 of 2022,NA,NA,2021-2022,SCR,NA,NA,A concurrent resolution prescribing the legislative schedule.Last Action: REFERRED TO SECRETARY FOR RECORD,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2022-SCR-0035,FALSE
22scr0036,SCR 0036 of 2022,NA,NA,2021-2022,SCR,NA,NA,A concurrent resolution to approve the State Officers Compensation Commission determinations.Last Action: REFERRED TO COMMITTEE ON APPROPRIATIONS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2022-SCR-0036,FALSE
22scr0037,SCR 0037 of 2022,NA,NA,2021-2022,SCR,NA,NA,"A concurrent resolution offered as a memorial for Vincent Gregory, former member of the Michigan House of Representatives and Senate.Last Action: REFERRED TO SECRETARY FOR RECORD",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2022-SCR-0037,FALSE
22scr0038,SCR 0038 of 2022,NA,NA,2021-2022,SCR,NA,NA,A concurrent resolution prescribing the legislative schedule.Last Action: referred to Committee on Government Operations,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2022-SCR-0038,FALSE
22scr0039,SCR 0039 of 2022,NA,NA,2021-2022,SCR,NA,NA,A concurrent resolution prescribing the legislative scheduleLast Action: REFERRED TO SECRETARY FOR RECORD,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2022-SCR-0039,FALSE
