doc_id,doc_name,alt_id,alt_name,doc_session,doc_type,doc_area_major,doc_area_minor,doc_description,doc_url,is_current_session
17sr0001,SR 0001 of 2017,NA,NA,2017-2018,SR,NA,NA,A resolution notifying the Governor and the House of Representatives that the Senate is ready to proceed with the business of the session.Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2017-SR-0001,FALSE
17hr0001,HR 0001 of 2017,NA,NA,2017-2018,HR,NA,NA,"A resolution prescribing the Standing Rules of the House of Representatives.
Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2017-HR-0001,FALSE
17hr0002,HR 0002 of 2017,NA,NA,2017-2018,HR,NA,NA,A resolution to provide for Lee Roberson Chatfield to be Speaker Pro Tempore of the House of Representatives for the Ninety-ninth Legislature.Last Action:  Roll Call # 2 Yeas 108 Nays 0,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2017-HR-0002,FALSE
17sr0002,SR 0002 of 2017,NA,NA,2017-2018,SR,NA,NA,A resolution for the adoption of temporary Standing Rules of the Senate.Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2017-SR-0002,FALSE
17sr0003,SR 0003 of 2017,NA,NA,2017-2018,SR,NA,NA,A resolution to amend the Standing Rules of the Senate.Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2017-SR-0003,FALSE
17hr0003,HR 0003 of 2017,NA,NA,2017-2018,HR,NA,NA,"A resolution to provide for the Clerk of the House of Representatives for the Ninety-ninth  Legislature.
Last Action:  Roll Call # 3 Yeas 108 Nays 0",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2017-HR-0003,FALSE
17hr0004,HR 0004 of 2017,NA,NA,2017-2018,HR,NA,NA,A resolution fixing the hour for daily sessions.Last Action: adopted,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2017-HR-0004,FALSE
17sr0004,SR 0004 of 2017,NA,NA,2017-2018,SR,NA,NA,"A resolution recognizing January 22 - January 28, 2017, as Michigan School Choice Week.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2017-SR-0004,FALSE
17sr0005,SR 0005 of 2017,NA,NA,2017-2018,SR,NA,NA,"A Resolution Recognizing February 2017, as Self Care Month.
Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2017-SR-0005,FALSE
17hr0005,HR 0005 of 2017,NA,NA,2017-2018,HR,NA,NA,"A resolution directing the Clerk to notify the Governor that the House of Representatives has assembled and is ready to proceed with the business of the session.
Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2017-HR-0005,FALSE
17hr0006,HR 0006 of 2017,NA,NA,2017-2018,HR,NA,NA,"A resolution directing the Clerk to notify the Senate that the House of Representatives has assembled and is ready to proceed with the business of the session.
Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2017-HR-0006,FALSE
17sr0006,SR 0006 of 2017,NA,NA,2017-2018,SR,NA,NA,"A resolution recognizing January 29-February 4, 2017, as Catholic Schools Week.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2017-SR-0006,FALSE
17sr0007,SR 0007 of 2017,NA,NA,2017-2018,SR,NA,NA,"A resolution designating January 30, 2017 as Fred Korematsu Day.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2017-SR-0007,FALSE
17hr0007,HR 0007 of 2017,NA,NA,2017-2018,HR,NA,NA,"A resolution to declare January 2017 as Finnish-American Heritage Month in the state of Michigan. 
Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2017-HR-0007,FALSE
17hr0008,HR 0008 of 2017,NA,NA,2017-2018,HR,NA,NA,"A resolution to declare January 22-28, 2017, as School Choice Week in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2017-HR-0008,FALSE
17sr0008,SR 0008 of 2017,NA,NA,2017-2018,SR,NA,NA,"A resolution to commemorate February 1, 2017, as Blue Star Mother's Day.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2017-SR-0008,FALSE
17sr0009,SR 0009 of 2017,NA,NA,2017-2018,SR,NA,NA,"A resolution proclaiming February 2017, as American Heart Month and February 3, 2017, as Wear Red Day in the state of Michigan.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2017-SR-0009,FALSE
17hr0009,HR 0009 of 2017,NA,NA,2017-2018,HR,NA,NA,"A resolution to declare January 29-February 4, 2017, as Catholic Schools Week in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2017-HR-0009,FALSE
17hr0010,HR 0010 of 2017,NA,NA,2017-2018,HR,NA,NA,"A resolution to declare January 31, 2017, as Omphalocele Awareness Day in the state of Michigan.  
Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2017-HR-0010,FALSE
17sr0010,SR 0010 of 2017,NA,NA,2017-2018,SR,NA,NA,"A resolution recognizing February 4, 2017, as Cancer Prevention Day.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2017-SR-0010,FALSE
17sr0011,SR 0011 of 2017,NA,NA,2017-2018,SR,NA,NA,"A resolution to encourage the United States Forest Service to work on an agreement with the owners of privately held hunting camps on leased acres within the Ottawa National Forest to allow the hunting camps to remain on federal land.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2017-SR-0011,FALSE
17hr0011,HR 0011 of 2017,NA,NA,2017-2018,HR,NA,NA,"A resolution to commemorate the 180th anniversary of Michigan's statehood and declare January 26, 2017, as Michigan Day in the state of Michigan. 
Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2017-HR-0011,FALSE
17hr0012,HR 0012 of 2017,NA,NA,2017-2018,HR,NA,NA,"A resolution to declare January 30, 2017, as Fred Korematsu Day in the state of Michigan.
Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2017-HR-0012,FALSE
17sr0012,SR 0012 of 2017,NA,NA,2017-2018,SR,NA,NA,"A resolution to commemorate February 7-14, 2017, as Congenital Heart Defect Awareness Week.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2017-SR-0012,FALSE
