doc_id,doc_name,alt_id,alt_name,doc_session,doc_type,doc_area_major,doc_area_minor,doc_description,doc_url,is_current_session
09hr0008,HR 0008 of 2009,NA,NA,2009-2010,HR,NA,NA,"A resolution recognizing January 25 - 31, 2009, as Catholic Schools Week in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-HR-0008,FALSE
09sr0008,SR 0008 of 2009,NA,NA,2009-2010,SR,NA,NA,"A resolution proclaiming February 6, 2009, as Go Red for Women Day.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-SR-0008,FALSE
09sr0009,SR 0009 of 2009,NA,NA,2009-2010,SR,NA,NA,"A resolution urging the United States Congress to support President Barack Obama’s American Recovery and Reinvestment Plan.

Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS AND REFORM",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-SR-0009,FALSE
09hr0009,HR 0009 of 2009,NA,NA,2009-2010,HR,NA,NA,"A resolution to memorialize the President of the United States and the United States Congress to ensure that businesses located in the United States and their employees be the primary beneficiaries of the planned economic relief legislation to stimulate the economy and create jobs.

Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-HR-0009,FALSE
09hr0010,HR 0010 of 2009,NA,NA,2009-2010,HR,NA,NA,"A resolution memorializing the Congress of the United States to enact the Employee Free Choice Act.

Last Action:  Roll Call # 14 Yeas 67 Nays 40",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-HR-0010,FALSE
09sr0010,SR 0010 of 2009,NA,NA,2009-2010,SR,NA,NA,"A resolution of tribute offered to the Honorable John D. Dingell, Congressman for Michigan's 15th District.Last Action: ENTIRE MEMBERSHIP OF THE SENATE AND LIEUTENANT GOVERNOR NAMED CO-SPONSORS",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-SR-0010,FALSE
09sr0011,SR 0011 of 2009,NA,NA,2009-2010,SR,NA,NA,"A resolution maximizing the state's ability to affect the terms and conditions of gaming operations under federal law by concurring in the tribal-state gaming compact negotiated between the Governor and the Match-E-Be-Nash-She-Wish Band of Pottawatomi Indians of Michigan (the Gun Lake Band) and the state of Michigan and executed on May 9, 2007.
Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-SR-0011,FALSE
09hr0011,HR 0011 of 2009,NA,NA,2009-2010,HR,NA,NA,"A resolution to memorialize the President, the Congress, and the Department of Homeland Security of the United States to change requirements, agreements, and memorandums of understanding relating to the creation of Enhanced Drivers Licenses.

Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-HR-0011,FALSE
09hr0012,HR 0012 of 2009,NA,NA,2009-2010,HR,NA,NA,"A resolution to express support for the people of India following the terrorist attacks in Mumbai and to memorialize the President and Congress to work with Indian authorities in both humanitarian and strategic capacities.

Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-HR-0012,FALSE
09sr0012,SR 0012 of 2009,NA,NA,2009-2010,SR,NA,NA,"A resolution to proclaim February 8-14, 2009, as NAACP Week in Michigan.Last Action: ENTIRE MEMBERSHIP OF THE SENATE AND LIEUTENANT GOVERNOR NAMED CO-SPONSORS",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-SR-0012,FALSE
09sr0013,SR 0013 of 2009,NA,NA,2009-2010,SR,NA,NA,"A resolution to urge the Governor to work with the Civil Service Commission to require that state employees either work on President's Day or take the day off as an unpaid holiday to reflect the state's dire financial challenges.

Last Action:  ROLL CALL # 22 YEAS 5 NAYS 30 EXCUSED 1 NOT VOTING 1",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-SR-0013,FALSE
09hr0013,HR 0013 of 2009,NA,NA,2009-2010,HR,NA,NA,"A resolution of tribute offered as a memorial for William R. Keith, former member of the House of Representatives.

Last Action: adopted by unanimous standing vote",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-HR-0013,FALSE
09hr0014,HR 0014 of 2009,NA,NA,2009-2010,HR,NA,NA,"A resolution to urge the U.S. Alcohol and Tobacco Tax and Trade Bureau to waive any taxes or fees related to distilled spirits for plants making ethanol solely for fuel use.

Last Action: referred to Committee on Tax Policy",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-HR-0014,FALSE
09sr0014,SR 0014 of 2009,NA,NA,2009-2010,SR,NA,NA,A resolution commemorating March 2009 as Ethnic and Cultural Heritage Month in the state of Michigan.Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-SR-0014,FALSE
09sr0015,SR 0015 of 2009,NA,NA,2009-2010,SR,NA,NA,"A resolution to amend the Standing Rules of the Senate.

Last Action: RECONSIDER VOTE POSTPONED UNTIL 11/03/2010",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-SR-0015,FALSE
09hr0015,HR 0015 of 2009,NA,NA,2009-2010,HR,NA,NA,"A resolution to urge the Federal Highway Administration to designate Woodward Avenue an All-American Road under its Scenic Byways Program.

Last Action: referred to Committee on Transportation",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-HR-0015,FALSE
09hr0016,HR 0016 of 2009,NA,NA,2009-2010,HR,NA,NA,"A resolution to request that the U.S. Fish and Wildlife Service extend indefinitely the depredation order for double-crested cormorants.

Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-HR-0016,FALSE
09sr0016,SR 0016 of 2009,NA,NA,2009-2010,SR,NA,NA,"A resolution to memorialize the Congress of the United States to oppose the Employee Free Choice Act.

Last Action:  ROLL CALL # 29 YEAS 20 NAYS 15 EXCUSED 2 NOT VOTING 0",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-SR-0016,FALSE
09sr0017,SR 0017 of 2009,NA,NA,2009-2010,SR,NA,NA,"A resolution to affirm Michigan's sovereignty under the Tenth Amendment to the Constitution of the United States over all powers not enumerated and granted to the federal government.

Last Action:  ROLL CALL # 459 YEAS 33 NAYS 0 EXCUSED 4 NOT VOTING 0",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-SR-0017,FALSE
09hr0017,HR 0017 of 2009,NA,NA,2009-2010,HR,NA,NA,"A resolution to memorialize the Congress of the United States to appropriate funds to restore the breakwall at the Grand Marais Harbor.

Last Action: referred to Committee on Transportation",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-HR-0017,FALSE
09hr0018,HR 0018 of 2009,NA,NA,2009-2010,HR,NA,NA,"A resolution of tribute offered in memory of Thomas Husband, former Clerk of the House.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-HR-0018,FALSE
09sr0018,SR 0018 of 2009,NA,NA,2009-2010,SR,NA,NA,"A resolution recognizing March 12, 2009, as World Kidney Day and the month of March 2009 as Kidney Awareness Month in the state of Michigan.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-SR-0018,FALSE
09sr0019,SR 0019 of 2009,NA,NA,2009-2010,SR,NA,NA,"A resolution to amend the Standing Rules of the Senate.

Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-SR-0019,FALSE
09hr0019,HR 0019 of 2009,NA,NA,2009-2010,HR,NA,NA,A resolution recognizing March 2009 as Emergency Services Month in the state of Michigan.Last Action: adopted,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-HR-0019,FALSE
09hr0020,HR 0020 of 2009,NA,NA,2009-2010,HR,NA,NA,A resolution recognizing January 2009 as School Board Recognition Month in the state of Michigan.Last Action: adopted,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-HR-0020,FALSE
09sr0020,SR 0020 of 2009,NA,NA,2009-2010,SR,NA,NA,"A resolution to urge that all projects that are part of the federal economic recovery plan use American-made materials to the greatest extent possible.
Last Action: REFERRED TO COMMITTEE ON APPROPRIATIONS",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-SR-0020,FALSE
09sr0021,SR 0021 of 2009,NA,NA,2009-2010,SR,NA,NA,"A resolution to memorialize the United States Congress and the U.S. Army Corps of Engineers to fully fund the expansion of the shipping locks at Sault Ste. Marie.
Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-SR-0021,FALSE
09hr0021,HR 0021 of 2009,NA,NA,2009-2010,HR,NA,NA,"A resolution to memorialize the members of the Michigan congressional delegation to vote for the stimulus package and to work to maximize job creation for Michigan.

Last Action:  Roll Call # 4 Yeas 67 Nays 41",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-HR-0021,FALSE
09hr0022,HR 0022 of 2009,NA,NA,2009-2010,HR,NA,NA,"A resolution declaring February 8-14, 2009, as NAACP Week in the state of Michigan.Last Action:  Roll Call # 5 Yeas 105 Nays 0",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-HR-0022,FALSE
09sr0022,SR 0022 of 2009,NA,NA,2009-2010,SR,NA,NA,"A resolution recognizing March 1-7, 2009, as School Social Worker Week in the state of Michigan.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-SR-0022,FALSE
09sr0023,SR 0023 of 2009,NA,NA,2009-2010,SR,NA,NA,"A resolution to urge the Governor's Transportation Funding Task Force to recommend immediately changing the county distribution formula by substituting annual vehicle miles traveled for route miles.

Last Action: REFERRED TO COMMITTEE ON TRANSPORTATION",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-SR-0023,FALSE
09hr0023,HR 0023 of 2009,NA,NA,2009-2010,HR,NA,NA,"A resolution to honor Congressman John D. Dingell on the occasion of his becoming the longest serving member of the United States House of Representatives on this date, February 11, 2009.
Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-HR-0023,FALSE
09hr0024,HR 0024 of 2009,NA,NA,2009-2010,HR,NA,NA,"A resolution to memorialize Congress and the President to invest in the manufacturing sector, including the domestic auto industry.

Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-HR-0024,FALSE
09sr0024,SR 0024 of 2009,NA,NA,2009-2010,SR,NA,NA,A resolution honoring the 25th Anniversary of the merger between the Michigan Educational Support Personnel Association and the Michigan Education Association.Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS AND REFORM,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-SR-0024,FALSE
09sr0025,SR 0025 of 2009,NA,NA,2009-2010,SR,NA,NA,A resolution honoring the 25th Anniversary of Michigan Education Association (MEA)-Retired.Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-SR-0025,FALSE
09hr0025,HR 0025 of 2009,NA,NA,2009-2010,HR,NA,NA,"A resolution to urge Congress to oppose the restoration of the Fairness Doctrine.

Last Action: referred to Committee on Judiciary",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-HR-0025,FALSE
09hr0026,HR 0026 of 2009,NA,NA,2009-2010,HR,NA,NA,A resolution declaring May 2009 as Motorcycle Safety Awareness in the state of Michigan.Last Action: adopted,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-HR-0026,FALSE
09sr0026,SR 0026 of 2009,NA,NA,2009-2010,SR,NA,NA,"A resolution commemorating March 26, 2009, as Support Our Troops Day.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-SR-0026,FALSE
09sr0027,SR 0027 of 2009,NA,NA,2009-2010,SR,NA,NA,"A resolution to urge Congress to take certain actions with regard to the federal guardianship assistance program.

Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-SR-0027,FALSE
09hr0027,HR 0027 of 2009,NA,NA,2009-2010,HR,NA,NA,A resolution commemorating March 2009 as Parenting Awareness Month in the state of Michigan.Last Action: adopted,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-HR-0027,FALSE
09hr0028,HR 0028 of 2009,NA,NA,2009-2010,HR,NA,NA,"A resolution maximizing the state's ability to affect the terms and conditions of gaming operations under federal law by concurring in the tribal-state gaming compact negotiated between the Governor and the Match-E-Be-Nash-She-Wish Band of Pottawatomi Indians of Michigan (the Gun Lake Band) and the state of Michigan and executed on May 9, 2007.

Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-HR-0028,FALSE
09sr0028,SR 0028 of 2009,NA,NA,2009-2010,SR,NA,NA,"A resolution to urge the Michigan Public Service Commission to establish a nuclear waste escrow account to receive funds collected from Michigan's electric utility customers.

Last Action: REFERRED TO COMMITTEE ON ENERGY POLICY AND PUBLIC UTILITIES",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-SR-0028,FALSE
09sr0029,SR 0029 of 2009,NA,NA,2009-2010,SR,NA,NA,"A resolution to urge the United States Department of Energy and the Nuclear Regulatory Commission to do everything necessary to allow the Yucca Mountain repository to begin accepting high-level nuclear waste.

Last Action: REFERRED TO COMMITTEE ON ENERGY POLICY AND PUBLIC UTILITIES",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-SR-0029,FALSE
09hr0029,HR 0029 of 2009,NA,NA,2009-2010,HR,NA,NA,"A resolution to express support for community banks in Michigan and to urge federal action to promote Michigan's banking industry.

Last Action: referred to Committee on Banking and Financial Services",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-HR-0029,FALSE
09hr0030,HR 0030 of 2009,NA,NA,2009-2010,HR,NA,NA,"A resolution recognizing February 28, 2009, as Rare Disease Day in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-HR-0030,FALSE
09sr0030,SR 0030 of 2009,NA,NA,2009-2010,SR,NA,NA,"A resolution to express support for the people of India and our constituents of Indian origin who may have been affected by the terrorist attacks in Mumbai and to urge the President and Congress to work with Indian authorities in both humanitarian and strategic capacities.

Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-SR-0030,FALSE
09sr0031,SR 0031 of 2009,NA,NA,2009-2010,SR,NA,NA,"A resolution to urge Congress to enact a waiver or exclusion for youth motorcycles, all-terrain vehicles, and snowmobiles from the lead requirements of the Consumer Product Safety Improvement Act and to encourage the Consumer Product Safety Commission to exclude those products under their regulatory authority.

Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-SR-0031,FALSE
09hr0031,HR 0031 of 2009,NA,NA,2009-2010,HR,NA,NA,"A resolution to encourage the Michigan Department of Natural Resources and the Michigan Public Service Commission to promote Project Safe Passage.

Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-HR-0031,FALSE
09hr0032,HR 0032 of 2009,NA,NA,2009-2010,HR,NA,NA,"A resolution to urge the President of the United States to renegotiate the North American Free Trade Agreement (NAFTA).

Last Action: referred to Committee on Commerce",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-HR-0032,FALSE
09sr0032,SR 0032 of 2009,NA,NA,2009-2010,SR,NA,NA,"A resolution designating April 2, 2009, as Community College Day in the state of Michigan.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-SR-0032,FALSE
09sr0033,SR 0033 of 2009,NA,NA,2009-2010,SR,NA,NA,A resolution declaring April 2009 as Financial Literacy for Youth Month in the state of Michigan.Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-SR-0033,FALSE
09hr0033,HR 0033 of 2009,NA,NA,2009-2010,HR,NA,NA,"A resolution recognizing the week of March 1-7, 2009, as School Social Worker Week in the state of Michigan.
Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-HR-0033,FALSE
09hr0034,HR 0034 of 2009,NA,NA,2009-2010,HR,NA,NA,"A resolution to memorialize the United States Congress to continue funding the F-22 Raptor fifth generation air dominance stealth fighter.

Last Action: referred to Committee on Military and Veterans Affairs and Homeland Security",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-HR-0034,FALSE
09sr0034,SR 0034 of 2009,NA,NA,2009-2010,SR,NA,NA,"A resolution recognizing April 25, 2009, as Comcast Cares Day in Michigan.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-SR-0034,FALSE
09sr0035,SR 0035 of 2009,NA,NA,2009-2010,SR,NA,NA,"A resolution marking the 64th Anniversary of the end of the Holocaust and declaring April 19-26, 2009, as Holocaust Remembrance Week in the state of Michigan.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-SR-0035,FALSE
09hr0035,HR 0035 of 2009,NA,NA,2009-2010,HR,NA,NA,"A resolution to memorialize the Congress of the United States to create the Homeowners and Bank Protection Act.

Last Action: referred to Committee on Banking and Financial Services",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-HR-0035,FALSE
09hr0036,HR 0036 of 2009,NA,NA,2009-2010,HR,NA,NA,"A resolution to reaffirm the right to bear arms under the Michigan Constitution, the supremacy of the Second Amendment over the Commerce Clause, and the intent of the Michigan Legislature to not recognize or enforce unconstitutional firearm restrictions placed upon its citizens.

Last Action: referred to Committee on Judiciary",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-HR-0036,FALSE
09sr0036,SR 0036 of 2009,NA,NA,2009-2010,SR,NA,NA,"A resolution recognizing April 20-24, 2009, as Graduate Education Week in the state of Michigan.
Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-SR-0036,FALSE
09sr0037,SR 0037 of 2009,NA,NA,2009-2010,SR,NA,NA,"A resolution proclaiming the week of April 19-25, 2009, in conjunction with Earth Day, as Plant Michigan Green Week.
Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-SR-0037,FALSE
09hr0037,HR 0037 of 2009,NA,NA,2009-2010,HR,NA,NA,A resolution commemorating March 2009 as Social Work Month in the state of Michigan.Last Action: adopted,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-HR-0037,FALSE
09hr0038,HR 0038 of 2009,NA,NA,2009-2010,HR,NA,NA,"A resolution recognizing March 12, 2009, as World Kidney Day and the month of March as Kidney Awareness Month in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-HR-0038,FALSE
09sr0038,SR 0038 of 2009,NA,NA,2009-2010,SR,NA,NA,"A resolution designating April 20-26, 2009, the third annual Michigan Conservation Week, as Electronic Waste (E-waste) Recycling Week.
Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-SR-0038,FALSE
09sr0039,SR 0039 of 2009,NA,NA,2009-2010,SR,NA,NA,"A resolution honoring the MGM Grand Detroit Hotel.
Last Action: ADOPTED AS SUBSTITUTED S-1",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-SR-0039,FALSE
09hr0039,HR 0039 of 2009,NA,NA,2009-2010,HR,NA,NA,"A resolution to memorialize Congress to take the necessary short- and long-term actions to make health insurance coverage affordable for millions of Americans without employment-based coverage, including removing any requirement to exhaust COBRA coverage prior to seeking coverage in the individual market.

Last Action: referred to Committee on Labor",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-HR-0039,FALSE
09hr0040,HR 0040 of 2009,NA,NA,2009-2010,HR,NA,NA,"A resolution to memorialize the Congress of the United States to enact an oversight mechanism or structure to ensure that the federal stimulus assistance to the domestic automotive industry be used to pay outstanding debts due to the tool, die, and mold industry.

Last Action:  Roll Call # 136 Yeas 109 Nays 1",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-HR-0040,FALSE
09sr0040,SR 0040 of 2009,NA,NA,2009-2010,SR,NA,NA,"A resolution to recognize June 24, 2009, as Older Michiganian's Day, honoring our state's population of older citizens.
Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-SR-0040,FALSE
09sr0041,SR 0041 of 2009,NA,NA,2009-2010,SR,NA,NA,"A resolution to urge the Michigan Department of Corrections to implement nondenominational prison congregation programs within our prisons.

Last Action: PLACED ON ORDER OF RESOLUTIONS",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-SR-0041,FALSE
09hr0041,HR 0041 of 2009,NA,NA,2009-2010,HR,NA,NA,"A resolution to urge the state of Michigan to ensure that the economic stimulus funding in Michigan be spent on American-made materials to the greatest extent possible.

Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-HR-0041,FALSE
09hr0042,HR 0042 of 2009,NA,NA,2009-2010,HR,NA,NA,"A resolution to express the sense of the legislature that the legislative retirement system needs to be changed to reduce health benefits.

Last Action: referred to Committee on Government Operations",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-HR-0042,FALSE
09sr0042,SR 0042 of 2009,NA,NA,2009-2010,SR,NA,NA,A resolution honoring George Kell.Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-SR-0042,FALSE
09sr0043,SR 0043 of 2009,NA,NA,2009-2010,SR,NA,NA,"A resolution to express opposition to the Obama administration's plan to repeal recently-adopted federal conscience clause regulations.
Last Action:  ROLL CALL # 136 YEAS 23 NAYS 12 EXCUSED 1 NOT VOTING 1",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-SR-0043,FALSE
09hr0043,HR 0043 of 2009,NA,NA,2009-2010,HR,NA,NA,"A resolution of tribute offered as a memorial for Richard Sofio, former member of the House of Representatives.

Last Action: adopted by unanimous standing vote",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-HR-0043,FALSE
09hr0044,HR 0044 of 2009,NA,NA,2009-2010,HR,NA,NA,"A resolution to urge the United States Coast Guard to study the health, human, and environmental impact of the proposed twin spanning of the Ambassador Bridge on the city of Detroit, region, and the residents of the Southwest Detroit community and to determine that an environmental impact study is needed.

Last Action: referred to Committee on Transportation",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-HR-0044,FALSE
09sr0044,SR 0044 of 2009,NA,NA,2009-2010,SR,NA,NA,"A resolution to memorialize the Congress of the United States to enact the Hearing Aid Assistance Tax Credit Act.

Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-SR-0044,FALSE
09sr0045,SR 0045 of 2009,NA,NA,2009-2010,SR,NA,NA,"A resolution to memorialize the Congress of the United States to pass and the President of the United States to sign legislation that will provide flexibility in providing care for Medicare and Medicaid dual eligibles and share Medicare savings.

Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-SR-0045,FALSE
09hr0045,HR 0045 of 2009,NA,NA,2009-2010,HR,NA,NA,"A resolution to urge the Civil Service Commission to negotiate and implement a 5 percent reduction of pay and benefits for state employees.

Last Action: referred to Committee on Government Operations",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-HR-0045,FALSE
09hr0046,HR 0046 of 2009,NA,NA,2009-2010,HR,NA,NA,A resolution to encourage the citizens of the state of Michigan to participation in Earth Hour 2009.Last Action: adopted,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-HR-0046,FALSE
09sr0046,SR 0046 of 2009,NA,NA,2009-2010,SR,NA,NA,"A resolution commemorating May 7, 2009, as Michigan's Day of Prayer.
Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-SR-0046,FALSE
09sr0047,SR 0047 of 2009,NA,NA,2009-2010,SR,NA,NA,"A resolution observing May 8, 2009, as Bessie Spector Older Jewish American Day.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-SR-0047,FALSE
09hr0047,HR 0047 of 2009,NA,NA,2009-2010,HR,NA,NA,"A resolution to memorialize the Congress of the United States to oppose preemptive federal insurance regulatory measures.

Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-HR-0047,FALSE
09hr0048,HR 0048 of 2009,NA,NA,2009-2010,HR,NA,NA,"A resolution recognizing Courtney Fedeson of Belmont, Michigan for being named one of the top two youth volunteers in Michigan for 2009.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2009-HR-0048,FALSE
